Inventory_ID,Base_ID,Equipment_ID,Quantity,Available,Reorder_Level,Inventory_Status,Inventory_Utilization
INV081686,B016,EQ04002,46,43,7,Healthy,0.9347826086956522
INV081687,B012,EQ04221,26,8,25,Low Stock,0.3076923076923077
INV081688,B025,EQ02057,33,15,13,Medium Stock,0.45454545454545453
INV081689,B029,EQ00632,18,14,14,Low Stock,0.7777777777777778
INV081690,B029,EQ00029,26,0,29,Low Stock,0.0
INV081691,B013,EQ03579,17,4,17,Low Stock,0.23529411764705882
INV081692,B011,EQ03849,44,10,16,Low Stock,0.22727272727272727
INV081693,B001,EQ04131,43,14,15,Low Stock,0.32558139534883723
INV081694,B026,EQ01637,74,42,9,Healthy,0.5675675675675675
INV081695,B029,EQ02553,51,14,16,Low Stock,0.27450980392156865
INV081696,B018,EQ03261,45,1,29,Low Stock,0.022222222222222223
INV081697,B030,EQ00291,62,22,8,Medium Stock,0.3548387096774194
INV081698,B009,EQ02981,19,17,25,Low Stock,0.8947368421052632
INV081699,B005,EQ00884,47,14,25,Low Stock,0.2978723404255319
INV081700,B001,EQ00504,87,79,20,Healthy,0.9080459770114943
INV081701,B008,EQ00244,42,9,23,Low Stock,0.21428571428571427
INV081702,B011,EQ02899,45,25,22,Healthy,0.5555555555555556
INV081703,B019,EQ04876,43,39,6,Healthy,0.9069767441860465
INV081704,B003,EQ01647,19,2,16,Low Stock,0.10526315789473684
INV081705,B011,EQ00698,70,3,27,Low Stock,0.04285714285714286
INV081706,B004,EQ04028,89,43,5,Medium Stock,0.48314606741573035
INV081707,B020,EQ02090,46,34,11,Healthy,0.7391304347826086
INV081708,B019,EQ02162,5,3,13,Low Stock,0.6
INV081709,B023,EQ04151,97,96,30,Healthy,0.9896907216494846
INV081710,B027,EQ00954,42,9,8,Medium Stock,0.21428571428571427
INV081711,B019,EQ04335,12,11,28,Low Stock,0.9166666666666666
INV081712,B002,EQ04173,11,9,21,Low Stock,0.8181818181818182
INV081713,B016,EQ00232,45,43,14,Healthy,0.9555555555555556
INV081714,B021,EQ04130,71,7,7,Low Stock,0.09859154929577464
INV081715,B006,EQ04118,54,24,29,Low Stock,0.4444444444444444
INV081716,B023,EQ01806,54,3,19,Low Stock,0.05555555555555555
INV081717,B013,EQ01181,94,23,16,Medium Stock,0.24468085106382978
INV081718,B025,EQ00669,51,51,19,Healthy,1.0
INV081719,B030,EQ03067,54,5,13,Low Stock,0.09259259259259259
INV081720,B029,EQ02876,5,0,17,Low Stock,0.0
INV081721,B017,EQ02016,49,26,15,Healthy,0.5306122448979592
INV081722,B026,EQ01247,55,40,29,Healthy,0.7272727272727273
INV081723,B020,EQ04403,14,13,12,Healthy,0.9285714285714286
INV081724,B025,EQ04100,32,21,13,Healthy,0.65625
INV081725,B010,EQ03305,84,80,9,Healthy,0.9523809523809523
INV081726,B006,EQ02734,66,7,15,Low Stock,0.10606060606060606
INV081727,B019,EQ01554,25,6,23,Low Stock,0.24
INV081728,B002,EQ03220,72,8,21,Low Stock,0.1111111111111111
INV081729,B017,EQ00335,57,9,27,Low Stock,0.15789473684210525
INV081730,B001,EQ01057,30,11,29,Low Stock,0.36666666666666664
INV081731,B023,EQ02450,73,46,30,Healthy,0.6301369863013698
INV081732,B026,EQ03458,12,6,14,Low Stock,0.5
INV081733,B002,EQ03894,46,22,21,Medium Stock,0.4782608695652174
INV081734,B019,EQ00359,68,18,16,Medium Stock,0.2647058823529412
INV081735,B004,EQ04029,44,32,7,Healthy,0.7272727272727273
INV081736,B010,EQ00281,96,90,24,Healthy,0.9375
INV081737,B030,EQ00390,74,18,17,Medium Stock,0.24324324324324326
INV081738,B024,EQ00035,10,1,7,Low Stock,0.1
INV081739,B016,EQ02709,22,9,27,Low Stock,0.4090909090909091
INV081740,B028,EQ01670,59,57,24,Healthy,0.9661016949152542
INV081741,B011,EQ04619,11,0,26,Low Stock,0.0
INV081742,B008,EQ01163,29,14,30,Low Stock,0.4827586206896552
INV081743,B014,EQ02710,21,15,20,Low Stock,0.7142857142857143
INV081744,B008,EQ04603,58,1,25,Low Stock,0.017241379310344827
INV081745,B021,EQ01387,84,43,27,Healthy,0.5119047619047619
INV081746,B009,EQ02299,74,43,13,Healthy,0.581081081081081
INV081747,B016,EQ00850,14,2,5,Low Stock,0.14285714285714285
INV081748,B015,EQ04360,74,60,23,Healthy,0.8108108108108109
INV081749,B005,EQ04316,93,82,21,Healthy,0.8817204301075269
INV081750,B009,EQ00338,53,5,9,Low Stock,0.09433962264150944
INV081751,B014,EQ02530,36,30,16,Healthy,0.8333333333333334
INV081752,B016,EQ03156,84,83,6,Healthy,0.9880952380952381
INV081753,B014,EQ03485,43,34,29,Healthy,0.7906976744186046
INV081754,B019,EQ03527,75,18,12,Medium Stock,0.24
INV081755,B006,EQ01702,49,1,11,Low Stock,0.02040816326530612
INV081756,B013,EQ01246,68,12,10,Medium Stock,0.17647058823529413
INV081757,B030,EQ00200,69,23,27,Low Stock,0.3333333333333333
INV081758,B016,EQ04869,65,57,21,Healthy,0.8769230769230769
INV081759,B025,EQ00140,32,18,25,Low Stock,0.5625
INV081760,B009,EQ03308,86,40,28,Medium Stock,0.46511627906976744
INV081761,B024,EQ04461,43,29,10,Healthy,0.6744186046511628
INV081762,B014,EQ01049,43,40,8,Healthy,0.9302325581395349
INV081763,B028,EQ03385,86,77,10,Healthy,0.8953488372093024
INV081764,B016,EQ01456,40,8,17,Low Stock,0.2
INV081765,B022,EQ00001,77,7,24,Low Stock,0.09090909090909091
INV081766,B002,EQ02195,41,13,18,Low Stock,0.3170731707317073
INV081767,B002,EQ04380,21,16,13,Healthy,0.7619047619047619
INV081768,B006,EQ02347,34,4,19,Low Stock,0.11764705882352941
INV081769,B002,EQ03931,17,16,18,Low Stock,0.9411764705882353
INV081770,B020,EQ00738,30,4,9,Low Stock,0.13333333333333333
INV081771,B030,EQ04941,59,50,24,Healthy,0.847457627118644
INV081772,B016,EQ02368,54,39,24,Healthy,0.7222222222222222
INV081773,B015,EQ03039,71,22,20,Medium Stock,0.30985915492957744
INV081774,B015,EQ03664,84,42,10,Medium Stock,0.5
INV081775,B006,EQ04196,32,27,17,Healthy,0.84375
INV081776,B024,EQ02809,15,3,23,Low Stock,0.2
INV081777,B001,EQ04312,72,3,25,Low Stock,0.041666666666666664
INV081778,B025,EQ01965,18,13,8,Healthy,0.7222222222222222
INV081779,B005,EQ01829,90,76,26,Healthy,0.8444444444444444
INV081780,B021,EQ01891,82,70,14,Healthy,0.8536585365853658
INV081781,B030,EQ02082,83,5,13,Low Stock,0.060240963855421686
INV081782,B008,EQ04778,20,9,15,Low Stock,0.45
INV081783,B030,EQ04732,56,48,19,Healthy,0.8571428571428571
INV081784,B027,EQ01511,71,53,22,Healthy,0.7464788732394366
INV081785,B017,EQ00590,91,73,9,Healthy,0.8021978021978022
INV081786,B009,EQ01145,38,20,23,Low Stock,0.5263157894736842
INV081787,B013,EQ00833,51,45,7,Healthy,0.8823529411764706
INV081788,B025,EQ01414,19,13,27,Low Stock,0.6842105263157895
INV081789,B021,EQ03960,37,32,16,Healthy,0.8648648648648649
INV081790,B001,EQ04147,92,18,29,Low Stock,0.1956521739130435
INV081791,B004,EQ02201,90,12,22,Low Stock,0.13333333333333333
INV081792,B011,EQ03875,10,0,21,Low Stock,0.0
INV081793,B016,EQ00532,70,52,21,Healthy,0.7428571428571429
INV081794,B014,EQ00659,24,23,28,Low Stock,0.9583333333333334
INV081795,B008,EQ00925,75,34,21,Medium Stock,0.4533333333333333
INV081796,B019,EQ03869,28,7,26,Low Stock,0.25
INV081797,B006,EQ00847,38,8,20,Low Stock,0.21052631578947367
INV081798,B028,EQ02992,74,39,7,Healthy,0.527027027027027
INV081799,B003,EQ04927,55,16,19,Low Stock,0.2909090909090909
INV081800,B017,EQ01279,13,10,22,Low Stock,0.7692307692307693
INV081801,B018,EQ02678,24,6,30,Low Stock,0.25
INV081802,B009,EQ00043,97,17,12,Medium Stock,0.17525773195876287
INV081803,B001,EQ03179,78,33,8,Medium Stock,0.4230769230769231
INV081804,B028,EQ01968,44,5,19,Low Stock,0.11363636363636363
INV081805,B022,EQ02985,62,58,12,Healthy,0.9354838709677419
INV081806,B009,EQ00316,55,29,15,Healthy,0.5272727272727272
INV081807,B006,EQ00363,49,42,16,Healthy,0.8571428571428571
INV081808,B009,EQ04341,63,5,29,Low Stock,0.07936507936507936
INV081809,B009,EQ04759,67,24,6,Medium Stock,0.3582089552238806
INV081810,B001,EQ04480,66,58,26,Healthy,0.8787878787878788
INV081811,B005,EQ01553,76,44,30,Healthy,0.5789473684210527
INV081812,B019,EQ02282,49,38,26,Healthy,0.7755102040816326
INV081813,B023,EQ02128,89,29,29,Low Stock,0.3258426966292135
INV081814,B029,EQ02504,15,8,8,Low Stock,0.5333333333333333
INV081815,B023,EQ03881,6,0,17,Low Stock,0.0
INV081816,B008,EQ01499,29,6,25,Low Stock,0.20689655172413793
INV081817,B003,EQ02754,53,1,18,Low Stock,0.018867924528301886
INV081818,B025,EQ02169,90,87,12,Healthy,0.9666666666666667
INV081819,B024,EQ01339,30,0,23,Low Stock,0.0
INV081820,B016,EQ00063,6,1,27,Low Stock,0.16666666666666666
INV081821,B016,EQ00211,95,94,5,Healthy,0.9894736842105263
INV081822,B001,EQ00057,41,0,12,Low Stock,0.0
INV081823,B001,EQ04538,30,15,27,Low Stock,0.5
INV081824,B026,EQ00586,65,17,9,Medium Stock,0.26153846153846155
INV081825,B014,EQ00936,6,5,6,Low Stock,0.8333333333333334
INV081826,B024,EQ00973,46,42,15,Healthy,0.9130434782608695
INV081827,B006,EQ01018,49,25,26,Low Stock,0.5102040816326531
INV081828,B016,EQ00582,61,47,15,Healthy,0.7704918032786885
INV081829,B006,EQ03448,81,32,16,Medium Stock,0.3950617283950617
INV081830,B028,EQ01169,88,80,29,Healthy,0.9090909090909091
INV081831,B014,EQ03737,14,3,11,Low Stock,0.21428571428571427
INV081832,B022,EQ00866,37,23,18,Healthy,0.6216216216216216
INV081833,B005,EQ00851,47,24,25,Low Stock,0.5106382978723404
INV081834,B027,EQ02255,43,31,11,Healthy,0.7209302325581395
INV081835,B010,EQ02640,97,68,27,Healthy,0.7010309278350515
INV081836,B020,EQ01094,36,14,18,Low Stock,0.3888888888888889
INV081837,B008,EQ00694,43,36,18,Healthy,0.8372093023255814
INV081838,B024,EQ04862,36,22,8,Healthy,0.6111111111111112
INV081839,B030,EQ00106,35,19,17,Healthy,0.5428571428571428
INV081840,B005,EQ04730,38,25,22,Healthy,0.6578947368421053
INV081841,B028,EQ03959,33,0,24,Low Stock,0.0
INV081842,B024,EQ03525,31,18,28,Low Stock,0.5806451612903226
INV081843,B024,EQ02075,71,15,26,Low Stock,0.2112676056338028
INV081844,B019,EQ00185,62,24,18,Medium Stock,0.3870967741935484
INV081845,B023,EQ01001,9,8,12,Low Stock,0.8888888888888888
INV081846,B009,EQ04051,59,27,10,Medium Stock,0.4576271186440678
INV081847,B023,EQ02840,53,29,14,Healthy,0.5471698113207547
INV081848,B021,EQ03881,32,12,24,Low Stock,0.375
INV081849,B018,EQ01298,77,19,15,Medium Stock,0.24675324675324675
INV081850,B010,EQ04112,63,28,24,Medium Stock,0.4444444444444444
INV081851,B007,EQ02227,24,21,24,Low Stock,0.875
INV081852,B027,EQ00878,14,11,9,Healthy,0.7857142857142857
INV081853,B030,EQ04669,87,80,21,Healthy,0.9195402298850575
INV081854,B027,EQ04706,60,5,27,Low Stock,0.08333333333333333
INV081855,B014,EQ00327,31,10,28,Low Stock,0.3225806451612903
INV081856,B029,EQ02548,71,64,11,Healthy,0.9014084507042254
INV081857,B018,EQ00350,35,6,30,Low Stock,0.17142857142857143
INV081858,B025,EQ01991,81,51,22,Healthy,0.6296296296296297
INV081859,B029,EQ03565,70,10,30,Low Stock,0.14285714285714285
INV081860,B014,EQ00525,77,71,30,Healthy,0.922077922077922
INV081861,B025,EQ02423,30,20,19,Healthy,0.6666666666666666
INV081862,B026,EQ01910,65,8,12,Low Stock,0.12307692307692308
INV081863,B022,EQ02650,58,39,15,Healthy,0.6724137931034483
INV081864,B007,EQ04881,75,61,11,Healthy,0.8133333333333334
INV081865,B006,EQ04460,61,33,20,Healthy,0.5409836065573771
INV081866,B001,EQ02811,93,65,29,Healthy,0.6989247311827957
INV081867,B002,EQ00555,56,38,16,Healthy,0.6785714285714286
INV081868,B026,EQ00047,16,9,15,Low Stock,0.5625
INV081869,B005,EQ01556,60,23,26,Low Stock,0.38333333333333336
INV081870,B011,EQ00135,11,10,12,Low Stock,0.9090909090909091
INV081871,B006,EQ04062,48,44,5,Healthy,0.9166666666666666
INV081872,B015,EQ01348,74,50,14,Healthy,0.6756756756756757
INV081873,B018,EQ03876,80,64,27,Healthy,0.8
INV081874,B017,EQ04891,98,39,22,Medium Stock,0.3979591836734694
INV081875,B028,EQ01334,40,26,30,Low Stock,0.65
INV081876,B009,EQ04189,59,8,23,Low Stock,0.13559322033898305
INV081877,B012,EQ03826,39,32,29,Healthy,0.8205128205128205
INV081878,B020,EQ00516,97,77,6,Healthy,0.7938144329896907
INV081879,B002,EQ02944,28,6,26,Low Stock,0.21428571428571427
INV081880,B019,EQ00211,78,51,27,Healthy,0.6538461538461539
INV081881,B014,EQ03157,71,68,15,Healthy,0.9577464788732394
INV081882,B019,EQ04358,95,30,13,Medium Stock,0.3157894736842105
INV081883,B017,EQ03343,97,42,20,Medium Stock,0.4329896907216495
INV081884,B008,EQ02299,80,79,10,Healthy,0.9875
INV081885,B021,EQ04710,31,28,19,Healthy,0.9032258064516129
INV081886,B011,EQ03408,84,28,11,Medium Stock,0.3333333333333333
INV081887,B012,EQ01030,57,11,7,Medium Stock,0.19298245614035087
INV081888,B006,EQ01323,51,4,12,Low Stock,0.0784313725490196
INV081889,B005,EQ04543,24,12,11,Medium Stock,0.5
INV081890,B003,EQ03384,78,44,7,Healthy,0.5641025641025641
INV081891,B008,EQ02647,6,4,11,Low Stock,0.6666666666666666
INV081892,B006,EQ00828,37,4,22,Low Stock,0.10810810810810811
INV081893,B008,EQ04619,79,30,24,Medium Stock,0.379746835443038
INV081894,B006,EQ00121,20,1,5,Low Stock,0.05
INV081895,B006,EQ03215,56,51,20,Healthy,0.9107142857142857
INV081896,B003,EQ01821,72,39,21,Healthy,0.5416666666666666
INV081897,B004,EQ00771,26,13,29,Low Stock,0.5
INV081898,B026,EQ03557,50,27,10,Healthy,0.54
INV081899,B009,EQ02861,63,34,17,Healthy,0.5396825396825397
INV081900,B013,EQ04474,43,24,7,Healthy,0.5581395348837209
INV081901,B020,EQ02676,74,68,25,Healthy,0.918918918918919
INV081902,B012,EQ00759,27,8,18,Low Stock,0.2962962962962963
INV081903,B020,EQ01619,30,0,15,Low Stock,0.0
INV081904,B020,EQ03465,65,62,6,Healthy,0.9538461538461539
INV081905,B023,EQ04774,46,11,12,Low Stock,0.2391304347826087
INV081906,B015,EQ01230,98,98,29,Healthy,1.0
INV081907,B028,EQ02173,32,31,13,Healthy,0.96875
INV081908,B008,EQ03533,12,2,12,Low Stock,0.16666666666666666
INV081909,B012,EQ01599,24,24,25,Low Stock,1.0
INV081910,B014,EQ02244,9,6,26,Low Stock,0.6666666666666666
INV081911,B002,EQ04542,26,26,29,Low Stock,1.0
INV081912,B023,EQ04845,31,4,15,Low Stock,0.12903225806451613
INV081913,B022,EQ02912,18,13,18,Low Stock,0.7222222222222222
INV081914,B011,EQ00492,97,62,8,Healthy,0.6391752577319587
INV081915,B003,EQ01156,67,11,22,Low Stock,0.16417910447761194
INV081916,B018,EQ03797,73,57,6,Healthy,0.7808219178082192
INV081917,B030,EQ01150,73,60,6,Healthy,0.821917808219178
INV081918,B022,EQ04639,97,96,5,Healthy,0.9896907216494846
INV081919,B030,EQ01422,56,7,14,Low Stock,0.125
INV081920,B028,EQ00341,52,52,6,Healthy,1.0
INV081921,B011,EQ03777,59,19,21,Low Stock,0.3220338983050847
INV081922,B013,EQ00338,69,21,13,Medium Stock,0.30434782608695654
INV081923,B028,EQ00889,95,15,13,Medium Stock,0.15789473684210525
INV081924,B007,EQ04829,60,53,23,Healthy,0.8833333333333333
INV081925,B012,EQ03389,24,19,28,Low Stock,0.7916666666666666
INV081926,B011,EQ02779,73,69,23,Healthy,0.9452054794520548
INV081927,B019,EQ01866,35,29,8,Healthy,0.8285714285714286
INV081928,B020,EQ01307,49,8,16,Low Stock,0.16326530612244897
INV081929,B026,EQ03893,86,84,8,Healthy,0.9767441860465116
INV081930,B019,EQ02070,65,34,22,Healthy,0.5230769230769231
INV081931,B006,EQ03541,60,6,23,Low Stock,0.1
INV081932,B004,EQ02073,85,6,10,Low Stock,0.07058823529411765
INV081933,B006,EQ00377,13,10,10,Low Stock,0.7692307692307693
INV081934,B013,EQ01930,69,24,30,Low Stock,0.34782608695652173
INV081935,B001,EQ03091,98,29,21,Medium Stock,0.29591836734693877
INV081936,B029,EQ04354,86,69,7,Healthy,0.8023255813953488
INV081937,B007,EQ03584,75,63,12,Healthy,0.84
INV081938,B002,EQ04967,60,32,9,Healthy,0.5333333333333333
INV081939,B026,EQ02144,80,26,8,Medium Stock,0.325
INV081940,B005,EQ01228,30,21,19,Healthy,0.7
INV081941,B023,EQ00327,91,66,17,Healthy,0.7252747252747253
INV081942,B010,EQ01837,62,58,14,Healthy,0.9354838709677419
INV081943,B002,EQ01254,86,46,8,Healthy,0.5348837209302325
INV081944,B013,EQ02029,42,9,26,Low Stock,0.21428571428571427
INV081945,B004,EQ03834,75,23,26,Low Stock,0.30666666666666664
INV081946,B019,EQ01163,14,11,12,Low Stock,0.7857142857142857
INV081947,B015,EQ02656,36,24,28,Low Stock,0.6666666666666666
INV081948,B024,EQ02453,33,18,19,Low Stock,0.5454545454545454
INV081949,B011,EQ02904,25,22,29,Low Stock,0.88
INV081950,B015,EQ02303,61,30,20,Medium Stock,0.4918032786885246
INV081951,B007,EQ02672,82,12,28,Low Stock,0.14634146341463414
INV081952,B008,EQ04229,98,40,29,Medium Stock,0.40816326530612246
INV081953,B002,EQ01366,37,37,11,Healthy,1.0
INV081954,B003,EQ04771,10,5,19,Low Stock,0.5
INV081955,B002,EQ00863,34,2,19,Low Stock,0.058823529411764705
INV081956,B012,EQ04789,35,29,14,Healthy,0.8285714285714286
INV081957,B022,EQ01535,85,85,17,Healthy,1.0
INV081958,B016,EQ04676,19,2,11,Low Stock,0.10526315789473684
INV081959,B028,EQ04920,38,11,8,Medium Stock,0.2894736842105263
INV081960,B030,EQ02900,22,15,9,Healthy,0.6818181818181818
INV081961,B001,EQ04064,32,15,8,Medium Stock,0.46875
INV081962,B022,EQ04379,23,18,5,Healthy,0.782608695652174
INV081963,B003,EQ04333,8,4,20,Low Stock,0.5
INV081964,B021,EQ00040,31,26,21,Healthy,0.8387096774193549
INV081965,B029,EQ00850,44,8,24,Low Stock,0.18181818181818182
INV081966,B013,EQ00186,84,65,19,Healthy,0.7738095238095238
INV081967,B006,EQ00919,25,16,16,Low Stock,0.64
INV081968,B002,EQ04734,72,49,8,Healthy,0.6805555555555556
INV081969,B013,EQ04880,70,6,9,Low Stock,0.08571428571428572
INV081970,B020,EQ04498,15,4,27,Low Stock,0.26666666666666666
INV081971,B006,EQ02701,95,70,14,Healthy,0.7368421052631579
INV081972,B028,EQ01462,20,20,11,Healthy,1.0
INV081973,B026,EQ01025,98,50,17,Healthy,0.5102040816326531
INV081974,B007,EQ00402,6,4,22,Low Stock,0.6666666666666666
INV081975,B022,EQ02241,22,4,22,Low Stock,0.18181818181818182
INV081976,B003,EQ01637,53,45,26,Healthy,0.8490566037735849
INV081977,B010,EQ00290,24,6,18,Low Stock,0.25
INV081978,B029,EQ00449,80,21,10,Medium Stock,0.2625
INV081979,B015,EQ02973,58,36,26,Healthy,0.6206896551724138
INV081980,B025,EQ04744,50,5,9,Low Stock,0.1
INV081981,B019,EQ03515,94,88,24,Healthy,0.9361702127659575
INV081982,B027,EQ00577,91,18,25,Low Stock,0.1978021978021978
INV081983,B003,EQ02629,34,2,22,Low Stock,0.058823529411764705
INV081984,B013,EQ01909,82,54,22,Healthy,0.6585365853658537
INV081985,B004,EQ03298,38,35,15,Healthy,0.9210526315789473
INV081986,B026,EQ01887,93,89,30,Healthy,0.956989247311828
INV081987,B016,EQ04423,82,57,26,Healthy,0.6951219512195121
INV081988,B006,EQ01712,77,33,8,Medium Stock,0.42857142857142855
INV081989,B014,EQ04570,100,6,30,Low Stock,0.06
INV081990,B005,EQ00786,11,1,10,Low Stock,0.09090909090909091
INV081991,B022,EQ01310,42,28,8,Healthy,0.6666666666666666
INV081992,B006,EQ04182,73,57,14,Healthy,0.7808219178082192
INV081993,B024,EQ00895,85,38,26,Medium Stock,0.4470588235294118
INV081994,B019,EQ00750,29,24,26,Low Stock,0.8275862068965517
INV081995,B020,EQ00105,40,6,13,Low Stock,0.15
INV081996,B017,EQ03848,56,15,10,Medium Stock,0.26785714285714285
INV081997,B011,EQ03635,66,26,20,Medium Stock,0.3939393939393939
INV081998,B026,EQ02200,61,34,9,Healthy,0.5573770491803278
INV081999,B011,EQ02741,67,6,26,Low Stock,0.08955223880597014
INV082000,B001,EQ00410,30,20,6,Healthy,0.6666666666666666
INV082001,B015,EQ02561,98,19,17,Medium Stock,0.19387755102040816
INV082002,B024,EQ01342,10,10,30,Low Stock,1.0
INV082003,B007,EQ01693,33,14,17,Low Stock,0.42424242424242425
INV082004,B026,EQ00135,38,28,29,Low Stock,0.7368421052631579
INV082005,B016,EQ04442,39,26,10,Healthy,0.6666666666666666
INV082006,B009,EQ03129,59,22,24,Low Stock,0.3728813559322034
INV082007,B010,EQ00992,38,6,15,Low Stock,0.15789473684210525
INV082008,B010,EQ02367,72,67,9,Healthy,0.9305555555555556
INV082009,B015,EQ00387,36,12,20,Low Stock,0.3333333333333333
INV082010,B024,EQ03518,8,7,17,Low Stock,0.875
INV082011,B011,EQ02436,53,21,9,Medium Stock,0.39622641509433965
INV082012,B023,EQ02330,69,56,6,Healthy,0.8115942028985508
INV082013,B025,EQ04995,86,33,12,Medium Stock,0.38372093023255816
INV082014,B024,EQ02172,39,24,13,Healthy,0.6153846153846154
INV082015,B013,EQ03592,88,77,12,Healthy,0.875
INV082016,B023,EQ04194,71,57,20,Healthy,0.8028169014084507
INV082017,B026,EQ03904,69,56,14,Healthy,0.8115942028985508
INV082018,B018,EQ03722,81,57,15,Healthy,0.7037037037037037
INV082019,B002,EQ01322,100,78,29,Healthy,0.78
INV082020,B013,EQ02386,39,27,20,Healthy,0.6923076923076923
INV082021,B010,EQ02272,39,3,15,Low Stock,0.07692307692307693
INV082022,B013,EQ04808,94,14,20,Low Stock,0.14893617021276595
INV082023,B017,EQ02794,86,11,13,Low Stock,0.12790697674418605
INV082024,B015,EQ04257,57,30,20,Healthy,0.5263157894736842
INV082025,B001,EQ03507,48,32,5,Healthy,0.6666666666666666
INV082026,B028,EQ00107,97,84,27,Healthy,0.865979381443299
INV082027,B009,EQ03316,11,7,29,Low Stock,0.6363636363636364
INV082028,B023,EQ02171,60,7,17,Low Stock,0.11666666666666667
INV082029,B020,EQ03348,48,4,12,Low Stock,0.08333333333333333
INV082030,B010,EQ03631,93,26,21,Medium Stock,0.27956989247311825
INV082031,B004,EQ03149,94,71,27,Healthy,0.7553191489361702
INV082032,B023,EQ00558,35,5,24,Low Stock,0.14285714285714285
INV082033,B003,EQ02827,63,9,11,Low Stock,0.14285714285714285
INV082034,B029,EQ01344,27,0,9,Low Stock,0.0
INV082035,B019,EQ04858,65,3,13,Low Stock,0.046153846153846156
INV082036,B022,EQ01009,87,41,27,Medium Stock,0.47126436781609193
INV082037,B018,EQ03740,78,13,24,Low Stock,0.16666666666666666
INV082038,B026,EQ03531,45,25,5,Healthy,0.5555555555555556
INV082039,B029,EQ01614,11,8,10,Low Stock,0.7272727272727273
INV082040,B006,EQ03602,92,18,16,Medium Stock,0.1956521739130435
INV082041,B025,EQ03722,10,5,12,Low Stock,0.5
INV082042,B015,EQ04640,72,37,10,Healthy,0.5138888888888888
INV082043,B004,EQ02315,67,4,16,Low Stock,0.05970149253731343
INV082044,B004,EQ00481,75,41,9,Healthy,0.5466666666666666
INV082045,B006,EQ03243,97,36,23,Medium Stock,0.3711340206185567
INV082046,B005,EQ00438,37,21,19,Healthy,0.5675675675675675
INV082047,B019,EQ01136,29,22,6,Healthy,0.7586206896551724
INV082048,B001,EQ02278,52,13,15,Low Stock,0.25
INV082049,B020,EQ03829,92,60,18,Healthy,0.6521739130434783
INV082050,B018,EQ03647,39,29,17,Healthy,0.7435897435897436
INV082051,B014,EQ03657,55,6,16,Low Stock,0.10909090909090909
INV082052,B021,EQ04204,59,40,7,Healthy,0.6779661016949152
INV082053,B007,EQ04169,62,22,13,Medium Stock,0.3548387096774194
INV082054,B011,EQ02997,82,35,19,Medium Stock,0.4268292682926829
