Maintenance_ID,Equipment_ID,Base_ID,Maintenance_Date,Maintenance_Type,Downtime_Days,Maintenance_Cost_INR,Technician_Team,Failure,Cost_Per_Day
M038736,EQ00375,B021,2026-03-26,Emergency,4,182308.38,Team Alpha,No,45577.095
M038737,EQ00203,B010,2026-10-13,Preventive,7,211483.14,Team Bravo,No,30211.877142857145
M038738,EQ04330,B008,2026-10-04,Inspection,0,0.0,Team Bravo,No,0.0
M038739,EQ00215,B027,2026-01-23,Inspection,2,38959.81,Team Alpha,No,19479.905
M038740,EQ03481,B005,2026-12-21,Preventive,11,305039.52,Team Alpha,Yes,27730.865454545456
M038741,EQ04569,B029,2026-07-09,Emergency,7,194815.12,Team Alpha,No,27830.731428571427
M038742,EQ01856,B013,2026-10-04,Corrective,3,74644.3,Team Echo,No,24881.433333333334
M038743,EQ04194,B022,2026-12-29,Inspection,2,80044.94,Team Charlie,No,40022.47
M038744,EQ03103,B006,2026-05-29,Emergency,3,54251.95,Team Bravo,No,18083.983333333334
M038745,EQ03619,B003,2026-11-28,Emergency,2,80856.26,Team Delta,No,40428.13
M038746,EQ01854,B010,2025-08-29,Emergency,4,179028.16,Team Alpha,No,44757.04
M038747,EQ01640,B018,2026-10-23,Inspection,4,81664.33,Team Echo,No,20416.0825
M038748,EQ00101,B015,2025-11-01,Inspection,19,616246.36,Team Echo,Yes,32434.01894736842
M038749,EQ03291,B022,2025-10-28,Preventive,3,101069.13,Team Bravo,No,33689.71
M038750,EQ03373,B027,2026-11-28,Corrective,7,149006.99,Team Alpha,No,21286.712857142855
M038751,EQ02635,B009,2025-08-06,Emergency,20,944458.36,Team Charlie,Yes,47222.918
M038752,EQ01894,B006,2025-09-02,Emergency,2,51446.45,Team Delta,No,25723.225
M038753,EQ02496,B004,2026-11-16,Emergency,5,218383.71,Team Delta,No,43676.742
M038754,EQ04089,B007,2025-05-26,Preventive,3,129174.85,Team Delta,No,43058.28333333333
M038755,EQ01592,B025,2026-10-04,Corrective,14,496543.3,Team Delta,Yes,35467.37857142857
M038756,EQ03537,B018,2025-05-31,Preventive,9,185752.33,Team Echo,Yes,20639.147777777776
M038757,EQ04912,B012,2025-01-17,Inspection,3,56088.71,Team Delta,No,18696.236666666668
M038758,EQ03112,B003,2025-08-31,Emergency,0,0.0,Team Charlie,No,0.0
M038759,EQ03610,B030,2025-01-12,Emergency,6,105425.96,Team Echo,No,17570.993333333336
M038760,EQ01674,B027,2025-11-08,Corrective,18,564469.95,Team Alpha,Yes,31359.441666666666
M038761,EQ03678,B012,2026-08-04,Corrective,9,246434.43,Team Delta,Yes,27381.603333333333
M038762,EQ02807,B013,2025-02-06,Emergency,6,220957.12,Team Bravo,No,36826.18666666667
M038763,EQ03542,B006,2026-01-08,Preventive,20,552625.64,Team Charlie,Yes,27631.282
M038764,EQ02394,B014,2026-06-14,Preventive,9,377934.14,Team Bravo,Yes,41992.682222222225
M038765,EQ03335,B030,2025-05-30,Emergency,1,33795.24,Team Delta,No,33795.24
M038766,EQ01893,B008,2025-07-16,Corrective,16,244589.53,Team Alpha,Yes,15286.845625
M038767,EQ03323,B003,2026-09-10,Inspection,1,33063.13,Team Alpha,No,33063.13
M038768,EQ04404,B014,2026-06-06,Emergency,2,62832.78,Team Alpha,No,31416.39
M038769,EQ00989,B017,2026-04-16,Corrective,0,0.0,Team Bravo,No,0.0
M038770,EQ03025,B011,2026-02-05,Corrective,2,96973.38,Team Alpha,No,48486.69
M038771,EQ04294,B005,2026-04-16,Inspection,0,0.0,Team Delta,No,0.0
M038772,EQ01402,B022,2025-04-25,Corrective,0,0.0,Team Echo,No,0.0
M038773,EQ02254,B010,2026-06-02,Inspection,6,275810.86,Team Bravo,No,45968.47666666666
M038774,EQ04228,B017,2025-01-25,Preventive,5,102184.53,Team Delta,No,20436.906
M038775,EQ04483,B019,2026-10-18,Inspection,2,34817.14,Team Bravo,No,17408.57
M038776,EQ00674,B030,2025-08-11,Corrective,2,86124.69,Team Bravo,No,43062.345
M038777,EQ04900,B030,2026-01-17,Corrective,7,335867.13,Team Alpha,No,47981.01857142857
M038778,EQ01434,B030,2026-11-09,Emergency,7,123713.75,Team Charlie,No,17673.39285714286
M038779,EQ00996,B014,2026-02-10,Corrective,1,47050.57,Team Echo,No,47050.57
M038780,EQ02846,B030,2025-07-16,Inspection,17,265829.59,Team Bravo,Yes,15637.034705882354
M038781,EQ02216,B014,2025-12-21,Emergency,3,106554.04,Team Delta,No,35518.01333333333
M038782,EQ02414,B015,2026-03-13,Emergency,2,54262.86,Team Delta,No,27131.43
M038783,EQ04139,B025,2026-10-28,Emergency,18,519546.04,Team Delta,Yes,28863.66888888889
M038784,EQ03327,B008,2025-11-09,Preventive,8,330551.41,Team Charlie,Yes,41318.92625
M038785,EQ01395,B011,2025-01-21,Corrective,1,47318.8,Team Echo,No,47318.8
M038786,EQ00441,B027,2025-11-07,Preventive,10,383019.86,Team Bravo,Yes,38301.986
M038787,EQ03149,B003,2025-02-11,Inspection,2,30169.78,Team Charlie,No,15084.89
M038788,EQ01857,B025,2026-10-23,Corrective,0,0.0,Team Delta,No,0.0
M038789,EQ01848,B024,2025-05-22,Inspection,8,386552.15,Team Echo,Yes,48319.01875
M038790,EQ01861,B003,2026-07-27,Inspection,15,263947.43,Team Alpha,Yes,17596.495333333332
M038791,EQ00585,B006,2026-11-15,Corrective,13,641387.0,Team Alpha,Yes,49337.46153846154
M038792,EQ03821,B006,2025-10-11,Corrective,7,348091.34,Team Delta,No,49727.33428571429
M038793,EQ03052,B009,2026-11-04,Preventive,9,200213.37,Team Delta,Yes,22245.93
M038794,EQ02108,B019,2025-04-16,Preventive,6,290161.0,Team Delta,No,48360.166666666664
M038795,EQ01731,B026,2025-12-28,Emergency,2,67614.03,Team Bravo,No,33807.015
M038796,EQ04850,B030,2026-03-15,Inspection,4,97342.27,Team Bravo,No,24335.5675
M038797,EQ04684,B008,2025-08-22,Preventive,3,52771.94,Team Charlie,No,17590.646666666667
M038798,EQ04641,B012,2026-04-09,Corrective,3,78467.91,Team Bravo,No,26155.97
M038799,EQ01126,B025,2026-04-27,Emergency,4,111062.8,Team Alpha,No,27765.7
M038800,EQ01755,B003,2025-05-11,Corrective,0,0.0,Team Delta,No,0.0
M038801,EQ00583,B008,2026-11-28,Corrective,1,22200.78,Team Alpha,No,22200.78
M038802,EQ04157,B029,2026-07-06,Corrective,4,62191.55,Team Echo,No,15547.8875
M038803,EQ02472,B017,2025-05-28,Preventive,19,542831.99,Team Echo,Yes,28570.104736842106
M038804,EQ04383,B012,2025-12-01,Inspection,9,433210.54,Team Charlie,Yes,48134.50444444444
M038805,EQ03595,B015,2026-12-18,Emergency,1,45536.16,Team Echo,No,45536.16
M038806,EQ01295,B015,2025-04-20,Inspection,2,82245.99,Team Alpha,No,41122.995
M038807,EQ02685,B014,2026-07-03,Inspection,2,57420.61,Team Echo,No,28710.305
M038808,EQ01799,B006,2025-05-10,Emergency,2,62033.24,Team Alpha,No,31016.62
M038809,EQ01461,B027,2026-03-12,Corrective,5,135219.78,Team Delta,No,27043.956
M038810,EQ00122,B014,2026-01-04,Corrective,4,119868.38,Team Delta,No,29967.095
M038811,EQ01922,B026,2025-06-28,Preventive,1,21229.67,Team Alpha,No,21229.67
M038812,EQ03861,B013,2026-05-29,Preventive,1,26995.36,Team Delta,No,26995.36
M038813,EQ04622,B003,2026-04-27,Emergency,8,251401.51,Team Echo,Yes,31425.18875
M038814,EQ04449,B008,2025-10-11,Inspection,6,242213.42,Team Echo,No,40368.903333333335
M038815,EQ04894,B028,2026-06-18,Emergency,3,146118.33,Team Delta,No,48706.10999999999
M038816,EQ00460,B029,2026-01-03,Corrective,2,98486.9,Team Charlie,No,49243.45
M038817,EQ02649,B027,2026-02-23,Emergency,4,102630.62,Team Bravo,No,25657.655
M038818,EQ04087,B024,2025-08-25,Inspection,4,184685.4,Team Alpha,No,46171.35
M038819,EQ03288,B023,2026-06-07,Preventive,2,56589.39,Team Bravo,No,28294.695
M038820,EQ04309,B028,2025-01-28,Inspection,1,17241.58,Team Echo,No,17241.58
M038821,EQ01798,B017,2026-02-20,Emergency,6,293258.05,Team Alpha,No,48876.34166666667
M038822,EQ00783,B015,2026-01-29,Emergency,3,148181.25,Team Charlie,No,49393.75
M038823,EQ03333,B012,2026-07-20,Preventive,1,30587.85,Team Delta,No,30587.85
M038824,EQ02422,B006,2025-07-30,Preventive,0,0.0,Team Charlie,No,0.0
M038825,EQ02213,B029,2025-07-02,Preventive,20,748838.84,Team Charlie,Yes,37441.941999999995
M038826,EQ00560,B002,2026-12-15,Inspection,2,93884.34,Team Bravo,No,46942.17
M038827,EQ04373,B027,2026-11-11,Inspection,3,72691.48,Team Delta,No,24230.493333333332
M038828,EQ02642,B026,2025-06-03,Emergency,14,301794.89,Team Bravo,Yes,21556.777857142857
M038829,EQ00085,B005,2025-04-16,Preventive,4,177146.7,Team Charlie,No,44286.675
M038830,EQ04196,B014,2025-09-25,Inspection,0,0.0,Team Charlie,No,0.0
M038831,EQ00255,B021,2025-09-26,Emergency,9,248860.42,Team Alpha,Yes,27651.15777777778
M038832,EQ03685,B027,2025-07-18,Corrective,3,130257.78,Team Bravo,No,43419.26
M038833,EQ01917,B027,2025-12-03,Inspection,4,143896.68,Team Charlie,No,35974.17
M038834,EQ00920,B015,2026-12-04,Emergency,15,542999.03,Team Charlie,Yes,36199.935333333335
M038835,EQ03896,B017,2025-06-26,Corrective,7,349625.49,Team Alpha,No,49946.49857142857
M038836,EQ01040,B025,2026-11-06,Inspection,11,220901.84,Team Echo,Yes,20081.985454545455
M038837,EQ04973,B022,2026-06-25,Preventive,8,316987.76,Team Charlie,Yes,39623.47
M038838,EQ02399,B003,2026-12-10,Inspection,2,87391.68,Team Echo,No,43695.84
M038839,EQ02355,B023,2025-11-29,Preventive,17,680227.23,Team Bravo,Yes,40013.36647058823
M038840,EQ00808,B030,2025-01-25,Emergency,9,291648.56,Team Alpha,Yes,32405.395555555555
M038841,EQ00667,B001,2026-02-24,Emergency,15,434562.76,Team Alpha,Yes,28970.85066666667
M038842,EQ01098,B017,2026-08-15,Emergency,3,52737.04,Team Alpha,No,17579.013333333332
M038843,EQ01527,B015,2025-06-23,Preventive,17,561483.74,Team Echo,Yes,33028.455294117644
M038844,EQ02384,B008,2026-07-03,Preventive,4,85769.5,Team Charlie,No,21442.375
M038845,EQ00123,B023,2025-05-25,Preventive,3,94087.38,Team Bravo,No,31362.460000000003
M038846,EQ03031,B014,2025-05-06,Preventive,6,204890.63,Team Alpha,No,34148.43833333333
M038847,EQ03149,B004,2026-02-01,Emergency,3,114526.93,Team Alpha,No,38175.64333333333
M038848,EQ00055,B022,2025-10-20,Preventive,17,553891.42,Team Echo,Yes,32581.84823529412
M038849,EQ02773,B017,2025-08-30,Corrective,15,583447.16,Team Bravo,Yes,38896.477333333336
M038850,EQ02807,B006,2025-10-19,Inspection,9,263761.21,Team Echo,Yes,29306.801111111112
M038851,EQ03191,B017,2026-09-06,Emergency,6,96329.62,Team Charlie,No,16054.936666666666
M038852,EQ03097,B007,2026-01-26,Inspection,5,186292.11,Team Alpha,No,37258.422
M038853,EQ03151,B003,2026-06-04,Corrective,4,87208.92,Team Alpha,No,21802.23
M038854,EQ03003,B004,2026-08-06,Preventive,19,299809.8,Team Alpha,Yes,15779.463157894736
M038855,EQ01447,B007,2026-01-14,Emergency,3,63911.4,Team Delta,No,21303.8
M038856,EQ04860,B012,2026-10-17,Preventive,8,309116.94,Team Charlie,Yes,38639.6175
M038857,EQ03439,B010,2026-08-25,Emergency,12,422013.95,Team Alpha,Yes,35167.82916666667
M038858,EQ03269,B001,2025-04-01,Emergency,7,336827.86,Team Echo,No,48118.26571428571
M038859,EQ04844,B002,2026-01-10,Inspection,3,135811.81,Team Echo,No,45270.60333333333
M038860,EQ01937,B012,2025-02-08,Preventive,2,65756.01,Team Charlie,No,32878.005
M038861,EQ03722,B002,2025-08-06,Emergency,1,19004.36,Team Delta,No,19004.36
M038862,EQ01111,B023,2026-04-13,Corrective,2,69378.35,Team Bravo,No,34689.175
M038863,EQ01398,B014,2025-08-14,Emergency,2,93356.74,Team Bravo,No,46678.37
M038864,EQ03597,B024,2026-03-27,Corrective,9,238393.9,Team Delta,Yes,26488.21111111111
M038865,EQ02050,B019,2025-05-01,Inspection,0,0.0,Team Charlie,No,0.0
M038866,EQ02619,B006,2026-11-18,Preventive,7,245232.71,Team Echo,No,35033.24428571428
M038867,EQ03548,B022,2026-02-09,Inspection,14,468573.61,Team Charlie,Yes,33469.54357142857
M038868,EQ03799,B017,2025-08-03,Emergency,7,215401.75,Team Bravo,No,30771.678571428572
M038869,EQ04652,B024,2025-01-21,Preventive,2,63161.33,Team Echo,No,31580.665
M038870,EQ03510,B014,2025-08-29,Preventive,1,31350.35,Team Alpha,No,31350.35
M038871,EQ00809,B001,2025-08-23,Corrective,1,31380.52,Team Bravo,No,31380.52
M038872,EQ00583,B027,2025-11-07,Corrective,0,0.0,Team Delta,No,0.0
M038873,EQ04263,B005,2026-03-24,Preventive,1,33398.16,Team Bravo,No,33398.16
M038874,EQ03819,B014,2025-03-20,Preventive,3,59631.67,Team Echo,No,19877.22333333333
M038875,EQ03197,B003,2026-04-22,Preventive,5,100127.2,Team Delta,No,20025.44
M038876,EQ03921,B028,2025-06-22,Emergency,8,311831.34,Team Charlie,Yes,38978.9175
M038877,EQ00329,B012,2025-02-16,Preventive,12,275133.74,Team Charlie,Yes,22927.811666666665
M038878,EQ04432,B014,2025-09-04,Inspection,4,173731.3,Team Delta,No,43432.825
M038879,EQ00249,B019,2025-08-23,Corrective,4,64904.47,Team Bravo,No,16226.1175
M038880,EQ03486,B011,2025-06-08,Inspection,11,391432.59,Team Charlie,Yes,35584.780909090914
M038881,EQ04650,B012,2025-05-24,Preventive,1,15943.7,Team Echo,No,15943.7
M038882,EQ02821,B022,2026-07-29,Corrective,2,54951.73,Team Delta,No,27475.865
M038883,EQ02905,B023,2025-04-22,Corrective,15,680891.58,Team Alpha,Yes,45392.772
M038884,EQ01243,B027,2026-09-04,Inspection,4,89732.66,Team Alpha,No,22433.165
M038885,EQ02667,B015,2025-06-23,Preventive,14,548257.53,Team Charlie,Yes,39161.25214285714
M038886,EQ01181,B009,2026-08-01,Preventive,5,145489.57,Team Bravo,No,29097.914
M038887,EQ04836,B013,2025-06-23,Corrective,0,0.0,Team Echo,No,0.0
M038888,EQ02061,B025,2025-09-03,Preventive,5,177547.28,Team Charlie,No,35509.456
M038889,EQ02422,B017,2026-02-03,Inspection,0,0.0,Team Echo,No,0.0
M038890,EQ00871,B018,2025-07-28,Inspection,0,0.0,Team Bravo,No,0.0
M038891,EQ00757,B006,2026-01-28,Corrective,5,117266.91,Team Bravo,No,23453.382
M038892,EQ04436,B016,2025-03-16,Inspection,6,170041.04,Team Alpha,No,28340.173333333336
M038893,EQ02000,B023,2026-08-15,Corrective,3,56009.26,Team Echo,No,18669.753333333334
M038894,EQ00013,B013,2026-12-22,Preventive,3,87552.64,Team Charlie,No,29184.213333333333
M038895,EQ04515,B014,2026-11-17,Preventive,7,175862.98,Team Delta,No,25123.282857142858
M038896,EQ03239,B004,2026-05-05,Preventive,8,209566.59,Team Echo,Yes,26195.82375
M038897,EQ01449,B018,2026-07-27,Inspection,6,155795.18,Team Alpha,No,25965.86333333333
M038898,EQ00980,B007,2026-05-01,Inspection,4,147465.7,Team Echo,No,36866.425
M038899,EQ02611,B025,2025-08-25,Emergency,4,184945.66,Team Alpha,No,46236.415
M038900,EQ01341,B004,2025-05-26,Inspection,19,789254.13,Team Charlie,Yes,41539.69105263158
M038901,EQ00602,B022,2026-07-15,Preventive,8,145367.57,Team Delta,Yes,18170.94625
M038902,EQ04257,B003,2025-08-27,Preventive,6,184900.98,Team Echo,No,30816.83
M038903,EQ03777,B016,2026-12-13,Preventive,6,98252.59,Team Echo,No,16375.431666666665
M038904,EQ03857,B004,2026-12-30,Preventive,2,87060.0,Team Delta,No,43530.0
M038905,EQ03593,B009,2025-11-22,Inspection,5,144965.66,Team Alpha,No,28993.132
M038906,EQ04766,B022,2026-09-02,Inspection,20,463025.34,Team Delta,Yes,23151.267
M038907,EQ00061,B006,2026-05-15,Inspection,4,84129.76,Team Delta,No,21032.44
M038908,EQ03244,B022,2025-03-22,Corrective,3,143543.5,Team Alpha,No,47847.833333333336
M038909,EQ00622,B025,2025-03-22,Emergency,5,135147.52,Team Bravo,No,27029.503999999997
M038910,EQ02253,B002,2025-08-10,Corrective,12,480304.19,Team Echo,Yes,40025.34916666667
M038911,EQ04158,B025,2025-12-26,Emergency,13,573894.6,Team Charlie,Yes,44145.73846153846
M038912,EQ02343,B028,2026-07-29,Inspection,4,144984.99,Team Charlie,No,36246.2475
M038913,EQ01382,B001,2026-03-18,Preventive,2,34939.63,Team Alpha,No,17469.815
M038914,EQ01474,B027,2026-04-18,Preventive,8,196866.96,Team Alpha,Yes,24608.37
M038915,EQ01871,B014,2025-09-16,Preventive,2,66321.77,Team Alpha,No,33160.885
M038916,EQ04833,B016,2026-06-10,Emergency,0,0.0,Team Echo,No,0.0
M038917,EQ03008,B025,2025-08-14,Corrective,0,0.0,Team Echo,No,0.0
M038918,EQ02621,B011,2025-02-27,Corrective,15,510344.21,Team Echo,Yes,34022.94733333334
M038919,EQ00161,B007,2025-05-06,Inspection,8,381985.74,Team Alpha,Yes,47748.2175
M038920,EQ00909,B027,2025-05-02,Preventive,20,656367.69,Team Delta,Yes,32818.3845
M038921,EQ01789,B017,2026-02-05,Corrective,7,265591.65,Team Bravo,No,37941.66428571429
M038922,EQ00579,B006,2026-04-29,Inspection,4,102605.12,Team Bravo,No,25651.28
M038923,EQ04919,B005,2025-10-13,Emergency,4,173878.34,Team Alpha,No,43469.585
M038924,EQ04908,B012,2026-03-25,Corrective,2,85021.31,Team Bravo,No,42510.655
M038925,EQ04927,B024,2025-08-18,Emergency,19,929528.75,Team Bravo,Yes,48922.56578947369
M038926,EQ01380,B007,2025-11-17,Inspection,5,231814.7,Team Alpha,No,46362.94
M038927,EQ01331,B024,2026-05-19,Preventive,8,349034.29,Team Delta,Yes,43629.28625
M038928,EQ00596,B026,2025-06-23,Emergency,8,149380.46,Team Delta,Yes,18672.5575
M038929,EQ02517,B030,2026-02-03,Corrective,17,679660.96,Team Alpha,Yes,39980.056470588235
M038930,EQ01903,B022,2026-01-23,Emergency,5,247641.52,Team Charlie,No,49528.304
M038931,EQ04083,B014,2026-12-16,Corrective,2,31215.95,Team Charlie,No,15607.975
M038932,EQ01555,B010,2025-09-04,Inspection,7,144315.72,Team Charlie,No,20616.53142857143
M038933,EQ04198,B029,2026-03-12,Inspection,3,139074.77,Team Alpha,No,46358.25666666666
M038934,EQ04400,B029,2025-11-10,Corrective,2,88872.58,Team Echo,No,44436.29
M038935,EQ03887,B022,2026-07-30,Preventive,3,101109.3,Team Charlie,No,33703.1
M038936,EQ04488,B004,2026-02-05,Emergency,20,378782.22,Team Alpha,Yes,18939.110999999997
M038937,EQ02476,B005,2025-09-12,Preventive,18,332117.55,Team Echo,Yes,18450.975
M038938,EQ02690,B016,2026-03-13,Emergency,6,251592.05,Team Echo,No,41932.00833333333
M038939,EQ02628,B004,2026-06-18,Inspection,1,39348.58,Team Bravo,No,39348.58
M038940,EQ01721,B029,2025-07-08,Corrective,12,442804.13,Team Echo,Yes,36900.34416666667
M038941,EQ04337,B011,2026-02-11,Corrective,14,390736.69,Team Echo,Yes,27909.76357142857
M038942,EQ03628,B029,2026-12-30,Corrective,3,140766.72,Team Echo,No,46922.24
M038943,EQ02555,B017,2025-11-04,Inspection,3,69191.83,Team Charlie,No,23063.943333333333
M038944,EQ00135,B013,2026-07-04,Preventive,0,0.0,Team Delta,No,0.0
M038945,EQ03219,B009,2025-05-19,Corrective,16,769620.8,Team Echo,Yes,48101.3
M038946,EQ02793,B024,2025-03-21,Inspection,19,485381.52,Team Bravo,Yes,25546.395789473685
M038947,EQ02312,B012,2025-02-10,Emergency,13,251477.97,Team Bravo,Yes,19344.45923076923
M038948,EQ02008,B006,2025-09-03,Inspection,3,115336.89,Team Alpha,No,38445.63
M038949,EQ04450,B001,2025-11-20,Corrective,3,114277.84,Team Charlie,No,38092.613333333335
M038950,EQ02796,B027,2026-08-16,Inspection,7,232556.21,Team Bravo,No,33222.315714285716
M038951,EQ02432,B030,2025-03-09,Preventive,4,72973.71,Team Echo,No,18243.4275
M038952,EQ04306,B028,2025-03-22,Corrective,6,214563.43,Team Charlie,No,35760.57166666666
M038953,EQ02206,B002,2026-08-16,Inspection,4,194202.33,Team Charlie,No,48550.5825
M038954,EQ04404,B017,2026-08-27,Inspection,7,111219.92,Team Echo,No,15888.56
M038955,EQ03785,B004,2025-02-01,Emergency,19,606128.04,Team Alpha,Yes,31901.475789473687
M038956,EQ02870,B021,2025-10-27,Corrective,4,143841.93,Team Bravo,No,35960.4825
M038957,EQ04734,B027,2026-02-28,Preventive,14,426633.64,Team Echo,Yes,30473.83142857143
M038958,EQ03719,B020,2026-05-07,Emergency,4,154428.55,Team Alpha,No,38607.1375
M038959,EQ03431,B018,2026-05-07,Inspection,0,0.0,Team Charlie,No,0.0
M038960,EQ03167,B002,2025-11-21,Corrective,4,91788.73,Team Bravo,No,22947.1825
M038961,EQ00960,B017,2025-08-30,Corrective,0,0.0,Team Charlie,No,0.0
M038962,EQ01140,B011,2025-08-16,Inspection,1,28909.39,Team Echo,No,28909.39
M038963,EQ04670,B006,2025-01-13,Preventive,3,148124.84,Team Bravo,No,49374.94666666666
M038964,EQ03018,B021,2025-01-02,Emergency,6,177235.41,Team Alpha,No,29539.235
M038965,EQ01890,B008,2025-05-17,Emergency,3,54873.05,Team Delta,No,18291.016666666666
M038966,EQ02406,B010,2025-09-13,Corrective,3,110555.97,Team Alpha,No,36851.99
M038967,EQ00256,B002,2026-05-29,Preventive,11,178042.81,Team Bravo,Yes,16185.71
M038968,EQ00355,B028,2026-07-15,Inspection,4,183511.07,Team Charlie,No,45877.7675
M038969,EQ02288,B005,2025-04-07,Emergency,12,209223.08,Team Echo,Yes,17435.256666666664
M038970,EQ01754,B016,2025-01-21,Preventive,2,80192.12,Team Bravo,No,40096.06
M038971,EQ04529,B012,2025-10-10,Emergency,5,86627.6,Team Alpha,No,17325.52
M038972,EQ02151,B019,2026-01-22,Preventive,7,195342.86,Team Charlie,No,27906.122857142855
M038973,EQ02746,B004,2026-01-26,Corrective,6,132116.26,Team Echo,No,22019.376666666667
M038974,EQ04030,B017,2025-11-27,Corrective,4,165525.7,Team Echo,No,41381.425
M038975,EQ00607,B024,2026-12-03,Inspection,1,48263.26,Team Echo,No,48263.26
M038976,EQ03028,B004,2025-08-23,Inspection,1,39741.49,Team Delta,No,39741.49
M038977,EQ00525,B025,2025-08-03,Emergency,2,48237.73,Team Bravo,No,24118.865
M038978,EQ04368,B016,2026-04-04,Inspection,4,143643.28,Team Charlie,No,35910.82
M038979,EQ04076,B026,2025-10-29,Emergency,5,123147.57,Team Bravo,No,24629.514000000003
M038980,EQ00278,B023,2025-03-27,Preventive,0,0.0,Team Delta,No,0.0
M038981,EQ01094,B001,2026-08-04,Inspection,0,0.0,Team Bravo,No,0.0
M038982,EQ04587,B025,2025-03-09,Corrective,6,185767.03,Team Bravo,No,30961.171666666665
M038983,EQ00910,B023,2025-08-12,Preventive,5,248388.83,Team Delta,No,49677.765999999996
M038984,EQ00530,B024,2026-07-31,Corrective,5,217829.04,Team Alpha,No,43565.808000000005
M038985,EQ03224,B003,2026-02-17,Preventive,0,0.0,Team Delta,No,0.0
M038986,EQ03787,B001,2025-11-24,Corrective,2,68827.95,Team Bravo,No,34413.975
M038987,EQ01024,B007,2026-05-19,Inspection,3,103896.58,Team Alpha,No,34632.193333333336
M038988,EQ00502,B019,2025-04-01,Preventive,4,185402.7,Team Alpha,No,46350.675
M038989,EQ03472,B012,2026-11-04,Emergency,2,62514.12,Team Bravo,No,31257.06
M038990,EQ00454,B024,2025-09-10,Preventive,20,386426.35,Team Delta,Yes,19321.317499999997
M038991,EQ02917,B009,2025-02-27,Emergency,1,28547.68,Team Charlie,No,28547.68
M038992,EQ01637,B019,2025-11-25,Preventive,3,70592.51,Team Delta,No,23530.836666666666
M038993,EQ02761,B006,2026-05-03,Emergency,0,0.0,Team Charlie,No,0.0
M038994,EQ00643,B005,2025-03-18,Emergency,3,80375.27,Team Echo,No,26791.756666666668
M038995,EQ04430,B024,2026-03-30,Inspection,15,635398.4,Team Delta,Yes,42359.89333333333
M038996,EQ04095,B017,2026-08-31,Preventive,4,87508.14,Team Echo,No,21877.035
