Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR,Fuel_Cost_Per_Liter
F082398,2025-06-16,B002,North,Truck,319.19,30669.11,96.08418183527053
F082399,2025-09-13,B007,Central,Tank,646.77,58987.77,91.20362725543856
F082400,2026-11-12,B017,East,Truck,247.34,22298.1,90.15161316406565
F082401,2025-07-21,B002,North,Generator,96.91,8963.92,92.49736869260138
F082402,2025-04-09,B024,East,Tank,665.09,62978.17,94.69119968726037
F082403,2025-08-10,B029,South,Jeep,69.23,6915.17,99.88689874331936
F082404,2025-02-05,B018,East,Tank,701.59,64926.43,92.5418406761784
F082405,2025-07-08,B025,West,Transport Vehicle,284.75,26006.94,91.33253731343284
F082406,2026-12-02,B014,Central,Jeep,113.73,10583.53,93.05838389167326
F082407,2025-04-27,B026,South,Tank,853.81,77151.6,90.36155584966211
F082408,2026-01-11,B012,South,Truck,421.12,39859.24,94.6505509118541
F082409,2026-06-08,B026,South,Truck,241.66,22280.47,92.19759165770091
F082410,2025-10-12,B021,South,Jeep,76.26,6903.23,90.52229215840545
F082411,2025-08-01,B022,Central,Jeep,104.61,9980.92,95.41076378931268
F082412,2025-05-29,B013,South,Helicopter,564.06,53578.92,94.98798000212744
F082413,2026-03-16,B020,East,Generator,122.4,11881.45,97.07066993464052
F082414,2025-09-15,B018,East,Jeep,102.18,10059.8,98.45175181053042
F082415,2026-04-21,B016,West,Helicopter,536.52,53367.92,99.47051368075748
F082416,2025-01-23,B005,East,Tank,638.22,58669.47,91.92671805960327
F082417,2025-12-29,B019,Central,Jeep,54.18,4921.38,90.83388704318938
F082418,2025-08-07,B014,Central,Helicopter,643.27,59142.36,91.94018063954483
F082419,2025-07-26,B026,South,Generator,103.88,9433.68,90.81324605313824
F082420,2026-01-21,B007,Central,Generator,147.29,14499.64,98.44279991852808
F082421,2026-12-14,B016,West,Tank,527.27,51732.89,98.11460921349594
F082422,2026-05-09,B030,East,Transport Vehicle,209.06,20456.78,97.85123887879077
F082423,2026-08-12,B008,East,Transport Vehicle,242.88,22397.15,92.21487977602109
F082424,2025-08-29,B020,East,Tank,683.02,65901.63,96.48565195748296
F082425,2025-06-12,B001,Central,Jeep,86.23,8100.97,93.94607445204684
F082426,2026-03-05,B019,Central,Transport Vehicle,206.48,19688.75,95.35427160015499
F082427,2025-12-11,B028,West,Transport Vehicle,328.64,32224.84,98.05513631937683
F082428,2025-01-08,B028,West,Tank,501.68,47521.36,94.724445861904
F082429,2026-12-09,B004,East,Generator,115.9,11566.98,99.80138050043139
F082430,2026-03-24,B018,East,Jeep,86.05,8600.1,99.94305636257991
F082431,2026-07-09,B011,Central,Jeep,44.83,4197.06,93.62168190943567
F082432,2025-03-19,B009,South,Tank,509.02,50069.27,98.36405249302581
F082433,2026-04-03,B010,North,Jeep,109.24,10044.82,91.95184913950933
F082434,2026-11-17,B030,East,Generator,114.4,11259.68,98.42377622377622
F082435,2026-09-05,B029,South,Tank,787.38,72352.08,91.88965937666693
F082436,2026-02-06,B011,Central,Helicopter,482.66,45307.77,93.8709857870965
F082437,2026-08-12,B001,Central,Helicopter,482.21,46742.0,96.9328715704776
F082438,2025-01-19,B011,Central,Generator,88.79,8555.14,96.35251717535758
F082439,2025-04-15,B019,Central,Helicopter,431.41,42147.29,97.696599522496
F082440,2025-11-20,B021,South,Jeep,67.11,6605.5,98.42795410520041
F082441,2026-02-12,B028,West,Tank,521.32,50073.74,96.05182997007594
F082442,2026-08-27,B004,East,Tank,623.93,58908.19,94.4147420383697
F082443,2025-12-27,B006,West,Transport Vehicle,298.78,29512.9,98.77803065800926
F082444,2025-10-30,B016,West,Generator,104.28,10303.89,98.80983889528193
F082445,2025-12-01,B012,South,Generator,160.52,15794.56,98.39621230999252
F082446,2025-02-23,B016,West,Transport Vehicle,324.69,31467.64,96.91595059903293
F082447,2026-01-06,B002,North,Generator,154.82,15316.03,98.92798088102313
F082448,2026-09-03,B023,North,Jeep,90.54,8373.91,92.48851336425888
F082449,2025-12-19,B030,East,Helicopter,499.83,47851.36,95.73526999179721
F082450,2025-08-23,B016,West,Truck,219.04,20124.32,91.87509130752375
F082451,2026-08-04,B021,South,Transport Vehicle,270.71,26130.65,96.52635661778288
F082452,2026-07-01,B007,Central,Truck,343.54,32809.21,95.50331839087151
F082453,2026-11-05,B007,Central,Helicopter,558.3,53835.59,96.4277091169622
F082454,2025-05-19,B004,East,Truck,337.22,30397.44,90.1412727596228
F082455,2025-08-23,B014,Central,Truck,398.65,39600.98,99.33771478740752
F082456,2025-06-26,B005,East,Generator,84.66,7926.63,93.62898653437279
F082457,2025-01-15,B004,East,Jeep,50.42,4852.98,96.25109083696944
F082458,2025-02-14,B003,East,Jeep,61.46,5787.1,94.16042954767329
F082459,2025-05-01,B020,East,Tank,826.58,75228.38,91.01161412083525
F082460,2025-04-03,B008,East,Generator,178.8,17394.46,97.28445190156599
F082461,2026-10-31,B019,Central,Generator,111.05,10447.92,94.08302566411527
F082462,2026-05-15,B004,East,Generator,159.99,15103.96,94.40565035314707
F082463,2026-12-09,B030,East,Truck,299.81,29632.63,98.83803075281011
F082464,2026-11-27,B003,East,Transport Vehicle,251.05,25087.53,99.93041226847241
F082465,2026-01-23,B008,East,Generator,112.11,10939.04,97.57416822763358
F082466,2026-10-21,B013,South,Tank,870.13,85109.22,97.8120740578994
F082467,2025-11-26,B018,East,Helicopter,528.39,48051.44,90.93934404511819
F082468,2025-11-01,B027,West,Jeep,71.96,6776.32,94.16787103946638
F082469,2026-10-01,B005,East,Helicopter,460.79,44919.5,97.48366935046333
F082470,2026-02-18,B011,Central,Transport Vehicle,280.9,26601.9,94.70238519045925
F082471,2026-07-21,B024,East,Truck,308.92,28471.84,92.16573870257672
F082472,2026-06-06,B021,South,Jeep,65.41,6414.73,98.06956122916985
F082473,2026-09-23,B026,South,Jeep,118.53,11602.8,97.88914198936978
F082474,2026-02-26,B013,South,Generator,124.58,11379.51,91.34299245464761
F082475,2026-11-25,B009,South,Tank,619.2,56156.93,90.69271640826872
F082476,2025-04-06,B024,East,Transport Vehicle,192.67,19053.67,98.8927700212799
F082477,2025-03-21,B015,South,Tank,781.37,74178.97,94.9344996608521
F082478,2026-07-11,B029,South,Generator,95.04,8626.4,90.76599326599326
F082479,2025-01-31,B009,South,Transport Vehicle,203.78,19942.14,97.86112474236921
F082480,2025-11-26,B009,South,Transport Vehicle,220.15,21581.66,98.0316148080854
F082481,2026-08-13,B004,East,Transport Vehicle,347.17,32149.62,92.60483336693838
F082482,2025-09-15,B004,East,Truck,333.79,31412.3,94.10797207825279
F082483,2025-10-16,B016,West,Generator,165.44,15986.42,96.62971470019343
F082484,2026-05-13,B005,East,Tank,553.01,54225.91,98.05593027250865
F082485,2025-08-25,B010,North,Generator,112.08,10503.45,93.71386509635975
F082486,2026-01-24,B010,North,Transport Vehicle,273.53,24684.56,90.2444338829379
F082487,2026-04-06,B029,South,Tank,719.88,71159.21,98.8487108962605
F082488,2025-11-14,B012,South,Truck,292.83,27322.67,93.3055697845166
F082489,2025-10-29,B028,West,Generator,154.17,15327.3,99.41817474216774
F082490,2026-11-28,B002,North,Tank,737.34,67764.92,91.90457590799359
F082491,2025-05-14,B026,South,Tank,593.54,55007.1,92.6763149914075
F082492,2025-08-31,B001,Central,Transport Vehicle,254.55,23522.7,92.40895698291102
F082493,2025-05-02,B005,East,Generator,169.29,15427.1,91.12824147911869
F082494,2026-01-02,B021,South,Tank,696.66,66049.9,94.8093761662791
F082495,2025-11-14,B030,East,Truck,408.12,40301.71,98.74965696363815
F082496,2026-08-03,B025,West,Helicopter,650.92,58641.38,90.08999569839612
F082497,2025-12-28,B016,West,Tank,620.27,61910.34,99.81192061521595
F082498,2026-02-05,B008,East,Generator,99.13,8948.04,90.26571169171795
F082499,2026-05-07,B025,West,Generator,167.76,16349.66,97.45863137815928
F082500,2025-03-15,B007,Central,Transport Vehicle,216.07,21228.87,98.2499652890267
F082501,2026-07-20,B025,West,Generator,146.41,13801.85,94.26849258930402
F082502,2026-01-11,B006,West,Truck,306.97,28704.16,93.50803010066129
F082503,2026-10-25,B025,West,Truck,317.83,30779.26,96.84189661139602
F082504,2025-06-30,B028,West,Generator,91.13,8227.45,90.28256337100846
F082505,2026-01-18,B005,East,Tank,633.99,61195.47,96.52434580987082
F082506,2025-07-27,B004,East,Helicopter,415.52,39134.9,94.1829514824798
F082507,2026-11-13,B001,Central,Jeep,83.63,7836.54,93.70489058950137
F082508,2025-12-28,B002,North,Transport Vehicle,345.14,33587.78,97.31639334762706
F082509,2025-02-12,B006,West,Helicopter,657.09,61856.86,94.13757628330974
F082510,2026-03-05,B015,South,Transport Vehicle,280.27,26714.54,95.3171584543476
F082511,2025-07-30,B004,East,Transport Vehicle,272.96,24762.15,90.717138042204
F082512,2025-02-04,B019,Central,Truck,321.09,30260.39,94.24270453766857
F082513,2025-07-31,B014,Central,Generator,137.05,12489.11,91.12812842028457
F082514,2025-05-26,B019,Central,Jeep,95.77,9141.25,95.45003654589121
F082515,2025-11-12,B022,Central,Generator,138.66,13021.31,93.90819270157219
F082516,2026-06-12,B006,West,Tank,522.4,48178.78,92.22584226646248
F082517,2025-08-27,B012,South,Jeep,115.79,11221.42,96.91182312807669
F082518,2026-04-08,B028,West,Tank,603.77,55757.65,92.34915613561456
F082519,2025-02-21,B012,South,Truck,248.74,24632.11,99.02753879552947
F082520,2026-07-04,B008,East,Jeep,102.54,9449.22,92.15155061439437
F082521,2026-04-09,B018,East,Truck,278.25,25493.06,91.6192632524708
F082522,2026-11-02,B004,East,Jeep,62.98,6000.35,95.27389647507147
F082523,2025-12-22,B007,Central,Truck,396.28,38532.33,97.23511153729687
F082524,2026-01-21,B030,East,Generator,113.4,11314.73,99.77716049382715
F082525,2026-06-03,B007,Central,Generator,98.93,9825.27,99.31537450722733
F082526,2025-12-16,B022,Central,Jeep,76.18,7520.71,98.72289314780781
F082527,2025-09-28,B008,East,Transport Vehicle,207.72,20689.13,99.60104948969767
F082528,2026-10-31,B028,West,Jeep,83.83,7966.36,95.0299415483717
F082529,2026-03-26,B011,Central,Transport Vehicle,334.79,32063.82,95.77293228591057
F082530,2026-04-13,B007,Central,Helicopter,547.42,52943.61,96.71478937561653
F082531,2025-07-28,B003,East,Helicopter,522.34,48971.54,93.75414480989393
F082532,2026-12-24,B020,East,Truck,314.96,30016.97,95.30407035814072
F082533,2025-02-27,B025,West,Truck,279.75,27772.7,99.276854334227
F082534,2025-01-26,B027,West,Truck,241.42,21988.63,91.08039930411732
F082535,2025-04-14,B016,West,Transport Vehicle,191.04,17864.89,93.51387144053601
F082536,2025-10-02,B003,East,Tank,849.56,81785.56,96.26813880126183
F082537,2026-04-02,B028,West,Helicopter,589.53,54348.87,92.1901684392652
F082538,2025-07-23,B005,East,Generator,145.79,13653.16,93.64949585019549
F082539,2026-10-02,B007,Central,Truck,311.96,29493.99,94.54414027439417
F082540,2026-06-18,B028,West,Truck,286.36,28367.96,99.06397541556082
F082541,2026-11-15,B014,Central,Tank,560.83,51725.89,92.23096125385588
F082542,2026-07-19,B014,Central,Helicopter,425.14,38602.44,90.79936021075412
F082543,2026-09-13,B001,Central,Transport Vehicle,340.36,33958.86,99.7733576213421
F082544,2025-08-01,B030,East,Transport Vehicle,239.17,23097.17,96.57218714721746
F082545,2025-10-24,B015,South,Tank,649.86,61123.98,94.05715077093528
F082546,2026-05-14,B020,East,Tank,846.69,80525.26,95.1059537729275
F082547,2025-10-20,B010,North,Transport Vehicle,339.83,30999.17,91.2196392313804
F082548,2025-12-07,B025,West,Truck,285.02,27645.99,96.9966669005684
F082549,2026-11-04,B003,East,Helicopter,519.38,50679.7,97.57730370826755
F082550,2025-09-14,B016,West,Truck,421.86,38259.74,90.6929787133172
F082551,2025-12-27,B030,East,Helicopter,699.42,68156.92,97.44777101026565
F082552,2026-02-26,B023,North,Transport Vehicle,190.05,17826.52,93.799105498553
F082553,2025-04-28,B016,West,Jeep,117.25,11537.11,98.39752665245203
F082554,2026-03-28,B011,Central,Helicopter,581.65,56034.43,96.33702398349523
F082555,2025-06-08,B009,South,Tank,817.57,78165.31,95.6068715828614
F082556,2025-10-09,B010,North,Jeep,62.78,5895.69,93.91032175852182
F082557,2026-10-13,B001,Central,Helicopter,435.64,41297.9,94.79822789459188
F082558,2025-01-09,B025,West,Truck,432.39,39211.43,90.68533037304286
F082559,2025-11-02,B001,Central,Truck,393.45,38595.81,98.09584445291651
F082560,2026-12-14,B009,South,Transport Vehicle,228.41,21408.54,93.72855829429535
F082561,2025-08-22,B021,South,Tank,597.87,58888.44,98.49706457925636
F082562,2025-08-13,B028,West,Helicopter,588.1,55356.72,94.12807345689508
F082563,2025-10-13,B026,South,Truck,401.91,38806.8,96.5559453609017
F082564,2025-01-29,B018,East,Transport Vehicle,243.12,23272.17,95.72297630799605
F082565,2026-04-09,B018,East,Transport Vehicle,187.74,17320.23,92.25647171620325
F082566,2025-10-31,B024,East,Tank,597.41,56130.65,93.9566629283072
F082567,2025-08-13,B028,West,Transport Vehicle,245.49,23219.27,94.58336388447594
F082568,2026-08-11,B026,South,Tank,590.98,55642.42,94.1527970489695
F082569,2026-01-12,B009,South,Transport Vehicle,220.29,20163.84,91.53316083344683
F082570,2025-02-01,B027,West,Truck,434.67,39741.23,91.42850898382682
F082571,2026-03-05,B018,East,Generator,91.85,8952.0,97.4632553075667
F082572,2025-02-02,B024,East,Jeep,58.56,5447.4,93.02254098360655
F082573,2026-08-31,B029,South,Generator,139.73,12878.64,92.1680383596937
F082574,2026-06-29,B003,East,Generator,155.71,14355.83,92.19594117269283
F082575,2025-01-29,B018,East,Truck,415.08,40452.61,97.45738170954998
F082576,2025-03-06,B015,South,Helicopter,610.56,60095.31,98.42654284591195
F082577,2025-07-21,B023,North,Generator,134.89,13152.78,97.50745051523465
F082578,2025-01-10,B020,East,Transport Vehicle,222.46,20631.86,92.74413377685876
F082579,2026-07-28,B016,West,Truck,269.32,26524.83,98.48815535422547
F082580,2026-09-12,B028,West,Transport Vehicle,301.71,27950.57,92.64051572702265
F082581,2026-05-02,B009,South,Generator,84.55,8100.99,95.81301005322294
F082582,2025-05-03,B028,West,Jeep,78.17,7135.75,91.28501982857874
F082583,2025-03-13,B006,West,Helicopter,444.45,44180.78,99.4055124310946
F082584,2025-06-28,B003,East,Tank,591.03,53655.16,90.78246451110773
F082585,2026-08-09,B017,East,Transport Vehicle,334.27,33273.97,99.54219642803723
F082586,2025-10-16,B026,South,Helicopter,505.55,50266.72,99.42976955790724
F082587,2026-11-22,B020,East,Jeep,87.97,8533.27,97.00204615209731
F082588,2026-11-23,B012,South,Transport Vehicle,300.09,29286.22,97.59145589656437
F082589,2025-11-28,B017,East,Transport Vehicle,228.64,20772.87,90.8540500349895
F082590,2025-06-15,B028,West,Tank,878.07,79060.97,90.03948432357329
F082591,2026-11-15,B008,East,Tank,718.91,71373.18,99.27971512428537
F082592,2025-07-19,B022,Central,Jeep,68.17,6650.27,97.55420272847294
F082593,2026-07-26,B008,East,Truck,275.63,25883.21,93.90563436490947
F082594,2026-01-18,B014,Central,Tank,868.99,83962.14,96.62037537831276
F082595,2026-10-10,B025,West,Helicopter,424.4,42021.71,99.01439679547597
F082596,2026-03-26,B024,East,Generator,150.82,14818.15,98.25056358573134
F082597,2026-08-09,B012,South,Truck,353.52,34290.92,96.99852907897714
F082598,2026-01-27,B028,West,Tank,562.29,52708.88,93.73967169965677
F082599,2026-07-29,B007,Central,Generator,112.77,10220.96,90.6354526913186
F082600,2025-02-25,B005,East,Truck,446.35,42515.82,95.25220118740899
F082601,2025-10-21,B021,South,Transport Vehicle,269.03,25426.67,94.51239638702003
F082602,2026-05-31,B003,East,Jeep,57.37,5377.97,93.7418511417117
F082603,2026-04-12,B002,North,Tank,757.91,70729.61,93.32191157261417
F082604,2026-04-16,B029,South,Jeep,76.31,7142.07,93.59284497444634
F082605,2025-05-06,B003,East,Helicopter,698.91,69422.85,99.3301712666867
F082606,2025-09-25,B002,North,Jeep,100.33,9092.22,90.62314362603408
F082607,2025-01-03,B002,North,Helicopter,674.11,61078.42,90.6060138553055
F082608,2026-11-12,B017,East,Helicopter,452.27,43457.16,96.08676233223518
F082609,2026-12-27,B017,East,Jeep,83.9,7726.22,92.08843861740166
F082610,2025-04-30,B020,East,Jeep,93.97,9125.41,97.10982228370757
F082611,2026-12-16,B026,South,Generator,162.84,14852.13,91.20689019896831
F082612,2026-08-23,B026,South,Generator,88.95,8681.68,97.6017987633502
F082613,2025-03-17,B017,East,Tank,593.71,53576.62,90.24038672078962
F082614,2025-10-24,B030,East,Truck,360.09,35305.4,98.04604404454443
F082615,2026-04-28,B014,Central,Generator,159.09,15384.85,96.70532403042303
F082616,2025-10-26,B022,Central,Jeep,93.58,9325.34,99.65099380209446
F082617,2026-04-06,B027,West,Tank,749.4,72533.99,96.78941820122766
F082618,2026-02-15,B013,South,Helicopter,557.04,51990.0,93.33261525204654
F082619,2025-07-26,B005,East,Helicopter,408.02,40549.81,99.38191755306113
F082620,2025-09-08,B010,North,Helicopter,697.8,65840.0,94.353683003726
F082621,2025-03-23,B008,East,Generator,114.22,10526.15,92.15680266153038
F082622,2025-02-13,B023,North,Truck,241.89,22300.54,92.19289759808179
F082623,2026-09-22,B010,North,Truck,370.76,36391.6,98.15406192685295
F082624,2025-11-29,B029,South,Helicopter,655.63,59570.5,90.85993624452817
F082625,2026-07-05,B002,North,Jeep,84.62,8121.14,95.97187426140393
F082626,2025-02-23,B014,Central,Tank,800.12,75800.11,94.73592711093336
F082627,2026-08-26,B004,East,Truck,282.22,26537.58,94.03153568138332
F082628,2026-03-01,B024,East,Tank,745.11,69309.38,93.01899048462644
F082629,2026-08-16,B018,East,Helicopter,449.14,43481.88,96.81141737542859
F082630,2025-09-12,B015,South,Truck,350.42,33381.31,95.26085839849323
F082631,2025-04-16,B016,West,Jeep,104.17,10016.93,96.15945089757128
F082632,2026-07-04,B023,North,Helicopter,483.9,46909.48,96.94044224013227
F082633,2025-05-26,B008,East,Generator,170.22,16449.08,96.6342380448831
F082634,2026-03-14,B027,West,Jeep,78.99,7148.46,90.49829092290165
F082635,2025-10-29,B014,Central,Truck,293.79,28811.44,98.0681439123183
F082636,2025-06-11,B007,Central,Transport Vehicle,331.24,31197.34,94.18349233184398
F082637,2026-02-06,B028,West,Jeep,91.0,8621.49,94.74164835164835
F082638,2025-08-31,B009,South,Jeep,46.63,4569.5,97.99485309886339
F082639,2026-06-03,B008,East,Generator,170.06,16087.1,94.59661296013172
F082640,2026-11-10,B011,Central,Truck,208.18,19268.3,92.55596118743395
F082641,2026-11-03,B014,Central,Tank,562.1,52514.94,93.42632983454901
F082642,2025-02-06,B023,North,Generator,143.09,14273.81,99.75407086449087
F082643,2026-01-18,B012,South,Generator,106.7,9935.46,93.11583880037487
F082644,2026-05-20,B007,Central,Transport Vehicle,244.55,23169.01,94.74140257616028
F082645,2026-01-02,B009,South,Generator,169.29,16882.24,99.72378758343672
F082646,2026-06-05,B005,East,Generator,142.54,13411.31,94.08804546092325
F082647,2026-06-09,B028,West,Tank,696.07,65103.73,93.5304351573836
F082648,2025-03-10,B007,Central,Truck,279.39,25444.47,91.07151293890261
F082649,2026-12-31,B014,Central,Transport Vehicle,325.72,32258.61,99.03785459904212
F082650,2026-04-12,B007,Central,Generator,123.09,11504.82,93.46673165976115
F082651,2026-05-08,B023,North,Jeep,102.22,9897.84,96.82880062610057
F082652,2026-06-06,B009,South,Transport Vehicle,311.61,29952.63,96.12217194570135
F082653,2026-11-24,B015,South,Helicopter,558.14,50896.58,91.18962984197513
F082654,2026-08-06,B022,Central,Generator,80.73,7382.39,91.44543540195714
F082655,2026-02-10,B026,South,Jeep,106.53,10522.72,98.77705810569792
F082656,2026-10-27,B009,South,Generator,118.36,10813.97,91.36507265968233
F082657,2025-10-13,B005,East,Transport Vehicle,306.71,30095.44,98.12343907926054
F082658,2025-01-02,B020,East,Tank,870.98,84420.62,96.92601437461249
F082659,2026-04-14,B020,East,Truck,337.37,32741.77,97.05003408720395
