Equipment_ID,Supplier_ID,Equipment_Name,Category,Manufacturer,Purchase_Year,Expected_Life,Status,Equipment_Age
EQ04035,SUP0263,Drone,Drone,BEL,2013,18,Operational,13
EQ04036,SUP0186,Truck,Truck,DRDO,2011,26,Operational,15
EQ04037,SUP0214,Communication System,Communication System,Ashok Leyland Defence,2017,14,Operational,9
EQ04038,SUP0295,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2016,11,Operational,10
EQ04039,SUP0293,Armored Vehicle,Armored Vehicle,Mahindra Defence,2018,16,Operational,8
EQ04040,SUP0029,Drone,Drone,Ashok Leyland Defence,2022,15,Operational,4
EQ04041,SUP0045,Drone,Drone,HAL,2014,12,Operational,12
EQ04042,SUP0219,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2020,15,Operational,6
EQ04043,SUP0162,Armored Vehicle,Armored Vehicle,L&T Defence,2012,24,Operational,14
EQ04044,SUP0071,Truck,Truck,Mahindra Defence,2017,25,Operational,9
EQ04045,SUP0203,Generator,Generator,Bharat Dynamics,2006,19,Out of Service,20
EQ04046,SUP0244,Drone,Drone,Tata Advanced Systems,2024,17,Operational,2
EQ04047,SUP0013,Missile Launcher,Missile Launcher,DRDO,2018,13,Operational,8
EQ04048,SUP0182,Truck,Truck,Ashok Leyland Defence,2014,12,Operational,12
EQ04049,SUP0006,Communication System,Communication System,Bharat Dynamics,2025,21,Maintenance,1
EQ04050,SUP0245,Missile Launcher,Missile Launcher,DRDO,2005,11,Maintenance,21
EQ04051,SUP0267,Drone,Drone,Mahindra Defence,2008,15,Out of Service,18
EQ04052,SUP0030,Armored Vehicle,Armored Vehicle,Mahindra Defence,2006,14,Maintenance,20
EQ04053,SUP0218,Generator,Generator,Mahindra Defence,2009,14,Maintenance,17
EQ04054,SUP0094,Missile Launcher,Missile Launcher,BEL,2018,10,Operational,8
EQ04055,SUP0032,Generator,Generator,BEL,2015,29,Operational,11
EQ04056,SUP0161,Tank,Tank,DRDO,2024,17,Operational,2
EQ04057,SUP0172,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2005,17,Operational,21
EQ04058,SUP0209,Missile Launcher,Missile Launcher,BEL,2013,30,Operational,13
EQ04059,SUP0072,Radar,Radar,DRDO,2018,12,Operational,8
EQ04060,SUP0170,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2012,18,Operational,14
EQ04061,SUP0172,Truck,Truck,Bharat Dynamics,2006,22,Maintenance,20
EQ04062,SUP0039,Generator,Generator,HAL,2011,27,Operational,15
EQ04063,SUP0083,Generator,Generator,Bharat Dynamics,2005,25,Operational,21
EQ04064,SUP0106,Radar,Radar,Tata Advanced Systems,2009,21,Maintenance,17
EQ04065,SUP0190,Radar,Radar,Mahindra Defence,2024,13,Maintenance,2
EQ04066,SUP0201,Tank,Tank,DRDO,2013,17,Operational,13
EQ04067,SUP0026,Armored Vehicle,Armored Vehicle,HAL,2024,23,Operational,2
EQ04068,SUP0109,Radar,Radar,DRDO,2021,30,Operational,5
EQ04069,SUP0108,Generator,Generator,BEL,2005,23,Maintenance,21
EQ04070,SUP0044,Generator,Generator,BEL,2025,17,Operational,1
EQ04071,SUP0028,Generator,Generator,HAL,2010,27,Operational,16
EQ04072,SUP0074,Generator,Generator,Bharat Dynamics,2023,20,Operational,3
EQ04073,SUP0133,Armored Vehicle,Armored Vehicle,L&T Defence,2018,10,Operational,8
EQ04074,SUP0188,Radar,Radar,Mahindra Defence,2011,23,Operational,15
EQ04075,SUP0204,Generator,Generator,L&T Defence,2017,24,Maintenance,9
EQ04076,SUP0277,Missile Launcher,Missile Launcher,DRDO,2005,27,Operational,21
EQ04077,SUP0060,Communication System,Communication System,Tata Advanced Systems,2022,16,Operational,4
EQ04078,SUP0035,Communication System,Communication System,Tata Advanced Systems,2014,22,Operational,12
EQ04079,SUP0212,Tank,Tank,HAL,2020,14,Operational,6
EQ04080,SUP0286,Communication System,Communication System,BEL,2023,13,Maintenance,3
EQ04081,SUP0032,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2010,17,Out of Service,16
EQ04082,SUP0133,Armored Vehicle,Armored Vehicle,Mahindra Defence,2025,16,Operational,1
EQ04083,SUP0128,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2017,20,Operational,9
EQ04084,SUP0039,Radar,Radar,Ashok Leyland Defence,2010,13,Operational,16
EQ04085,SUP0090,Missile Launcher,Missile Launcher,HAL,2019,28,Maintenance,7
EQ04086,SUP0197,Armored Vehicle,Armored Vehicle,DRDO,2016,20,Operational,10
EQ04087,SUP0215,Communication System,Communication System,HAL,2014,24,Operational,12
EQ04088,SUP0098,Generator,Generator,BEL,2016,10,Operational,10
EQ04089,SUP0136,Radar,Radar,L&T Defence,2015,17,Operational,11
EQ04090,SUP0057,Communication System,Communication System,DRDO,2023,19,Operational,3
EQ04091,SUP0262,Drone,Drone,DRDO,2021,30,Operational,5
EQ04092,SUP0247,Armored Vehicle,Armored Vehicle,HAL,2014,18,Operational,12
EQ04093,SUP0027,Truck,Truck,L&T Defence,2016,29,Operational,10
EQ04094,SUP0015,Truck,Truck,Mahindra Defence,2011,14,Operational,15
EQ04095,SUP0293,Tank,Tank,HAL,2012,20,Operational,14
EQ04096,SUP0237,Generator,Generator,Mahindra Defence,2021,16,Out of Service,5
EQ04097,SUP0098,Drone,Drone,HAL,2010,28,Out of Service,16
EQ04098,SUP0139,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2019,28,Maintenance,7
EQ04099,SUP0185,Communication System,Communication System,L&T Defence,2011,29,Operational,15
EQ04100,SUP0029,Truck,Truck,BEL,2017,30,Operational,9
EQ04101,SUP0246,Communication System,Communication System,Ashok Leyland Defence,2015,24,Operational,11
EQ04102,SUP0151,Generator,Generator,Ashok Leyland Defence,2009,22,Operational,17
EQ04103,SUP0266,Generator,Generator,HAL,2024,25,Operational,2
EQ04104,SUP0186,Generator,Generator,Bharat Dynamics,2008,15,Maintenance,18
EQ04105,SUP0120,Drone,Drone,L&T Defence,2025,12,Operational,1
EQ04106,SUP0233,Truck,Truck,Mahindra Defence,2005,21,Operational,21
EQ04107,SUP0145,Generator,Generator,Tata Advanced Systems,2016,18,Operational,10
EQ04108,SUP0153,Radar,Radar,L&T Defence,2013,13,Operational,13
EQ04109,SUP0149,Communication System,Communication System,Mahindra Defence,2006,28,Operational,20
EQ04110,SUP0271,Tank,Tank,BEL,2023,21,Operational,3
EQ04111,SUP0200,Communication System,Communication System,DRDO,2025,17,Operational,1
EQ04112,SUP0122,Generator,Generator,HAL,2024,21,Operational,2
EQ04113,SUP0138,Generator,Generator,Mahindra Defence,2015,26,Operational,11
EQ04114,SUP0278,Armored Vehicle,Armored Vehicle,BEL,2024,18,Operational,2
EQ04115,SUP0033,Radar,Radar,L&T Defence,2015,23,Operational,11
EQ04116,SUP0183,Generator,Generator,HAL,2023,28,Out of Service,3
EQ04117,SUP0259,Tank,Tank,Ashok Leyland Defence,2020,25,Operational,6
EQ04118,SUP0064,Tank,Tank,Tata Advanced Systems,2016,10,Operational,10
EQ04119,SUP0128,Radar,Radar,L&T Defence,2022,19,Operational,4
EQ04120,SUP0102,Truck,Truck,BEL,2011,14,Operational,15
EQ04121,SUP0251,Truck,Truck,BEL,2011,12,Operational,15
EQ04122,SUP0159,Tank,Tank,L&T Defence,2020,20,Operational,6
EQ04123,SUP0006,Drone,Drone,HAL,2020,25,Operational,6
EQ04124,SUP0054,Tank,Tank,DRDO,2021,17,Out of Service,5
EQ04125,SUP0296,Drone,Drone,Ashok Leyland Defence,2005,18,Maintenance,21
EQ04126,SUP0101,Armored Vehicle,Armored Vehicle,L&T Defence,2011,11,Operational,15
EQ04127,SUP0058,Truck,Truck,Bharat Dynamics,2007,13,Maintenance,19
EQ04128,SUP0180,Radar,Radar,Mahindra Defence,2016,18,Operational,10
EQ04129,SUP0214,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2011,17,Operational,15
EQ04130,SUP0190,Radar,Radar,Bharat Dynamics,2012,17,Operational,14
EQ04131,SUP0300,Radar,Radar,Ashok Leyland Defence,2021,29,Operational,5
EQ04132,SUP0197,Armored Vehicle,Armored Vehicle,DRDO,2023,22,Operational,3
EQ04133,SUP0131,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2015,13,Operational,11
EQ04134,SUP0175,Missile Launcher,Missile Launcher,BEL,2018,18,Operational,8
EQ04135,SUP0144,Tank,Tank,Bharat Dynamics,2005,13,Out of Service,21
EQ04136,SUP0300,Missile Launcher,Missile Launcher,Mahindra Defence,2014,17,Operational,12
EQ04137,SUP0074,Communication System,Communication System,Bharat Dynamics,2025,11,Operational,1
EQ04138,SUP0193,Communication System,Communication System,DRDO,2010,10,Maintenance,16
EQ04139,SUP0078,Radar,Radar,Tata Advanced Systems,2013,23,Operational,13
EQ04140,SUP0271,Drone,Drone,Ashok Leyland Defence,2019,14,Maintenance,7
EQ04141,SUP0138,Generator,Generator,Mahindra Defence,2007,25,Maintenance,19
EQ04142,SUP0170,Tank,Tank,BEL,2006,28,Operational,20
EQ04143,SUP0032,Generator,Generator,HAL,2025,17,Operational,1
EQ04144,SUP0274,Armored Vehicle,Armored Vehicle,L&T Defence,2011,18,Operational,15
EQ04145,SUP0118,Communication System,Communication System,HAL,2013,16,Operational,13
EQ04146,SUP0099,Communication System,Communication System,Ashok Leyland Defence,2014,11,Operational,12
EQ04147,SUP0258,Armored Vehicle,Armored Vehicle,L&T Defence,2024,30,Operational,2
EQ04148,SUP0299,Truck,Truck,L&T Defence,2015,10,Operational,11
EQ04149,SUP0027,Generator,Generator,Ashok Leyland Defence,2019,26,Operational,7
EQ04150,SUP0081,Missile Launcher,Missile Launcher,DRDO,2021,18,Out of Service,5
EQ04151,SUP0128,Missile Launcher,Missile Launcher,BEL,2024,25,Operational,2
EQ04152,SUP0050,Truck,Truck,HAL,2009,11,Out of Service,17
EQ04153,SUP0248,Drone,Drone,Ashok Leyland Defence,2017,24,Operational,9
EQ04154,SUP0221,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2022,20,Operational,4
EQ04155,SUP0073,Drone,Drone,DRDO,2020,11,Maintenance,6
EQ04156,SUP0033,Tank,Tank,DRDO,2019,12,Operational,7
EQ04157,SUP0237,Radar,Radar,Mahindra Defence,2013,20,Operational,13
EQ04158,SUP0081,Radar,Radar,Ashok Leyland Defence,2006,25,Operational,20
EQ04159,SUP0168,Missile Launcher,Missile Launcher,Tata Advanced Systems,2005,28,Out of Service,21
EQ04160,SUP0022,Radar,Radar,HAL,2011,20,Operational,15
EQ04161,SUP0026,Drone,Drone,DRDO,2020,21,Operational,6
EQ04162,SUP0052,Missile Launcher,Missile Launcher,Tata Advanced Systems,2020,26,Operational,6
EQ04163,SUP0237,Generator,Generator,Mahindra Defence,2024,20,Operational,2
EQ04164,SUP0074,Tank,Tank,Mahindra Defence,2008,10,Out of Service,18
EQ04165,SUP0079,Tank,Tank,Ashok Leyland Defence,2009,17,Operational,17
EQ04166,SUP0161,Tank,Tank,HAL,2019,15,Operational,7
EQ04167,SUP0156,Generator,Generator,L&T Defence,2011,30,Operational,15
EQ04168,SUP0265,Radar,Radar,DRDO,2021,18,Operational,5
EQ04169,SUP0187,Generator,Generator,BEL,2005,19,Maintenance,21
EQ04170,SUP0215,Truck,Truck,DRDO,2024,21,Maintenance,2
EQ04171,SUP0278,Missile Launcher,Missile Launcher,Bharat Dynamics,2016,25,Operational,10
EQ04172,SUP0077,Truck,Truck,DRDO,2005,28,Out of Service,21
EQ04173,SUP0037,Missile Launcher,Missile Launcher,Mahindra Defence,2024,12,Operational,2
EQ04174,SUP0189,Armored Vehicle,Armored Vehicle,HAL,2018,13,Operational,8
EQ04175,SUP0077,Armored Vehicle,Armored Vehicle,DRDO,2011,22,Out of Service,15
EQ04176,SUP0039,Generator,Generator,Ashok Leyland Defence,2025,14,Operational,1
EQ04177,SUP0189,Radar,Radar,Tata Advanced Systems,2015,30,Operational,11
EQ04178,SUP0111,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2013,27,Operational,13
EQ04179,SUP0241,Tank,Tank,Tata Advanced Systems,2016,14,Operational,10
EQ04180,SUP0232,Communication System,Communication System,Tata Advanced Systems,2009,30,Operational,17
EQ04181,SUP0220,Communication System,Communication System,Mahindra Defence,2021,11,Operational,5
EQ04182,SUP0247,Drone,Drone,L&T Defence,2025,19,Operational,1
EQ04183,SUP0280,Truck,Truck,BEL,2013,14,Out of Service,13
EQ04184,SUP0011,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2017,15,Operational,9
EQ04185,SUP0037,Drone,Drone,BEL,2014,21,Operational,12
EQ04186,SUP0265,Tank,Tank,Bharat Dynamics,2008,16,Operational,18
EQ04187,SUP0141,Tank,Tank,Ashok Leyland Defence,2006,29,Maintenance,20
EQ04188,SUP0176,Truck,Truck,DRDO,2012,18,Out of Service,14
EQ04189,SUP0242,Tank,Tank,Bharat Dynamics,2011,27,Operational,15
EQ04190,SUP0028,Drone,Drone,DRDO,2018,13,Operational,8
EQ04191,SUP0061,Truck,Truck,Mahindra Defence,2025,14,Operational,1
EQ04192,SUP0290,Drone,Drone,Bharat Dynamics,2021,20,Operational,5
EQ04193,SUP0199,Radar,Radar,Bharat Dynamics,2013,29,Operational,13
EQ04194,SUP0092,Radar,Radar,Tata Advanced Systems,2025,11,Maintenance,1
EQ04195,SUP0150,Truck,Truck,Bharat Dynamics,2005,21,Operational,21
EQ04196,SUP0222,Truck,Truck,Bharat Dynamics,2010,14,Maintenance,16
EQ04197,SUP0238,Generator,Generator,DRDO,2014,12,Operational,12
EQ04198,SUP0020,Drone,Drone,Tata Advanced Systems,2005,21,Operational,21
EQ04199,SUP0103,Generator,Generator,DRDO,2024,25,Maintenance,2
EQ04200,SUP0083,Tank,Tank,L&T Defence,2007,14,Maintenance,19
EQ04201,SUP0115,Tank,Tank,L&T Defence,2009,18,Maintenance,17
EQ04202,SUP0262,Tank,Tank,Mahindra Defence,2010,30,Operational,16
EQ04203,SUP0209,Communication System,Communication System,L&T Defence,2011,17,Operational,15
EQ04204,SUP0240,Radar,Radar,Ashok Leyland Defence,2019,27,Maintenance,7
EQ04205,SUP0237,Generator,Generator,Bharat Dynamics,2011,21,Out of Service,15
EQ04206,SUP0112,Radar,Radar,BEL,2022,18,Operational,4
EQ04207,SUP0220,Truck,Truck,BEL,2010,19,Operational,16
EQ04208,SUP0067,Radar,Radar,BEL,2019,26,Operational,7
EQ04209,SUP0268,Generator,Generator,DRDO,2010,25,Out of Service,16
EQ04210,SUP0075,Generator,Generator,HAL,2010,16,Operational,16
EQ04211,SUP0287,Drone,Drone,Tata Advanced Systems,2020,11,Operational,6
EQ04212,SUP0208,Truck,Truck,Ashok Leyland Defence,2009,11,Maintenance,17
EQ04213,SUP0172,Missile Launcher,Missile Launcher,HAL,2006,15,Operational,20
EQ04214,SUP0091,Truck,Truck,BEL,2008,24,Out of Service,18
EQ04215,SUP0149,Tank,Tank,HAL,2011,18,Operational,15
EQ04216,SUP0005,Communication System,Communication System,L&T Defence,2018,26,Operational,8
EQ04217,SUP0188,Communication System,Communication System,DRDO,2020,12,Operational,6
EQ04218,SUP0145,Tank,Tank,Bharat Dynamics,2006,11,Maintenance,20
EQ04219,SUP0088,Armored Vehicle,Armored Vehicle,L&T Defence,2011,29,Operational,15
EQ04220,SUP0033,Drone,Drone,Ashok Leyland Defence,2007,27,Out of Service,19
EQ04221,SUP0091,Tank,Tank,Bharat Dynamics,2018,24,Operational,8
EQ04222,SUP0115,Radar,Radar,Tata Advanced Systems,2013,15,Operational,13
EQ04223,SUP0294,Armored Vehicle,Armored Vehicle,L&T Defence,2020,20,Operational,6
EQ04224,SUP0063,Drone,Drone,L&T Defence,2021,17,Operational,5
EQ04225,SUP0271,Radar,Radar,L&T Defence,2008,27,Maintenance,18
EQ04226,SUP0180,Missile Launcher,Missile Launcher,Bharat Dynamics,2015,11,Operational,11
EQ04227,SUP0266,Radar,Radar,HAL,2024,28,Maintenance,2
EQ04228,SUP0115,Tank,Tank,Tata Advanced Systems,2017,10,Operational,9
EQ04229,SUP0161,Radar,Radar,DRDO,2017,20,Maintenance,9
EQ04230,SUP0135,Generator,Generator,HAL,2012,11,Operational,14
EQ04231,SUP0075,Drone,Drone,HAL,2021,12,Operational,5
EQ04232,SUP0100,Missile Launcher,Missile Launcher,DRDO,2017,11,Operational,9
EQ04233,SUP0282,Drone,Drone,HAL,2018,27,Maintenance,8
EQ04234,SUP0271,Radar,Radar,Tata Advanced Systems,2015,10,Operational,11
EQ04235,SUP0199,Truck,Truck,DRDO,2017,23,Operational,9
EQ04236,SUP0288,Radar,Radar,Tata Advanced Systems,2016,12,Operational,10
EQ04237,SUP0225,Tank,Tank,DRDO,2012,20,Maintenance,14
EQ04238,SUP0014,Drone,Drone,BEL,2005,20,Operational,21
EQ04239,SUP0236,Armored Vehicle,Armored Vehicle,HAL,2019,29,Operational,7
EQ04240,SUP0132,Tank,Tank,Ashok Leyland Defence,2010,12,Out of Service,16
EQ04241,SUP0158,Drone,Drone,Ashok Leyland Defence,2015,16,Operational,11
EQ04242,SUP0191,Generator,Generator,Ashok Leyland Defence,2009,29,Maintenance,17
EQ04243,SUP0171,Tank,Tank,Mahindra Defence,2017,17,Operational,9
EQ04244,SUP0069,Armored Vehicle,Armored Vehicle,L&T Defence,2008,19,Operational,18
EQ04245,SUP0123,Missile Launcher,Missile Launcher,DRDO,2012,21,Maintenance,14
EQ04246,SUP0277,Missile Launcher,Missile Launcher,Tata Advanced Systems,2007,23,Operational,19
EQ04247,SUP0261,Generator,Generator,DRDO,2005,26,Maintenance,21
EQ04248,SUP0178,Generator,Generator,Mahindra Defence,2024,27,Operational,2
EQ04249,SUP0295,Armored Vehicle,Armored Vehicle,HAL,2015,24,Operational,11
EQ04250,SUP0027,Missile Launcher,Missile Launcher,L&T Defence,2016,12,Operational,10
EQ04251,SUP0137,Radar,Radar,Ashok Leyland Defence,2017,23,Operational,9
EQ04252,SUP0282,Drone,Drone,DRDO,2018,16,Operational,8
EQ04253,SUP0214,Communication System,Communication System,BEL,2011,28,Operational,15
EQ04254,SUP0270,Missile Launcher,Missile Launcher,Tata Advanced Systems,2008,23,Maintenance,18
EQ04255,SUP0055,Truck,Truck,BEL,2005,20,Maintenance,21
EQ04256,SUP0025,Communication System,Communication System,L&T Defence,2024,23,Operational,2
EQ04257,SUP0077,Armored Vehicle,Armored Vehicle,DRDO,2007,24,Maintenance,19
EQ04258,SUP0130,Missile Launcher,Missile Launcher,Tata Advanced Systems,2021,15,Operational,5
EQ04259,SUP0041,Drone,Drone,HAL,2020,13,Operational,6
EQ04260,SUP0234,Tank,Tank,HAL,2009,30,Operational,17
EQ04261,SUP0100,Tank,Tank,Mahindra Defence,2017,16,Operational,9
EQ04262,SUP0265,Radar,Radar,Bharat Dynamics,2021,11,Operational,5
EQ04263,SUP0047,Tank,Tank,L&T Defence,2025,12,Operational,1
EQ04264,SUP0091,Generator,Generator,L&T Defence,2007,17,Operational,19
EQ04265,SUP0015,Drone,Drone,Bharat Dynamics,2022,13,Operational,4
EQ04266,SUP0042,Generator,Generator,BEL,2016,22,Operational,10
EQ04267,SUP0112,Armored Vehicle,Armored Vehicle,L&T Defence,2020,25,Operational,6
EQ04268,SUP0104,Truck,Truck,L&T Defence,2018,11,Operational,8
EQ04269,SUP0208,Armored Vehicle,Armored Vehicle,Mahindra Defence,2015,13,Operational,11
EQ04270,SUP0158,Communication System,Communication System,L&T Defence,2017,17,Maintenance,9
EQ04271,SUP0298,Truck,Truck,HAL,2015,10,Out of Service,11
EQ04272,SUP0198,Generator,Generator,HAL,2017,27,Maintenance,9
EQ04273,SUP0188,Armored Vehicle,Armored Vehicle,HAL,2017,15,Operational,9
EQ04274,SUP0094,Truck,Truck,DRDO,2023,18,Maintenance,3
EQ04275,SUP0200,Generator,Generator,L&T Defence,2007,15,Operational,19
EQ04276,SUP0002,Generator,Generator,Ashok Leyland Defence,2021,30,Operational,5
EQ04277,SUP0025,Missile Launcher,Missile Launcher,BEL,2015,29,Operational,11
EQ04278,SUP0167,Radar,Radar,BEL,2023,29,Operational,3
EQ04279,SUP0239,Communication System,Communication System,Mahindra Defence,2005,30,Operational,21
EQ04280,SUP0262,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2022,13,Operational,4
EQ04281,SUP0102,Tank,Tank,Bharat Dynamics,2011,16,Operational,15
EQ04282,SUP0146,Tank,Tank,Mahindra Defence,2020,14,Operational,6
EQ04283,SUP0056,Radar,Radar,BEL,2025,28,Operational,1
EQ04284,SUP0030,Drone,Drone,Tata Advanced Systems,2006,10,Operational,20
EQ04285,SUP0042,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2019,26,Out of Service,7
EQ04286,SUP0162,Radar,Radar,Tata Advanced Systems,2011,23,Operational,15
EQ04287,SUP0125,Radar,Radar,Ashok Leyland Defence,2023,11,Operational,3
EQ04288,SUP0011,Communication System,Communication System,Ashok Leyland Defence,2011,12,Operational,15
EQ04289,SUP0098,Tank,Tank,L&T Defence,2014,16,Operational,12
EQ04290,SUP0187,Radar,Radar,Bharat Dynamics,2007,13,Operational,19
EQ04291,SUP0040,Armored Vehicle,Armored Vehicle,Mahindra Defence,2012,22,Operational,14
EQ04292,SUP0134,Drone,Drone,Tata Advanced Systems,2013,10,Operational,13
EQ04293,SUP0008,Radar,Radar,L&T Defence,2023,25,Operational,3
EQ04294,SUP0239,Communication System,Communication System,L&T Defence,2013,19,Operational,13
EQ04295,SUP0084,Truck,Truck,Ashok Leyland Defence,2019,24,Operational,7
EQ04296,SUP0237,Generator,Generator,DRDO,2006,17,Maintenance,20
EQ04297,SUP0069,Radar,Radar,Ashok Leyland Defence,2021,12,Operational,5
EQ04298,SUP0138,Generator,Generator,Mahindra Defence,2005,29,Operational,21
EQ04299,SUP0090,Generator,Generator,DRDO,2005,21,Operational,21
EQ04300,SUP0230,Communication System,Communication System,DRDO,2016,16,Operational,10
EQ04301,SUP0012,Radar,Radar,Bharat Dynamics,2022,16,Operational,4
EQ04302,SUP0246,Tank,Tank,BEL,2009,23,Maintenance,17
EQ04303,SUP0205,Drone,Drone,Mahindra Defence,2006,22,Maintenance,20
EQ04304,SUP0098,Generator,Generator,Bharat Dynamics,2021,18,Operational,5
EQ04305,SUP0209,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2005,22,Out of Service,21
EQ04306,SUP0101,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2016,21,Out of Service,10
EQ04307,SUP0133,Missile Launcher,Missile Launcher,L&T Defence,2024,13,Operational,2
EQ04308,SUP0183,Radar,Radar,HAL,2011,17,Maintenance,15
EQ04309,SUP0189,Communication System,Communication System,Ashok Leyland Defence,2015,29,Operational,11
EQ04310,SUP0240,Armored Vehicle,Armored Vehicle,HAL,2022,30,Operational,4
EQ04311,SUP0255,Communication System,Communication System,HAL,2024,14,Operational,2
EQ04312,SUP0023,Missile Launcher,Missile Launcher,Bharat Dynamics,2008,23,Operational,18
EQ04313,SUP0052,Missile Launcher,Missile Launcher,Tata Advanced Systems,2017,30,Operational,9
EQ04314,SUP0174,Missile Launcher,Missile Launcher,L&T Defence,2016,21,Operational,10
EQ04315,SUP0262,Tank,Tank,DRDO,2008,25,Operational,18
EQ04316,SUP0070,Communication System,Communication System,DRDO,2007,20,Maintenance,19
