Maintenance_ID,Equipment_ID,Base_ID,Maintenance_Date,Maintenance_Type,Downtime_Days,Maintenance_Cost_INR,Technician_Team,Failure
M034079,EQ01779,B025,2025-12-01,Preventive,12,486443.94,Team Alpha,Yes
M034080,EQ02763,B020,2025-02-04,Preventive,9,251350.77,Team Alpha,Yes
M034081,EQ01528,B028,2026-04-01,Inspection,2,39966.1,Team Echo,No
M034082,EQ01236,B001,2026-11-21,Inspection,3,94216.03,Team Bravo,No
M034083,EQ01037,B028,2025-07-28,Corrective,2,42580.4,Team Bravo,No
M034084,EQ01178,B028,2026-01-30,Inspection,5,187759.84,Team Echo,No
M034085,EQ01155,B015,2025-12-14,Preventive,11,293877.81,Team Echo,Yes
M034086,EQ03459,B015,2025-11-15,Corrective,1,15741.43,Team Charlie,No
M034087,EQ03330,B018,2025-02-24,Inspection,8,166581.06,Team Echo,Yes
M034088,EQ03938,B001,2026-02-02,Preventive,0,0.0,Team Delta,No
M034089,EQ03640,B021,2025-08-04,Inspection,1,43865.38,Team Charlie,No
M034090,EQ01920,B020,2026-06-28,Corrective,0,0.0,Team Bravo,No
M034091,EQ04307,B001,2025-03-11,Preventive,1,45002.76,Team Echo,No
M034092,EQ00573,B010,2025-07-26,Preventive,3,56864.51,Team Delta,No
M034093,EQ02122,B027,2025-06-16,Inspection,1,27027.84,Team Charlie,No
M034094,EQ03610,B015,2025-06-22,Preventive,9,333998.88,Team Bravo,Yes
M034095,EQ02019,B018,2026-04-01,Corrective,9,336024.71,Team Alpha,Yes
M034096,EQ03821,B009,2026-02-25,Inspection,12,351492.72,Team Delta,Yes
M034097,EQ02680,B018,2025-07-22,Emergency,2,38539.13,Team Delta,No
M034098,EQ01703,B004,2025-08-16,Corrective,6,151368.58,Team Bravo,No
M034099,EQ04574,B008,2025-12-30,Inspection,1,43093.52,Team Alpha,No
M034100,EQ04202,B013,2026-05-07,Emergency,9,410395.27,Team Echo,Yes
M034101,EQ04909,B021,2026-11-23,Emergency,5,248626.8,Team Delta,No
M034102,EQ02173,B030,2025-06-27,Preventive,0,0.0,Team Bravo,No
M034103,EQ00445,B002,2025-11-24,Inspection,0,0.0,Team Alpha,No
M034104,EQ01167,B010,2026-06-14,Emergency,14,324761.83,Team Delta,Yes
M034105,EQ03260,B003,2026-03-31,Corrective,4,143101.81,Team Bravo,No
M034106,EQ04940,B012,2025-08-18,Inspection,6,299908.84,Team Delta,No
M034107,EQ00014,B029,2026-04-17,Inspection,8,215484.9,Team Delta,Yes
M034108,EQ04835,B023,2025-12-05,Inspection,3,113295.26,Team Alpha,No
M034109,EQ02647,B003,2025-02-14,Preventive,1,22373.89,Team Echo,No
M034110,EQ00583,B004,2025-10-13,Inspection,2,33397.71,Team Echo,No
M034111,EQ03009,B004,2025-06-17,Preventive,3,145960.31,Team Alpha,No
M034112,EQ04131,B011,2026-07-17,Inspection,4,171024.13,Team Charlie,No
M034113,EQ03422,B007,2025-09-22,Corrective,2,41164.45,Team Bravo,No
M034114,EQ00218,B022,2025-04-02,Inspection,8,372431.44,Team Charlie,Yes
M034115,EQ01655,B012,2026-11-26,Emergency,3,110134.06,Team Alpha,No
M034116,EQ00473,B012,2026-02-22,Inspection,7,241145.87,Team Alpha,No
M034117,EQ00428,B029,2026-11-16,Preventive,8,261557.33,Team Bravo,Yes
M034118,EQ03613,B023,2025-01-02,Preventive,5,123709.5,Team Echo,No
M034119,EQ04014,B022,2026-11-23,Corrective,2,31892.96,Team Delta,No
M034120,EQ03076,B022,2025-09-12,Corrective,4,74184.43,Team Echo,No
M034121,EQ00980,B001,2025-04-28,Emergency,3,47031.93,Team Bravo,No
M034122,EQ00162,B025,2026-08-17,Preventive,3,138959.03,Team Echo,No
M034123,EQ03124,B009,2025-08-22,Emergency,6,217397.4,Team Charlie,No
M034124,EQ01101,B022,2025-10-13,Inspection,10,451682.98,Team Bravo,Yes
M034125,EQ03017,B027,2025-06-25,Inspection,2,44193.62,Team Bravo,No
M034126,EQ02494,B005,2026-04-12,Preventive,4,143489.73,Team Delta,No
M034127,EQ03384,B003,2026-01-03,Preventive,3,123296.04,Team Alpha,No
M034128,EQ01344,B017,2026-08-27,Inspection,3,91209.13,Team Alpha,No
M034129,EQ02519,B023,2026-03-22,Emergency,5,243447.82,Team Bravo,No
M034130,EQ02813,B010,2025-05-01,Inspection,8,249569.92,Team Alpha,Yes
M034131,EQ00486,B027,2026-01-29,Corrective,12,462907.88,Team Bravo,Yes
M034132,EQ00063,B019,2025-03-22,Emergency,14,307945.07,Team Echo,Yes
M034133,EQ02548,B001,2026-04-27,Inspection,4,148801.89,Team Echo,No
M034134,EQ04028,B028,2026-09-13,Inspection,18,718795.87,Team Bravo,Yes
M034135,EQ00832,B012,2026-06-21,Preventive,4,128234.52,Team Alpha,No
M034136,EQ00129,B003,2026-01-04,Emergency,9,315978.57,Team Delta,Yes
M034137,EQ00743,B011,2025-04-13,Preventive,1,45601.7,Team Echo,No
M034138,EQ01013,B024,2026-01-08,Inspection,4,141929.18,Team Alpha,No
M034139,EQ00753,B010,2026-02-01,Corrective,9,229473.49,Team Delta,Yes
M034140,EQ04277,B006,2025-02-22,Emergency,5,151792.37,Team Delta,No
M034141,EQ04625,B025,2025-02-12,Preventive,6,90582.33,Team Alpha,No
M034142,EQ00098,B003,2026-09-04,Emergency,2,47297.23,Team Bravo,No
M034143,EQ03998,B017,2026-09-17,Preventive,0,0.0,Team Bravo,No
M034144,EQ02811,B029,2026-12-26,Preventive,9,424582.48,Team Charlie,Yes
M034145,EQ00448,B026,2026-12-25,Emergency,2,87493.23,Team Charlie,No
M034146,EQ00499,B011,2026-12-07,Preventive,0,0.0,Team Charlie,No
M034147,EQ02958,B002,2026-12-31,Inspection,14,435554.3,Team Charlie,Yes
M034148,EQ01649,B002,2025-01-05,Emergency,2,31656.21,Team Bravo,No
M034149,EQ01882,B014,2025-05-28,Inspection,10,385993.09,Team Echo,Yes
M034150,EQ01174,B017,2025-05-29,Inspection,7,145704.28,Team Bravo,No
M034151,EQ00937,B011,2026-04-10,Corrective,2,69613.24,Team Echo,No
M034152,EQ03134,B029,2026-08-06,Preventive,11,432241.38,Team Charlie,Yes
M034153,EQ03251,B030,2026-09-23,Corrective,9,229140.84,Team Charlie,Yes
M034154,EQ00682,B025,2026-09-30,Corrective,9,243402.78,Team Echo,Yes
M034155,EQ04727,B025,2025-10-01,Emergency,20,487359.82,Team Delta,Yes
M034156,EQ01452,B015,2026-11-15,Inspection,2,44312.45,Team Bravo,No
M034157,EQ02946,B029,2026-06-12,Emergency,4,93439.11,Team Charlie,No
M034158,EQ04536,B003,2025-04-27,Inspection,7,168286.4,Team Echo,No
M034159,EQ04579,B024,2025-12-09,Inspection,4,80398.06,Team Charlie,No
M034160,EQ03921,B028,2026-09-19,Corrective,2,41001.1,Team Bravo,No
M034161,EQ01237,B009,2026-02-18,Preventive,1,19010.86,Team Bravo,No
M034162,EQ02910,B015,2025-11-18,Corrective,19,301643.28,Team Delta,Yes
M034163,EQ04003,B013,2025-04-02,Inspection,20,963745.08,Team Bravo,Yes
M034164,EQ00720,B001,2026-12-23,Emergency,7,349901.09,Team Delta,No
M034165,EQ04256,B020,2025-05-27,Inspection,2,40005.65,Team Charlie,No
M034166,EQ01260,B021,2026-01-01,Inspection,3,73196.68,Team Bravo,No
M034167,EQ02860,B015,2026-09-14,Preventive,0,0.0,Team Charlie,No
M034168,EQ01001,B001,2025-03-11,Corrective,3,83585.43,Team Charlie,No
M034169,EQ03017,B023,2026-11-07,Emergency,0,0.0,Team Alpha,No
M034170,EQ03906,B010,2025-04-09,Preventive,11,430891.72,Team Charlie,Yes
M034171,EQ01016,B003,2026-02-07,Corrective,4,132133.98,Team Alpha,No
M034172,EQ04634,B030,2026-10-31,Inspection,13,438442.54,Team Bravo,Yes
M034173,EQ01303,B003,2025-09-06,Preventive,9,340015.14,Team Echo,Yes
M034174,EQ03235,B021,2025-09-16,Inspection,20,712155.14,Team Echo,Yes
M034175,EQ02101,B017,2026-03-29,Inspection,2,71968.49,Team Delta,No
M034176,EQ03639,B024,2026-09-21,Emergency,20,393995.07,Team Charlie,Yes
M034177,EQ00155,B015,2025-04-15,Emergency,2,46931.81,Team Bravo,No
M034178,EQ02531,B011,2026-03-19,Preventive,9,196977.33,Team Bravo,Yes
M034179,EQ02783,B003,2025-02-24,Emergency,3,52883.26,Team Delta,No
M034180,EQ03608,B012,2026-05-29,Preventive,12,590031.49,Team Bravo,Yes
M034181,EQ04011,B019,2025-04-13,Preventive,18,643958.83,Team Delta,Yes
M034182,EQ00423,B027,2026-04-09,Emergency,2,61577.59,Team Delta,No
M034183,EQ01257,B026,2026-10-10,Preventive,2,81740.11,Team Bravo,No
M034184,EQ01031,B018,2026-02-13,Preventive,5,189825.94,Team Alpha,No
M034185,EQ04550,B009,2026-11-18,Emergency,3,118543.93,Team Charlie,No
M034186,EQ03604,B030,2025-06-03,Inspection,0,0.0,Team Charlie,No
M034187,EQ01172,B009,2026-07-14,Preventive,2,79480.44,Team Delta,No
M034188,EQ00914,B010,2025-08-11,Inspection,8,180339.23,Team Bravo,Yes
M034189,EQ03994,B017,2026-12-17,Inspection,1,36718.09,Team Echo,No
M034190,EQ00140,B019,2025-10-21,Inspection,10,346591.97,Team Alpha,Yes
M034191,EQ03224,B027,2025-01-11,Inspection,1,19221.89,Team Charlie,No
M034192,EQ01635,B014,2026-06-28,Preventive,3,99737.02,Team Delta,No
M034193,EQ00235,B002,2026-07-25,Emergency,0,0.0,Team Echo,No
M034194,EQ03820,B007,2025-08-02,Inspection,7,109142.17,Team Echo,No
M034195,EQ03173,B009,2025-07-19,Preventive,8,260548.55,Team Delta,Yes
M034196,EQ02334,B015,2026-12-17,Preventive,4,192342.97,Team Delta,No
M034197,EQ04491,B028,2025-06-22,Inspection,5,157614.09,Team Delta,No
M034198,EQ00064,B026,2026-12-18,Emergency,3,73087.49,Team Bravo,No
M034199,EQ04114,B022,2025-02-12,Emergency,4,117509.56,Team Alpha,No
M034200,EQ04706,B015,2026-05-15,Preventive,20,452031.18,Team Echo,Yes
M034201,EQ00183,B024,2025-05-04,Corrective,3,127101.89,Team Delta,No
M034202,EQ02040,B019,2025-02-06,Corrective,1,27422.99,Team Delta,No
M034203,EQ04867,B014,2025-07-09,Emergency,15,560111.83,Team Bravo,Yes
M034204,EQ00533,B017,2025-08-20,Emergency,2,79470.56,Team Echo,No
M034205,EQ01477,B028,2025-08-09,Emergency,4,148883.62,Team Charlie,No
M034206,EQ04323,B005,2025-12-30,Inspection,4,122697.26,Team Echo,No
M034207,EQ02292,B002,2025-12-04,Preventive,0,0.0,Team Echo,No
M034208,EQ02121,B013,2026-10-24,Preventive,4,69716.15,Team Echo,No
M034209,EQ00044,B005,2025-02-15,Inspection,6,152310.8,Team Delta,No
M034210,EQ01816,B028,2025-07-27,Emergency,7,113373.98,Team Delta,No
M034211,EQ04457,B020,2025-03-06,Preventive,5,75030.7,Team Delta,No
M034212,EQ02218,B001,2025-07-30,Preventive,15,404305.82,Team Delta,Yes
M034213,EQ00614,B009,2026-08-29,Inspection,6,174645.62,Team Bravo,No
M034214,EQ01744,B014,2026-08-17,Corrective,4,76982.52,Team Alpha,No
M034215,EQ03575,B006,2026-10-05,Corrective,4,186990.91,Team Echo,No
M034216,EQ04818,B020,2026-01-02,Emergency,1,33749.74,Team Delta,No
M034217,EQ02401,B008,2026-11-09,Corrective,16,296801.77,Team Alpha,Yes
M034218,EQ01594,B003,2025-11-18,Inspection,6,105922.26,Team Alpha,No
M034219,EQ00803,B001,2026-12-10,Emergency,6,123186.19,Team Echo,No
M034220,EQ00181,B009,2025-10-29,Emergency,8,259538.98,Team Alpha,Yes
M034221,EQ02025,B029,2026-06-10,Inspection,3,93840.34,Team Delta,No
M034222,EQ02301,B006,2026-10-18,Emergency,17,437451.29,Team Charlie,Yes
M034223,EQ04348,B019,2025-06-20,Emergency,9,212091.8,Team Alpha,Yes
M034224,EQ03881,B013,2025-03-05,Emergency,4,187872.56,Team Charlie,No
M034225,EQ02465,B005,2026-08-18,Corrective,0,0.0,Team Charlie,No
M034226,EQ01616,B013,2026-12-05,Preventive,10,444350.46,Team Bravo,Yes
M034227,EQ02836,B018,2026-06-13,Preventive,0,0.0,Team Charlie,No
M034228,EQ05000,B009,2026-12-03,Inspection,9,217273.21,Team Delta,Yes
M034229,EQ02854,B027,2026-05-17,Emergency,2,74070.58,Team Charlie,No
M034230,EQ01720,B020,2026-09-23,Corrective,7,165967.4,Team Echo,No
M034231,EQ01665,B011,2026-04-14,Corrective,9,191443.0,Team Bravo,Yes
M034232,EQ01776,B015,2026-11-07,Inspection,4,75108.69,Team Delta,No
M034233,EQ00237,B012,2025-09-16,Emergency,3,69277.74,Team Charlie,No
M034234,EQ04418,B018,2025-06-10,Inspection,3,115436.62,Team Alpha,No
M034235,EQ04148,B017,2026-06-04,Emergency,9,143288.11,Team Delta,Yes
M034236,EQ03418,B025,2026-07-27,Corrective,12,558733.75,Team Alpha,Yes
M034237,EQ03650,B019,2026-03-07,Preventive,10,473999.4,Team Delta,Yes
M034238,EQ01871,B028,2025-05-06,Preventive,4,79318.15,Team Alpha,No
M034239,EQ04505,B026,2025-02-01,Inspection,15,240260.97,Team Bravo,Yes
M034240,EQ04742,B018,2025-06-28,Emergency,8,199569.2,Team Echo,Yes
M034241,EQ02068,B008,2026-04-19,Preventive,2,54764.4,Team Bravo,No
M034242,EQ03056,B020,2026-08-14,Emergency,5,225873.91,Team Bravo,No
M034243,EQ00851,B016,2025-01-18,Corrective,2,87851.96,Team Delta,No
M034244,EQ03402,B011,2025-12-04,Preventive,5,151405.54,Team Delta,No
M034245,EQ04414,B002,2026-12-04,Corrective,7,105634.37,Team Echo,No
M034246,EQ04526,B006,2026-07-31,Inspection,9,371913.04,Team Charlie,Yes
M034247,EQ02864,B010,2025-11-14,Corrective,11,513741.76,Team Delta,Yes
M034248,EQ04409,B003,2025-09-10,Corrective,14,309953.65,Team Bravo,Yes
M034249,EQ03051,B027,2025-10-27,Inspection,2,49395.61,Team Charlie,No
M034250,EQ00021,B025,2026-08-05,Emergency,9,331067.5,Team Bravo,Yes
M034251,EQ02735,B018,2025-01-27,Corrective,5,202655.82,Team Alpha,No
M034252,EQ04525,B007,2026-07-06,Inspection,18,383936.11,Team Bravo,Yes
M034253,EQ01147,B014,2025-10-13,Corrective,4,106575.61,Team Echo,No
M034254,EQ02652,B027,2025-01-14,Emergency,3,83222.48,Team Alpha,No
M034255,EQ03756,B030,2025-04-02,Preventive,5,175558.89,Team Charlie,No
M034256,EQ04544,B028,2026-12-06,Emergency,1,17430.33,Team Charlie,No
M034257,EQ03401,B020,2025-03-24,Corrective,20,495723.1,Team Charlie,Yes
M034258,EQ01613,B008,2025-12-13,Inspection,2,32034.61,Team Charlie,No
M034259,EQ04226,B007,2025-11-12,Corrective,14,297304.78,Team Charlie,Yes
M034260,EQ02944,B019,2026-01-05,Inspection,3,50169.08,Team Delta,No
M034261,EQ02765,B005,2026-11-17,Corrective,6,200877.2,Team Bravo,No
M034262,EQ02001,B023,2026-09-07,Corrective,1,16674.06,Team Alpha,No
M034263,EQ03951,B020,2026-03-30,Corrective,9,380903.82,Team Echo,Yes
M034264,EQ04599,B029,2025-07-03,Inspection,18,839192.71,Team Alpha,Yes
M034265,EQ01729,B020,2026-10-17,Corrective,8,235564.48,Team Bravo,Yes
M034266,EQ01799,B014,2026-10-15,Corrective,2,70880.89,Team Bravo,No
M034267,EQ01520,B022,2026-09-18,Inspection,9,177160.46,Team Bravo,Yes
M034268,EQ03229,B024,2025-10-03,Preventive,0,0.0,Team Alpha,No
M034269,EQ01163,B013,2025-05-12,Inspection,15,370672.92,Team Delta,Yes
M034270,EQ01583,B013,2025-06-26,Corrective,2,59296.11,Team Delta,No
M034271,EQ00641,B007,2026-09-25,Corrective,16,591245.3,Team Echo,Yes
M034272,EQ01320,B019,2025-10-18,Emergency,5,164317.65,Team Delta,No
M034273,EQ03016,B019,2026-11-11,Corrective,4,173981.99,Team Charlie,No
M034274,EQ01966,B008,2026-08-04,Emergency,9,204558.4,Team Bravo,Yes
M034275,EQ04972,B022,2025-06-11,Emergency,7,283666.88,Team Echo,No
M034276,EQ02927,B006,2026-10-05,Emergency,0,0.0,Team Bravo,No
M034277,EQ00462,B014,2026-01-21,Preventive,11,444763.69,Team Echo,Yes
M034278,EQ03613,B012,2025-12-27,Emergency,11,181946.59,Team Echo,Yes
M034279,EQ04413,B006,2026-11-29,Corrective,1,18290.05,Team Delta,No
M034280,EQ01487,B028,2025-10-07,Emergency,4,197195.75,Team Delta,No
M034281,EQ03200,B014,2025-03-12,Emergency,4,153171.84,Team Delta,No
M034282,EQ00663,B017,2025-10-27,Emergency,4,157514.29,Team Alpha,No
M034283,EQ04269,B011,2026-04-09,Corrective,9,225262.05,Team Delta,Yes
M034284,EQ00845,B029,2026-11-18,Corrective,2,82630.76,Team Echo,No
M034285,EQ00996,B011,2025-02-09,Preventive,1,31485.15,Team Bravo,No
M034286,EQ00972,B014,2025-02-09,Corrective,3,125749.53,Team Bravo,No
M034287,EQ02424,B018,2025-08-04,Preventive,4,60444.6,Team Delta,No
M034288,EQ03909,B029,2025-03-28,Corrective,3,146690.48,Team Delta,No
M034289,EQ00166,B028,2026-01-30,Inspection,14,354788.53,Team Bravo,Yes
M034290,EQ02393,B023,2025-07-29,Inspection,7,284380.87,Team Echo,No
M034291,EQ02392,B011,2025-03-28,Inspection,2,85502.68,Team Charlie,No
M034292,EQ03476,B030,2026-08-31,Corrective,0,0.0,Team Bravo,No
M034293,EQ04703,B018,2025-11-11,Corrective,3,67408.83,Team Bravo,No
M034294,EQ00956,B030,2025-11-12,Inspection,3,77473.72,Team Delta,No
M034295,EQ00854,B003,2026-11-08,Emergency,0,0.0,Team Alpha,No
M034296,EQ04874,B003,2026-11-29,Preventive,3,135053.17,Team Charlie,No
M034297,EQ00536,B028,2025-02-12,Corrective,12,339470.21,Team Delta,Yes
M034298,EQ01824,B011,2025-07-02,Preventive,5,95526.87,Team Charlie,No
M034299,EQ02472,B026,2025-08-27,Emergency,6,178636.54,Team Charlie,No
M034300,EQ01450,B028,2026-12-09,Inspection,9,247019.11,Team Echo,Yes
M034301,EQ00023,B015,2026-12-20,Corrective,2,56128.88,Team Alpha,No
M034302,EQ03982,B027,2026-01-21,Emergency,14,603756.72,Team Echo,Yes
M034303,EQ04456,B005,2026-04-15,Inspection,0,0.0,Team Charlie,No
M034304,EQ04490,B011,2026-07-17,Inspection,1,46190.59,Team Charlie,No
M034305,EQ02601,B010,2026-07-11,Corrective,3,139959.1,Team Alpha,No
M034306,EQ00955,B010,2025-09-18,Corrective,6,211478.87,Team Alpha,No
M034307,EQ03701,B018,2026-04-19,Preventive,8,332032.01,Team Bravo,Yes
M034308,EQ03121,B011,2025-04-16,Inspection,3,148355.52,Team Bravo,No
M034309,EQ02861,B024,2026-08-06,Inspection,9,409642.24,Team Charlie,Yes
M034310,EQ03304,B009,2025-01-26,Corrective,15,682217.49,Team Alpha,Yes
M034311,EQ01129,B028,2025-03-08,Preventive,5,238959.42,Team Delta,No
M034312,EQ03223,B010,2026-11-21,Emergency,9,363281.83,Team Charlie,Yes
M034313,EQ01559,B025,2026-04-24,Preventive,8,372609.68,Team Delta,Yes
M034314,EQ00455,B005,2025-09-16,Inspection,7,175527.88,Team Delta,No
M034315,EQ03142,B003,2026-02-18,Inspection,6,179392.88,Team Echo,No
M034316,EQ01032,B016,2026-01-04,Corrective,16,273376.81,Team Delta,Yes
M034317,EQ03953,B019,2025-05-19,Inspection,1,35637.88,Team Charlie,No
M034318,EQ04533,B016,2025-10-31,Corrective,4,192706.82,Team Delta,No
M034319,EQ01442,B012,2026-09-28,Corrective,0,0.0,Team Echo,No
M034320,EQ01042,B020,2025-07-22,Preventive,19,432504.0,Team Bravo,Yes
M034321,EQ03016,B018,2026-09-03,Corrective,3,134285.82,Team Bravo,No
M034322,EQ04367,B026,2026-03-07,Emergency,4,116191.44,Team Alpha,No
M034323,EQ04764,B014,2026-04-11,Corrective,2,66577.06,Team Echo,No
M034324,EQ00218,B011,2025-01-13,Emergency,9,271394.1,Team Charlie,Yes
M034325,EQ02916,B016,2026-01-13,Preventive,5,140548.67,Team Echo,No
M034326,EQ02425,B011,2026-07-09,Preventive,4,115442.26,Team Delta,No
M034327,EQ01345,B014,2025-10-22,Corrective,6,163429.8,Team Delta,No
M034328,EQ04878,B030,2026-12-30,Corrective,3,63213.02,Team Delta,No
M034329,EQ03970,B025,2025-03-23,Inspection,4,186300.39,Team Bravo,No
M034330,EQ04327,B013,2025-06-07,Preventive,0,0.0,Team Alpha,No
M034331,EQ00976,B009,2025-03-18,Emergency,8,207956.83,Team Delta,Yes
M034332,EQ03554,B011,2025-07-20,Inspection,0,0.0,Team Echo,No
M034333,EQ02420,B025,2025-03-20,Inspection,10,362104.98,Team Delta,Yes
M034334,EQ02241,B003,2026-11-26,Corrective,6,220969.64,Team Echo,No
M034335,EQ02359,B014,2025-01-15,Preventive,0,0.0,Team Bravo,No
M034336,EQ04741,B016,2026-10-18,Emergency,7,164490.95,Team Bravo,No
M034337,EQ02057,B026,2026-01-31,Corrective,0,0.0,Team Delta,No
M034338,EQ00329,B006,2026-02-11,Emergency,9,393597.75,Team Bravo,Yes
M034339,EQ03155,B027,2025-01-11,Emergency,5,133802.78,Team Charlie,No
M034340,EQ00760,B012,2025-08-04,Emergency,7,181344.19,Team Delta,No
M034341,EQ02183,B012,2025-11-17,Emergency,19,305254.84,Team Echo,Yes
M034342,EQ01321,B003,2025-07-30,Corrective,15,718916.82,Team Echo,Yes
M034343,EQ00096,B002,2025-12-01,Inspection,2,90330.2,Team Echo,No
M034344,EQ03114,B003,2025-12-13,Inspection,16,280183.29,Team Charlie,Yes
M034345,EQ04548,B029,2026-11-06,Corrective,3,102680.64,Team Bravo,No
M034346,EQ01996,B015,2025-05-26,Preventive,10,274227.61,Team Echo,Yes
M034347,EQ03009,B006,2025-05-30,Preventive,3,98677.57,Team Charlie,No
M034348,EQ00332,B014,2025-03-03,Corrective,18,577703.16,Team Bravo,Yes
M034349,EQ01858,B016,2026-11-12,Emergency,1,15995.01,Team Bravo,No
M034350,EQ02749,B009,2025-03-25,Preventive,3,93189.68,Team Echo,No
M034351,EQ03562,B030,2026-12-18,Corrective,0,0.0,Team Echo,No
M034352,EQ00796,B009,2025-04-16,Preventive,13,236855.81,Team Echo,Yes
M034353,EQ00353,B019,2025-04-12,Corrective,14,391451.44,Team Alpha,Yes
M034354,EQ02862,B029,2025-07-07,Preventive,5,243025.66,Team Bravo,No
M034355,EQ02208,B021,2025-03-27,Emergency,1,18866.61,Team Echo,No
M034356,EQ03727,B003,2026-07-21,Inspection,6,90156.71,Team Charlie,No
M034357,EQ04753,B020,2026-03-11,Preventive,6,119583.86,Team Charlie,No
M034358,EQ03506,B015,2025-12-07,Preventive,6,288636.92,Team Charlie,No
M034359,EQ00980,B017,2026-01-06,Preventive,1,24099.86,Team Delta,No
M034360,EQ01719,B015,2026-10-25,Emergency,5,237476.11,Team Charlie,No
M034361,EQ02596,B015,2026-08-20,Corrective,4,109523.34,Team Delta,No
M034362,EQ02871,B024,2025-09-25,Preventive,20,350555.32,Team Delta,Yes
M034363,EQ04553,B001,2026-04-30,Inspection,3,113312.43,Team Echo,No
M034364,EQ04705,B015,2025-12-30,Preventive,13,339171.58,Team Charlie,Yes
M034365,EQ01579,B011,2025-06-07,Emergency,4,165009.36,Team Echo,No
M034366,EQ01330,B009,2025-08-25,Inspection,12,265292.74,Team Alpha,Yes
M034367,EQ04451,B010,2026-10-01,Preventive,4,184258.6,Team Delta,No
M034368,EQ03749,B021,2025-04-08,Corrective,10,387732.78,Team Delta,Yes
M034369,EQ04801,B011,2026-03-20,Corrective,14,467151.82,Team Bravo,Yes
M034370,EQ02997,B007,2025-09-26,Inspection,0,0.0,Team Echo,No
M034371,EQ04953,B025,2026-08-08,Emergency,2,38230.95,Team Echo,No
M034372,EQ00037,B026,2025-02-20,Inspection,5,244793.91,Team Echo,No
M034373,EQ03902,B004,2026-11-20,Inspection,4,141023.61,Team Bravo,No
M034374,EQ03411,B010,2026-04-15,Corrective,8,214354.14,Team Delta,Yes
M034375,EQ02837,B001,2026-02-10,Corrective,18,431447.79,Team Echo,Yes
M034376,EQ00195,B029,2026-03-28,Preventive,4,136521.62,Team Bravo,No
M034377,EQ02993,B024,2026-01-30,Corrective,16,249842.63,Team Echo,Yes
M034378,EQ02588,B014,2025-10-28,Corrective,5,200926.05,Team Echo,No
M034379,EQ02908,B025,2025-03-22,Inspection,1,37305.2,Team Echo,No
M034380,EQ00578,B018,2025-02-21,Preventive,17,754581.32,Team Echo,Yes
M034381,EQ03590,B023,2026-05-08,Inspection,14,255627.96,Team Alpha,Yes
M034382,EQ01390,B018,2025-10-15,Emergency,4,168719.09,Team Echo,No
M034383,EQ00803,B017,2025-06-06,Emergency,9,151917.28,Team Charlie,Yes
M034384,EQ03806,B011,2026-12-04,Preventive,11,517798.52,Team Bravo,Yes
M034385,EQ02724,B012,2025-10-30,Inspection,10,410554.72,Team Charlie,Yes
M034386,EQ01662,B023,2025-02-27,Inspection,14,268809.2,Team Bravo,Yes
M034387,EQ03392,B023,2025-05-23,Emergency,5,199727.06,Team Alpha,No
M034388,EQ00299,B007,2026-10-10,Corrective,6,273359.99,Team Delta,No
M034389,EQ01962,B017,2026-07-19,Emergency,3,140196.09,Team Bravo,No
M034390,EQ03143,B007,2025-07-18,Preventive,10,168372.73,Team Bravo,Yes
M034391,EQ00810,B001,2026-11-07,Preventive,8,352497.77,Team Charlie,Yes
M034392,EQ03618,B027,2025-05-16,Emergency,0,0.0,Team Charlie,No
M034393,EQ01470,B027,2025-12-27,Preventive,4,83260.35,Team Echo,No
M034394,EQ03015,B009,2026-04-24,Corrective,0,0.0,Team Bravo,No
M034395,EQ04244,B022,2025-07-31,Corrective,3,50016.24,Team Delta,No
M034396,EQ02075,B006,2025-03-21,Emergency,15,265212.79,Team Charlie,Yes
