Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR
F092305,2025-06-06,B029,South,Tank,819.21,76945.72
F092306,2026-06-03,B020,East,Tank,742.2,70703.75
F092307,2026-04-08,B002,North,Tank,743.0,71725.66
F092308,2025-11-08,B013,South,Tank,681.84,61842.99
F092309,2025-02-12,B008,East,Truck,224.72,20671.56
F092310,2026-08-04,B027,West,Tank,774.42,74617.91
F092311,2025-03-19,B003,East,Tank,892.41,86150.19
F092312,2025-07-28,B014,Central,Jeep,77.72,7399.95
F092313,2025-11-12,B009,South,Generator,177.02,17427.65
F092314,2025-02-07,B006,West,Generator,158.27,15654.0
F092315,2026-11-08,B028,West,Transport Vehicle,192.74,18419.42
F092316,2026-08-09,B017,East,Truck,333.87,30277.79
F092317,2025-06-26,B026,South,Helicopter,577.05,55752.1
F092318,2025-08-03,B017,East,Jeep,64.87,6359.68
F092319,2025-02-23,B010,North,Transport Vehicle,293.1,28532.0
F092320,2026-09-15,B009,South,Jeep,63.75,6271.06
F092321,2026-10-23,B027,West,Helicopter,472.86,46159.33
F092322,2026-05-02,B017,East,Helicopter,664.87,63338.52
F092323,2025-04-03,B018,East,Generator,143.03,13072.8
F092324,2025-09-19,B005,East,Transport Vehicle,204.01,18657.75
F092325,2026-04-19,B016,West,Transport Vehicle,278.66,27436.5
F092326,2026-07-12,B010,North,Helicopter,557.39,52746.45
F092327,2026-01-19,B022,Central,Tank,856.51,82585.34
F092328,2026-10-14,B021,South,Tank,710.61,70479.42
F092329,2026-08-06,B002,North,Tank,854.14,82375.61
F092330,2025-10-30,B027,West,Truck,238.97,22882.03
F092331,2026-04-22,B002,North,Generator,133.09,12603.46
F092332,2026-05-05,B020,East,Generator,143.92,13049.26
F092333,2025-08-25,B022,Central,Transport Vehicle,262.23,26153.95
F092334,2025-05-02,B001,Central,Tank,610.77,57455.04
F092335,2025-01-19,B023,North,Tank,871.25,82492.33
F092336,2025-03-13,B029,South,Jeep,108.57,10272.57
F092337,2025-11-25,B015,South,Generator,88.39,8733.15
F092338,2026-10-05,B022,Central,Transport Vehicle,334.33,31561.5
F092339,2026-04-11,B025,West,Generator,91.61,8839.25
F092340,2025-06-23,B023,North,Generator,124.24,12303.12
F092341,2025-01-20,B012,South,Jeep,43.8,4292.55
F092342,2026-02-04,B025,West,Helicopter,642.74,60642.02
F092343,2025-04-16,B029,South,Transport Vehicle,291.38,27174.7
F092344,2026-02-16,B025,West,Jeep,107.64,9969.7
F092345,2025-05-03,B029,South,Jeep,45.93,4206.78
F092346,2025-08-28,B021,South,Helicopter,549.26,52923.26
F092347,2026-08-18,B009,South,Truck,305.6,29768.19
F092348,2025-05-13,B013,South,Helicopter,621.27,61296.23
F092349,2025-03-05,B008,East,Generator,146.87,13988.15
F092350,2026-10-09,B025,West,Transport Vehicle,184.5,18151.05
F092351,2025-06-25,B022,Central,Tank,756.18,75008.53
F092352,2026-06-10,B004,East,Jeep,73.7,7235.78
F092353,2026-02-16,B009,South,Tank,897.18,84079.58
F092354,2026-11-10,B016,West,Transport Vehicle,204.82,19250.46
F092355,2025-08-17,B024,East,Helicopter,574.58,52783.08
F092356,2026-05-28,B001,Central,Jeep,95.2,9088.62
F092357,2026-10-08,B016,West,Tank,604.89,60290.05
F092358,2025-08-06,B004,East,Generator,120.98,11126.59
F092359,2025-09-18,B022,Central,Helicopter,459.3,43093.57
F092360,2026-04-04,B027,West,Jeep,70.66,6540.66
F092361,2025-05-25,B011,Central,Jeep,74.5,6993.4
F092362,2025-08-24,B025,West,Generator,124.93,11718.54
F092363,2025-06-09,B022,Central,Truck,316.1,29227.13
F092364,2025-11-28,B017,East,Transport Vehicle,224.32,21021.47
F092365,2026-09-25,B030,East,Generator,94.62,9220.09
F092366,2026-06-29,B017,East,Generator,179.63,17619.98
F092367,2025-12-05,B022,Central,Generator,100.39,9391.63
F092368,2026-04-19,B007,Central,Transport Vehicle,273.02,25530.71
F092369,2026-11-07,B004,East,Helicopter,410.64,40064.03
F092370,2026-07-18,B008,East,Tank,612.49,59940.49
F092371,2026-09-17,B001,Central,Generator,96.03,9175.93
F092372,2025-02-23,B023,North,Helicopter,620.78,56483.29
F092373,2026-09-22,B004,East,Generator,141.34,13762.27
F092374,2025-07-25,B024,East,Jeep,97.83,8876.3
F092375,2026-05-06,B011,Central,Helicopter,606.56,58708.59
F092376,2026-12-04,B029,South,Tank,771.1,71677.57
F092377,2026-11-15,B006,West,Transport Vehicle,333.54,31922.0
F092378,2025-08-24,B005,East,Tank,626.71,58469.49
F092379,2025-02-04,B030,East,Generator,176.13,16018.65
F092380,2025-12-03,B023,North,Truck,225.78,20654.57
F092381,2025-07-28,B026,South,Transport Vehicle,279.35,25603.99
F092382,2026-07-26,B019,Central,Generator,131.31,12657.88
F092383,2026-01-13,B019,Central,Tank,851.64,80352.5
F092384,2025-03-16,B029,South,Helicopter,647.54,60572.59
F092385,2025-11-19,B006,West,Tank,716.69,70114.82
F092386,2025-07-12,B008,East,Truck,292.44,27872.1
F092387,2025-11-15,B019,Central,Jeep,65.27,6091.51
F092388,2026-06-23,B025,West,Helicopter,416.72,41327.9
F092389,2026-06-15,B003,East,Transport Vehicle,348.86,34364.91
F092390,2025-11-19,B023,North,Helicopter,512.38,47673.21
F092391,2026-11-17,B002,North,Jeep,106.82,9645.73
F092392,2026-02-28,B008,East,Generator,173.12,16238.23
F092393,2026-02-11,B026,South,Tank,702.12,67162.98
F092394,2025-02-25,B020,East,Jeep,61.8,5979.62
F092395,2026-06-22,B003,East,Tank,560.2,50543.97
F092396,2026-04-30,B030,East,Tank,670.28,62822.57
F092397,2026-05-27,B006,West,Helicopter,568.79,51972.46
F092398,2025-07-26,B014,Central,Helicopter,555.0,52876.31
F092399,2026-04-03,B016,West,Transport Vehicle,340.71,33566.76
F092400,2025-11-13,B007,Central,Generator,154.8,15421.19
F092401,2026-11-04,B028,West,Generator,139.82,12940.77
F092402,2025-07-07,B018,East,Truck,256.76,23224.41
F092403,2025-05-24,B029,South,Helicopter,570.74,53300.49
F092404,2025-09-19,B001,Central,Truck,228.33,21926.22
F092405,2025-05-26,B019,Central,Helicopter,596.46,55564.13
F092406,2025-10-15,B024,East,Generator,163.25,15229.06
F092407,2025-08-27,B008,East,Transport Vehicle,243.86,22337.38
F092408,2026-08-13,B001,Central,Truck,392.47,38184.85
F092409,2026-03-17,B017,East,Generator,118.4,11360.28
F092410,2026-08-24,B023,North,Transport Vehicle,305.87,27878.83
F092411,2025-05-28,B007,Central,Helicopter,467.75,43567.28
F092412,2025-10-30,B025,West,Generator,97.97,9304.47
F092413,2025-02-14,B015,South,Transport Vehicle,341.88,30816.31
F092414,2026-08-05,B008,East,Helicopter,422.04,38687.38
F092415,2026-04-15,B010,North,Truck,424.31,42163.08
F092416,2025-09-17,B017,East,Generator,164.07,15519.26
F092417,2025-10-13,B004,East,Transport Vehicle,292.09,26550.75
F092418,2026-04-22,B010,North,Generator,108.44,10253.32
F092419,2026-03-03,B010,North,Jeep,111.65,10137.0
F092420,2025-08-15,B024,East,Jeep,59.15,5872.03
F092421,2026-09-18,B016,West,Transport Vehicle,333.46,30660.89
F092422,2025-01-30,B002,North,Transport Vehicle,215.37,21523.49
F092423,2026-03-01,B011,Central,Truck,375.56,35659.99
F092424,2025-07-08,B017,East,Tank,566.88,53712.03
F092425,2026-12-10,B026,South,Generator,176.45,16706.76
F092426,2026-11-18,B005,East,Generator,85.28,8397.37
F092427,2025-07-04,B009,South,Truck,304.64,28461.16
F092428,2026-04-03,B027,West,Helicopter,570.31,56729.03
F092429,2026-05-07,B003,East,Helicopter,409.41,37442.02
F092430,2025-06-02,B028,West,Helicopter,673.14,66769.45
F092431,2025-07-01,B014,Central,Generator,177.77,16478.41
F092432,2026-09-18,B005,East,Jeep,99.69,9893.86
F092433,2026-03-03,B014,Central,Helicopter,617.67,59407.62
F092434,2026-02-03,B014,Central,Transport Vehicle,186.02,17926.82
F092435,2025-09-26,B003,East,Transport Vehicle,213.63,19893.56
F092436,2026-08-04,B017,East,Truck,297.34,27102.85
F092437,2026-03-02,B029,South,Helicopter,415.76,37819.6
F092438,2026-07-06,B001,Central,Generator,89.12,8599.44
F092439,2025-06-16,B018,East,Generator,126.09,12550.91
F092440,2025-06-02,B002,North,Truck,260.95,24905.83
F092441,2026-03-08,B005,East,Generator,173.02,16007.39
F092442,2025-06-01,B005,East,Jeep,112.08,10857.36
F092443,2026-02-07,B010,North,Jeep,67.13,6387.92
F092444,2025-03-23,B017,East,Generator,129.25,11642.77
F092445,2025-07-08,B029,South,Jeep,57.7,5762.46
F092446,2026-11-12,B001,Central,Truck,261.86,26082.16
F092447,2025-04-05,B002,North,Jeep,93.52,9346.09
F092448,2026-04-22,B014,Central,Transport Vehicle,283.55,25877.51
F092449,2026-01-21,B009,South,Transport Vehicle,347.47,31691.55
F092450,2026-11-30,B019,Central,Jeep,82.1,7733.57
F092451,2025-06-03,B021,South,Helicopter,649.09,63711.81
F092452,2025-02-24,B008,East,Generator,112.01,11074.0
F092453,2026-03-10,B016,West,Jeep,105.64,10508.05
F092454,2025-02-01,B027,West,Truck,416.93,38891.13
F092455,2026-05-21,B028,West,Tank,752.29,71249.34
F092456,2025-06-07,B006,West,Tank,891.3,87727.87
F092457,2025-10-16,B028,West,Tank,872.92,78953.13
F092458,2025-01-24,B006,West,Truck,446.65,43656.79
F092459,2025-01-29,B026,South,Transport Vehicle,306.31,29102.49
F092460,2026-09-14,B004,East,Truck,444.15,41223.03
F092461,2026-11-24,B008,East,Jeep,87.73,8297.52
F092462,2026-05-20,B003,East,Truck,205.93,18990.08
F092463,2026-02-14,B004,East,Jeep,71.75,6641.94
F092464,2025-10-03,B007,Central,Generator,179.28,17657.49
F092465,2025-06-08,B017,East,Truck,344.32,31302.71
F092466,2025-10-11,B029,South,Helicopter,621.13,61092.28
F092467,2025-04-04,B001,Central,Tank,520.3,52017.01
F092468,2026-12-30,B010,North,Tank,795.14,72230.82
F092469,2025-07-16,B021,South,Helicopter,456.68,41665.65
F092470,2025-09-07,B020,East,Transport Vehicle,270.22,25832.79
F092471,2025-08-12,B025,West,Tank,822.43,80174.51
F092472,2025-05-14,B015,South,Truck,411.93,38267.01
F092473,2026-09-19,B026,South,Tank,599.69,57276.47
F092474,2025-04-26,B023,North,Generator,97.73,9771.36
F092475,2025-01-22,B016,West,Jeep,99.31,8994.28
F092476,2026-03-15,B007,Central,Tank,883.99,83549.12
F092477,2026-05-12,B027,West,Tank,576.23,56361.68
F092478,2025-08-09,B001,Central,Helicopter,402.45,36419.53
F092479,2026-01-09,B018,East,Helicopter,471.4,44241.24
F092480,2025-05-07,B008,East,Helicopter,415.82,40670.39
F092481,2026-12-02,B027,West,Helicopter,430.14,41423.01
F092482,2025-10-14,B017,East,Transport Vehicle,222.82,20999.61
F092483,2026-01-12,B003,East,Helicopter,544.79,49621.77
F092484,2026-03-11,B030,East,Tank,768.52,74107.45
F092485,2026-09-09,B024,East,Helicopter,426.21,39820.52
F092486,2026-08-03,B029,South,Generator,147.07,14447.69
F092487,2026-08-03,B029,South,Tank,879.02,79675.75
F092488,2026-05-01,B009,South,Helicopter,514.45,48322.12
F092489,2026-10-19,B005,East,Truck,416.91,38276.42
F092490,2026-10-20,B026,South,Jeep,83.71,7661.79
F092491,2026-11-07,B001,Central,Jeep,92.42,8350.33
F092492,2026-02-08,B006,West,Generator,96.26,9413.14
F092493,2026-11-25,B011,Central,Tank,655.21,64009.36
F092494,2026-04-06,B011,Central,Truck,200.66,19488.49
F092495,2026-09-18,B022,Central,Generator,167.87,15385.91
F092496,2026-06-02,B001,Central,Tank,589.39,58520.97
F092497,2026-09-28,B011,Central,Generator,94.02,8606.62
F092498,2026-10-02,B020,East,Tank,565.76,53838.09
F092499,2026-12-03,B005,East,Helicopter,543.33,49527.82
F092500,2026-06-02,B010,North,Tank,790.62,73328.02
F092501,2026-03-05,B002,North,Generator,145.66,14062.07
F092502,2025-11-17,B019,Central,Truck,407.86,37679.67
F092503,2025-04-11,B013,South,Transport Vehicle,232.55,22644.65
F092504,2026-02-13,B019,Central,Jeep,59.28,5716.9
F092505,2026-09-25,B016,West,Generator,150.5,13805.38
F092506,2025-09-19,B028,West,Helicopter,473.37,45422.54
F092507,2025-12-24,B005,East,Transport Vehicle,320.74,29820.54
F092508,2025-03-05,B011,Central,Helicopter,505.93,47576.31
F092509,2026-06-27,B010,North,Helicopter,578.51,55459.51
F092510,2025-12-24,B027,West,Transport Vehicle,298.13,28330.66
F092511,2025-08-01,B014,Central,Helicopter,679.93,62997.92
F092512,2025-04-25,B015,South,Jeep,83.3,7649.74
F092513,2026-10-30,B015,South,Generator,121.87,11284.78
F092514,2025-09-28,B008,East,Generator,132.62,12034.09
F092515,2026-04-17,B030,East,Truck,332.88,31136.47
F092516,2026-09-15,B028,West,Helicopter,437.99,40311.18
F092517,2026-08-01,B007,Central,Jeep,65.46,5971.62
F092518,2025-04-10,B024,East,Generator,87.34,8506.14
F092519,2025-11-15,B010,North,Transport Vehicle,251.45,24291.25
F092520,2025-07-16,B020,East,Helicopter,639.73,58904.14
F092521,2026-08-10,B023,North,Tank,689.11,64607.27
F092522,2025-09-28,B025,West,Truck,279.12,26358.81
F092523,2026-04-14,B016,West,Transport Vehicle,243.86,22091.53
F092524,2025-12-09,B014,Central,Helicopter,443.78,41396.78
F092525,2026-02-05,B017,East,Generator,178.99,16630.52
F092526,2026-11-05,B016,West,Tank,557.46,53565.75
F092527,2026-09-06,B024,East,Jeep,101.25,9521.65
F092528,2025-10-01,B005,East,Truck,200.05,19610.08
F092529,2025-06-15,B029,South,Transport Vehicle,232.9,22391.69
F092530,2025-11-11,B025,West,Jeep,50.79,4670.03
F092531,2026-08-22,B005,East,Truck,372.56,33779.2
F092532,2026-05-05,B030,East,Transport Vehicle,319.03,28998.77
F092533,2025-03-11,B022,Central,Truck,434.51,42575.77
F092534,2026-09-06,B028,West,Truck,445.82,43335.98
F092535,2026-08-11,B029,South,Generator,110.49,10259.11
F092536,2026-03-22,B018,East,Generator,154.77,15219.87
F092537,2025-12-29,B021,South,Helicopter,602.3,59054.94
F092538,2025-08-10,B028,West,Jeep,60.49,5740.11
F092539,2026-07-12,B025,West,Transport Vehicle,288.16,26787.17
F092540,2026-11-22,B022,Central,Tank,649.74,62226.85
F092541,2026-05-03,B025,West,Tank,879.5,86465.34
F092542,2026-10-07,B026,South,Tank,859.11,82908.2
F092543,2025-06-26,B008,East,Jeep,75.26,6867.67
F092544,2026-07-15,B016,West,Helicopter,603.42,58693.49
F092545,2026-01-21,B010,North,Generator,129.72,12518.86
F092546,2026-07-07,B014,Central,Tank,855.44,84554.5
F092547,2025-10-20,B005,East,Truck,438.44,39526.8
F092548,2025-12-17,B021,South,Generator,132.35,12124.98
F092549,2026-09-23,B014,Central,Truck,296.79,27755.77
F092550,2026-11-29,B026,South,Helicopter,646.37,61159.13
F092551,2026-06-20,B014,Central,Transport Vehicle,202.68,19142.9
F092552,2026-12-07,B025,West,Truck,286.91,27729.18
F092553,2026-06-01,B018,East,Jeep,60.35,5991.5
F092554,2026-03-30,B016,West,Tank,753.35,74216.8
F092555,2025-05-24,B003,East,Helicopter,670.08,64552.52
F092556,2025-05-02,B001,Central,Generator,146.59,13327.75
F092557,2026-02-27,B013,South,Transport Vehicle,277.01,27339.76
F092558,2025-06-25,B017,East,Helicopter,467.07,44795.22
F092559,2026-11-19,B007,Central,Jeep,47.74,4455.57
F092560,2025-06-12,B010,North,Truck,358.62,33861.45
F092561,2026-07-06,B022,Central,Jeep,42.62,3878.17
F092562,2025-09-08,B018,East,Truck,208.54,20294.06
F092563,2026-07-10,B021,South,Helicopter,408.39,39268.63
F092564,2025-03-09,B027,West,Generator,135.84,12682.89
F092565,2025-06-25,B027,West,Tank,702.06,65954.8
F092566,2025-02-16,B022,Central,Truck,349.92,32883.67
F092567,2025-12-25,B001,Central,Truck,241.02,22551.62
F092568,2025-04-24,B020,East,Transport Vehicle,333.5,32022.44
F092569,2025-08-13,B024,East,Truck,404.95,38848.95
F092570,2025-12-10,B010,North,Tank,710.05,64681.21
F092571,2025-01-22,B002,North,Generator,87.2,8338.53
F092572,2026-08-24,B026,South,Jeep,109.8,10976.07
F092573,2026-01-16,B024,East,Transport Vehicle,191.52,18313.63
F092574,2025-12-30,B025,West,Transport Vehicle,283.55,26791.28
F092575,2025-08-07,B004,East,Truck,361.02,34197.53
F092576,2025-01-15,B008,East,Helicopter,486.94,48259.5
F092577,2026-04-17,B004,East,Generator,126.02,12518.05
F092578,2026-05-25,B024,East,Jeep,86.04,8498.78
F092579,2025-03-17,B008,East,Tank,795.23,75430.39
F092580,2025-04-28,B016,West,Transport Vehicle,345.06,33611.92
F092581,2025-04-07,B010,North,Transport Vehicle,261.51,25882.75
F092582,2026-06-03,B013,South,Helicopter,490.56,47847.31
F092583,2026-05-03,B025,West,Tank,654.94,62313.42
F092584,2025-05-20,B016,West,Jeep,73.06,6954.23
F092585,2026-05-26,B004,East,Jeep,87.47,8419.89
F092586,2026-01-12,B001,Central,Transport Vehicle,322.88,30545.28
F092587,2026-05-27,B019,Central,Generator,107.02,10208.47
F092588,2026-04-06,B008,East,Helicopter,585.23,58347.16
F092589,2026-09-04,B011,Central,Tank,657.06,64075.08
F092590,2026-03-05,B005,East,Jeep,57.18,5622.9
F092591,2026-11-16,B012,South,Generator,176.21,16825.0
F092592,2025-10-14,B020,East,Truck,350.34,33392.14
F092593,2025-10-27,B009,South,Helicopter,427.38,41147.18
F092594,2026-08-20,B021,South,Tank,553.26,51782.83
F092595,2026-12-10,B026,South,Transport Vehicle,188.35,18671.81
F092596,2026-08-30,B027,West,Generator,111.52,10207.23
F092597,2025-01-03,B006,West,Tank,802.09,75845.21
F092598,2026-04-16,B006,West,Tank,684.33,66454.83
F092599,2026-04-11,B019,Central,Helicopter,522.39,51218.91
F092600,2026-10-31,B023,North,Generator,178.62,16730.15
F092601,2025-10-23,B018,East,Transport Vehicle,231.02,21520.65
F092602,2026-08-26,B015,South,Tank,575.57,56267.37
F092603,2026-12-03,B029,South,Truck,270.2,25231.75
F092604,2025-04-25,B003,East,Truck,354.2,32986.09
F092605,2025-11-10,B018,East,Transport Vehicle,188.36,17248.82
F092606,2025-12-03,B025,West,Truck,217.22,21360.94
F092607,2025-09-18,B025,West,Helicopter,529.81,47893.93
F092608,2026-01-10,B011,Central,Jeep,109.04,9839.93
F092609,2026-11-17,B002,North,Generator,93.17,8616.17
F092610,2025-01-11,B023,North,Truck,429.62,39324.03
F092611,2025-08-18,B006,West,Jeep,50.89,4949.7
F092612,2026-08-29,B030,East,Generator,122.72,11768.62
F092613,2025-02-09,B002,North,Transport Vehicle,272.14,25742.0
F092614,2025-01-12,B021,South,Generator,115.48,11337.44
F092615,2026-02-04,B004,East,Truck,378.45,35339.84
F092616,2026-07-20,B029,South,Tank,667.35,65653.36
F092617,2025-08-13,B029,South,Transport Vehicle,310.38,30274.74
F092618,2026-07-14,B004,East,Truck,343.13,34297.05
F092619,2026-07-19,B012,South,Generator,169.98,15528.13
F092620,2025-08-19,B024,East,Truck,349.35,32836.04
F092621,2025-01-30,B007,Central,Generator,100.05,9817.7
F092622,2025-07-18,B005,East,Truck,227.29,22292.16
F092623,2026-01-23,B027,West,Helicopter,655.61,63384.51
F092624,2025-09-30,B016,West,Truck,234.62,22057.17
F092625,2026-06-28,B027,West,Transport Vehicle,289.42,27778.8
F092626,2025-02-28,B029,South,Truck,209.18,20353.51
F092627,2026-10-17,B019,Central,Tank,552.73,50624.43
F092628,2026-01-18,B010,North,Jeep,99.01,9329.19
F092629,2026-11-22,B006,West,Transport Vehicle,293.39,27619.08
F092630,2026-04-11,B007,Central,Truck,304.92,28136.35
F092631,2025-03-12,B026,South,Transport Vehicle,276.93,25524.86
F092632,2025-11-04,B015,South,Transport Vehicle,345.37,32161.62
F092633,2025-09-22,B005,East,Truck,432.16,40268.19
F092634,2026-03-19,B009,South,Helicopter,585.8,53910.59
F092635,2025-07-21,B027,West,Jeep,111.2,10286.03
F092636,2026-10-19,B029,South,Truck,351.97,33113.75
F092637,2025-04-09,B030,East,Truck,268.95,26521.81
F092638,2026-02-05,B028,West,Jeep,66.28,6429.07
F092639,2026-11-21,B012,South,Generator,91.34,8775.44
F092640,2025-01-24,B028,West,Tank,630.9,62095.66
F092641,2025-07-30,B004,East,Helicopter,473.71,43065.15
F092642,2026-09-01,B017,East,Truck,372.93,33991.66
F092643,2026-03-27,B002,North,Jeep,87.67,8132.13
F092644,2026-04-01,B029,South,Tank,831.62,78976.67
F092645,2025-05-19,B010,North,Jeep,51.63,4915.35
F092646,2025-07-27,B008,East,Truck,388.23,35318.45
F092647,2026-06-12,B023,North,Jeep,101.03,9702.12
F092648,2026-09-04,B015,South,Generator,94.91,8617.24
F092649,2026-03-06,B005,East,Helicopter,500.52,47760.73
F092650,2026-08-04,B030,East,Transport Vehicle,264.84,25453.56
F092651,2026-01-13,B028,West,Transport Vehicle,216.08,20596.29
F092652,2025-01-23,B018,East,Tank,615.82,61244.41
F092653,2026-01-03,B027,West,Jeep,56.28,5091.32
F092654,2025-09-26,B023,North,Truck,388.23,35579.55
F092655,2026-02-23,B002,North,Generator,143.06,13892.84
F092656,2026-04-24,B021,South,Transport Vehicle,343.92,32946.48
F092657,2026-01-28,B028,West,Generator,104.04,10379.41
F092658,2026-11-03,B015,South,Transport Vehicle,240.77,23663.49
F092659,2025-11-20,B028,West,Generator,83.65,7867.27
F092660,2025-03-10,B009,South,Transport Vehicle,258.33,25445.61
F092661,2026-08-16,B010,North,Truck,336.75,31457.27
F092662,2025-03-19,B021,South,Tank,866.18,83145.82
F092663,2026-09-14,B012,South,Tank,500.73,49263.17
F092664,2025-03-18,B004,East,Truck,211.53,20230.63
F092665,2025-04-06,B008,East,Generator,144.23,13104.76
F092666,2026-11-04,B010,North,Helicopter,575.74,51899.06
F092667,2025-12-21,B024,East,Generator,92.57,9210.06
F092668,2026-04-12,B008,East,Tank,808.63,73465.61
F092669,2026-06-15,B022,Central,Truck,266.48,26136.17
F092670,2025-12-14,B030,East,Generator,128.72,12644.84
F092671,2025-01-24,B011,Central,Truck,285.43,27770.52
F092672,2026-01-20,B006,West,Helicopter,622.15,61596.96
F092673,2026-11-06,B022,Central,Transport Vehicle,292.6,26948.3
F092674,2026-04-16,B025,West,Generator,142.05,13176.49
F092675,2026-02-06,B010,North,Helicopter,608.42,59290.1
