Equipment_ID,Supplier_ID,Equipment_Name,Category,Manufacturer,Purchase_Year,Expected_Life,Status
EQ04241,SUP0158,Drone,Drone,Ashok Leyland Defence,2015,16,Operational
EQ04242,SUP0191,Generator,Generator,Ashok Leyland Defence,2009,29,Maintenance
EQ04243,SUP0171,Tank,Tank,Mahindra Defence,2017,17,Operational
EQ04244,SUP0069,Armored Vehicle,Armored Vehicle,L&T Defence,2008,19,Operational
EQ04245,SUP0123,Missile Launcher,Missile Launcher,DRDO,2012,21,Maintenance
EQ04246,SUP0277,Missile Launcher,Missile Launcher,Tata Advanced Systems,2007,23,Operational
EQ04247,SUP0261,Generator,Generator,DRDO,2005,26,Maintenance
EQ04248,SUP0178,Generator,Generator,Mahindra Defence,2024,27,Operational
EQ04249,SUP0295,Armored Vehicle,Armored Vehicle,HAL,2015,24,Operational
EQ04250,SUP0027,Missile Launcher,Missile Launcher,L&T Defence,2016,12,Operational
EQ04251,SUP0137,Radar,Radar,Ashok Leyland Defence,2017,23,Operational
EQ04252,SUP0282,Drone,Drone,DRDO,2018,16,Operational
EQ04253,SUP0214,Communication System,Communication System,BEL,2011,28,Operational
EQ04254,SUP0270,Missile Launcher,Missile Launcher,Tata Advanced Systems,2008,23,Maintenance
EQ04255,SUP0055,Truck,Truck,BEL,2005,20,Maintenance
EQ04256,SUP0025,Communication System,Communication System,L&T Defence,2024,23,Operational
EQ04257,SUP0077,Armored Vehicle,Armored Vehicle,DRDO,2007,24,Maintenance
EQ04258,SUP0130,Missile Launcher,Missile Launcher,Tata Advanced Systems,2021,15,Operational
EQ04259,SUP0041,Drone,Drone,HAL,2020,13,Operational
EQ04260,SUP0234,Tank,Tank,HAL,2009,30,Operational
EQ04261,SUP0100,Tank,Tank,Mahindra Defence,2017,16,Operational
EQ04262,SUP0265,Radar,Radar,Bharat Dynamics,2021,11,Operational
EQ04263,SUP0047,Tank,Tank,L&T Defence,2025,12,Operational
EQ04264,SUP0091,Generator,Generator,L&T Defence,2007,17,Operational
EQ04265,SUP0015,Drone,Drone,Bharat Dynamics,2022,13,Operational
EQ04266,SUP0042,Generator,Generator,BEL,2016,22,Operational
EQ04267,SUP0112,Armored Vehicle,Armored Vehicle,L&T Defence,2020,25,Operational
EQ04268,SUP0104,Truck,Truck,L&T Defence,2018,11,Operational
EQ04269,SUP0208,Armored Vehicle,Armored Vehicle,Mahindra Defence,2015,13,Operational
EQ04270,SUP0158,Communication System,Communication System,L&T Defence,2017,17,Maintenance
EQ04271,SUP0298,Truck,Truck,HAL,2015,10,Out of Service
EQ04272,SUP0198,Generator,Generator,HAL,2017,27,Maintenance
EQ04273,SUP0188,Armored Vehicle,Armored Vehicle,HAL,2017,15,Operational
EQ04274,SUP0094,Truck,Truck,DRDO,2023,18,Maintenance
EQ04275,SUP0200,Generator,Generator,L&T Defence,2007,15,Operational
EQ04276,SUP0002,Generator,Generator,Ashok Leyland Defence,2021,30,Operational
EQ04277,SUP0025,Missile Launcher,Missile Launcher,BEL,2015,29,Operational
EQ04278,SUP0167,Radar,Radar,BEL,2023,29,Operational
EQ04279,SUP0239,Communication System,Communication System,Mahindra Defence,2005,30,Operational
EQ04280,SUP0262,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2022,13,Operational
EQ04281,SUP0102,Tank,Tank,Bharat Dynamics,2011,16,Operational
EQ04282,SUP0146,Tank,Tank,Mahindra Defence,2020,14,Operational
EQ04283,SUP0056,Radar,Radar,BEL,2025,28,Operational
EQ04284,SUP0030,Drone,Drone,Tata Advanced Systems,2006,10,Operational
EQ04285,SUP0042,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2019,26,Out of Service
EQ04286,SUP0162,Radar,Radar,Tata Advanced Systems,2011,23,Operational
EQ04287,SUP0125,Radar,Radar,Ashok Leyland Defence,2023,11,Operational
EQ04288,SUP0011,Communication System,Communication System,Ashok Leyland Defence,2011,12,Operational
EQ04289,SUP0098,Tank,Tank,L&T Defence,2014,16,Operational
EQ04290,SUP0187,Radar,Radar,Bharat Dynamics,2007,13,Operational
EQ04291,SUP0040,Armored Vehicle,Armored Vehicle,Mahindra Defence,2012,22,Operational
EQ04292,SUP0134,Drone,Drone,Tata Advanced Systems,2013,10,Operational
EQ04293,SUP0008,Radar,Radar,L&T Defence,2023,25,Operational
EQ04294,SUP0239,Communication System,Communication System,L&T Defence,2013,19,Operational
EQ04295,SUP0084,Truck,Truck,Ashok Leyland Defence,2019,24,Operational
EQ04296,SUP0237,Generator,Generator,DRDO,2006,17,Maintenance
EQ04297,SUP0069,Radar,Radar,Ashok Leyland Defence,2021,12,Operational
EQ04298,SUP0138,Generator,Generator,Mahindra Defence,2005,29,Operational
EQ04299,SUP0090,Generator,Generator,DRDO,2005,21,Operational
EQ04300,SUP0230,Communication System,Communication System,DRDO,2016,16,Operational
EQ04301,SUP0012,Radar,Radar,Bharat Dynamics,2022,16,Operational
EQ04302,SUP0246,Tank,Tank,BEL,2009,23,Maintenance
EQ04303,SUP0205,Drone,Drone,Mahindra Defence,2006,22,Maintenance
EQ04304,SUP0098,Generator,Generator,Bharat Dynamics,2021,18,Operational
EQ04305,SUP0209,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2005,22,Out of Service
EQ04306,SUP0101,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2016,21,Out of Service
EQ04307,SUP0133,Missile Launcher,Missile Launcher,L&T Defence,2024,13,Operational
EQ04308,SUP0183,Radar,Radar,HAL,2011,17,Maintenance
EQ04309,SUP0189,Communication System,Communication System,Ashok Leyland Defence,2015,29,Operational
EQ04310,SUP0240,Armored Vehicle,Armored Vehicle,HAL,2022,30,Operational
EQ04311,SUP0255,Communication System,Communication System,HAL,2024,14,Operational
EQ04312,SUP0023,Missile Launcher,Missile Launcher,Bharat Dynamics,2008,23,Operational
EQ04313,SUP0052,Missile Launcher,Missile Launcher,Tata Advanced Systems,2017,30,Operational
EQ04314,SUP0174,Missile Launcher,Missile Launcher,L&T Defence,2016,21,Operational
EQ04315,SUP0262,Tank,Tank,DRDO,2008,25,Operational
EQ04316,SUP0070,Communication System,Communication System,DRDO,2007,20,Maintenance
EQ04317,SUP0036,Drone,Drone,DRDO,2025,10,Operational
EQ04318,SUP0002,Communication System,Communication System,Mahindra Defence,2019,22,Operational
EQ04319,SUP0214,Drone,Drone,Bharat Dynamics,2020,23,Operational
EQ04320,SUP0077,Generator,Generator,BEL,2017,22,Operational
EQ04321,SUP0033,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2010,23,Out of Service
EQ04322,SUP0249,Missile Launcher,Missile Launcher,Tata Advanced Systems,2009,18,Maintenance
EQ04323,SUP0094,Truck,Truck,Bharat Dynamics,2011,28,Operational
EQ04324,SUP0068,Drone,Drone,L&T Defence,2021,11,Operational
EQ04325,SUP0270,Missile Launcher,Missile Launcher,Mahindra Defence,2016,24,Maintenance
EQ04326,SUP0032,Truck,Truck,L&T Defence,2005,20,Maintenance
EQ04327,SUP0086,Drone,Drone,BEL,2022,16,Maintenance
EQ04328,SUP0277,Radar,Radar,HAL,2013,21,Operational
EQ04329,SUP0239,Communication System,Communication System,Bharat Dynamics,2022,10,Operational
EQ04330,SUP0026,Radar,Radar,HAL,2022,30,Operational
EQ04331,SUP0154,Tank,Tank,HAL,2005,28,Out of Service
EQ04332,SUP0101,Armored Vehicle,Armored Vehicle,Mahindra Defence,2021,25,Operational
EQ04333,SUP0201,Truck,Truck,DRDO,2005,15,Operational
EQ04334,SUP0234,Communication System,Communication System,Ashok Leyland Defence,2007,21,Operational
EQ04335,SUP0163,Drone,Drone,HAL,2015,11,Operational
EQ04336,SUP0230,Communication System,Communication System,L&T Defence,2019,16,Operational
EQ04337,SUP0026,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2019,20,Operational
EQ04338,SUP0299,Communication System,Communication System,HAL,2008,28,Maintenance
EQ04339,SUP0185,Communication System,Communication System,BEL,2005,24,Maintenance
EQ04340,SUP0250,Truck,Truck,BEL,2008,15,Maintenance
EQ04341,SUP0145,Truck,Truck,DRDO,2023,30,Operational
EQ04342,SUP0269,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2013,22,Operational
EQ04343,SUP0192,Tank,Tank,L&T Defence,2011,17,Operational
EQ04344,SUP0049,Armored Vehicle,Armored Vehicle,L&T Defence,2016,14,Operational
EQ04345,SUP0082,Drone,Drone,Tata Advanced Systems,2021,18,Maintenance
EQ04346,SUP0050,Generator,Generator,Mahindra Defence,2017,19,Operational
EQ04347,SUP0120,Radar,Radar,BEL,2024,21,Operational
EQ04348,SUP0153,Truck,Truck,Mahindra Defence,2005,11,Operational
EQ04349,SUP0271,Communication System,Communication System,Tata Advanced Systems,2016,12,Operational
EQ04350,SUP0101,Generator,Generator,Tata Advanced Systems,2012,28,Operational
EQ04351,SUP0145,Tank,Tank,Bharat Dynamics,2012,15,Maintenance
EQ04352,SUP0083,Truck,Truck,L&T Defence,2010,25,Operational
EQ04353,SUP0193,Communication System,Communication System,BEL,2015,27,Operational
EQ04354,SUP0142,Communication System,Communication System,L&T Defence,2025,23,Operational
EQ04355,SUP0028,Generator,Generator,L&T Defence,2011,27,Operational
EQ04356,SUP0147,Generator,Generator,BEL,2009,16,Operational
EQ04357,SUP0236,Radar,Radar,Tata Advanced Systems,2020,17,Operational
EQ04358,SUP0146,Drone,Drone,Bharat Dynamics,2017,22,Maintenance
EQ04359,SUP0027,Generator,Generator,HAL,2005,21,Maintenance
EQ04360,SUP0269,Drone,Drone,Bharat Dynamics,2014,15,Operational
EQ04361,SUP0245,Armored Vehicle,Armored Vehicle,HAL,2020,29,Operational
EQ04362,SUP0081,Radar,Radar,L&T Defence,2006,28,Maintenance
EQ04363,SUP0295,Armored Vehicle,Armored Vehicle,DRDO,2023,15,Operational
EQ04364,SUP0032,Tank,Tank,DRDO,2018,16,Operational
EQ04365,SUP0175,Truck,Truck,BEL,2017,30,Out of Service
EQ04366,SUP0273,Communication System,Communication System,L&T Defence,2017,15,Operational
EQ04367,SUP0219,Generator,Generator,BEL,2013,21,Operational
EQ04368,SUP0146,Armored Vehicle,Armored Vehicle,L&T Defence,2012,20,Operational
EQ04369,SUP0069,Radar,Radar,Tata Advanced Systems,2014,13,Operational
EQ04370,SUP0234,Radar,Radar,Bharat Dynamics,2012,12,Operational
EQ04371,SUP0085,Communication System,Communication System,HAL,2013,20,Operational
EQ04372,SUP0226,Radar,Radar,HAL,2023,22,Operational
EQ04373,SUP0268,Truck,Truck,Tata Advanced Systems,2006,27,Out of Service
EQ04374,SUP0198,Tank,Tank,Tata Advanced Systems,2025,10,Operational
EQ04375,SUP0268,Tank,Tank,HAL,2018,13,Operational
EQ04376,SUP0110,Drone,Drone,Tata Advanced Systems,2025,10,Maintenance
EQ04377,SUP0143,Truck,Truck,Bharat Dynamics,2023,14,Operational
EQ04378,SUP0234,Communication System,Communication System,DRDO,2018,18,Operational
EQ04379,SUP0134,Tank,Tank,BEL,2018,25,Operational
EQ04380,SUP0258,Communication System,Communication System,HAL,2023,28,Operational
EQ04381,SUP0252,Generator,Generator,L&T Defence,2014,30,Operational
EQ04382,SUP0122,Tank,Tank,HAL,2006,17,Maintenance
EQ04383,SUP0048,Generator,Generator,L&T Defence,2013,17,Operational
EQ04384,SUP0038,Missile Launcher,Missile Launcher,Bharat Dynamics,2013,14,Operational
EQ04385,SUP0275,Generator,Generator,Mahindra Defence,2014,23,Operational
EQ04386,SUP0250,Drone,Drone,Bharat Dynamics,2010,24,Operational
EQ04387,SUP0162,Truck,Truck,HAL,2022,13,Operational
EQ04388,SUP0026,Generator,Generator,BEL,2020,10,Operational
EQ04389,SUP0202,Communication System,Communication System,Ashok Leyland Defence,2018,29,Out of Service
EQ04390,SUP0238,Armored Vehicle,Armored Vehicle,HAL,2014,20,Operational
EQ04391,SUP0214,Generator,Generator,Bharat Dynamics,2005,27,Operational
EQ04392,SUP0166,Generator,Generator,DRDO,2018,14,Operational
EQ04393,SUP0015,Missile Launcher,Missile Launcher,DRDO,2008,16,Operational
EQ04394,SUP0163,Drone,Drone,Ashok Leyland Defence,2017,29,Operational
EQ04395,SUP0085,Drone,Drone,Tata Advanced Systems,2017,24,Maintenance
EQ04396,SUP0235,Radar,Radar,L&T Defence,2024,22,Operational
EQ04397,SUP0156,Communication System,Communication System,BEL,2011,19,Operational
EQ04398,SUP0208,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2022,25,Operational
EQ04399,SUP0145,Tank,Tank,Bharat Dynamics,2008,16,Maintenance
EQ04400,SUP0268,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2023,17,Operational
EQ04401,SUP0013,Drone,Drone,Bharat Dynamics,2024,30,Operational
EQ04402,SUP0154,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2017,21,Operational
EQ04403,SUP0016,Armored Vehicle,Armored Vehicle,BEL,2011,12,Maintenance
EQ04404,SUP0283,Drone,Drone,HAL,2025,29,Operational
EQ04405,SUP0155,Armored Vehicle,Armored Vehicle,L&T Defence,2024,29,Operational
EQ04406,SUP0264,Truck,Truck,Ashok Leyland Defence,2012,23,Operational
EQ04407,SUP0188,Radar,Radar,Ashok Leyland Defence,2010,24,Out of Service
EQ04408,SUP0234,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2006,15,Out of Service
EQ04409,SUP0164,Generator,Generator,BEL,2013,16,Maintenance
EQ04410,SUP0152,Generator,Generator,Tata Advanced Systems,2023,26,Operational
EQ04411,SUP0269,Generator,Generator,Tata Advanced Systems,2025,17,Maintenance
EQ04412,SUP0041,Communication System,Communication System,HAL,2006,12,Operational
EQ04413,SUP0273,Generator,Generator,L&T Defence,2019,25,Operational
EQ04414,SUP0129,Truck,Truck,Ashok Leyland Defence,2011,17,Operational
EQ04415,SUP0254,Tank,Tank,Tata Advanced Systems,2006,29,Operational
EQ04416,SUP0291,Communication System,Communication System,BEL,2015,21,Operational
EQ04417,SUP0166,Tank,Tank,Mahindra Defence,2012,28,Maintenance
EQ04418,SUP0043,Communication System,Communication System,BEL,2019,26,Operational
EQ04419,SUP0059,Tank,Tank,HAL,2011,26,Operational
EQ04420,SUP0042,Tank,Tank,L&T Defence,2022,24,Operational
EQ04421,SUP0157,Tank,Tank,HAL,2020,10,Operational
EQ04422,SUP0077,Truck,Truck,Bharat Dynamics,2018,18,Operational
EQ04423,SUP0183,Radar,Radar,DRDO,2021,11,Operational
EQ04424,SUP0292,Missile Launcher,Missile Launcher,Tata Advanced Systems,2021,27,Operational
EQ04425,SUP0113,Radar,Radar,Tata Advanced Systems,2008,21,Operational
EQ04426,SUP0216,Missile Launcher,Missile Launcher,BEL,2005,14,Operational
EQ04427,SUP0271,Generator,Generator,Bharat Dynamics,2013,13,Operational
EQ04428,SUP0067,Drone,Drone,DRDO,2020,21,Operational
EQ04429,SUP0056,Generator,Generator,Bharat Dynamics,2016,29,Operational
EQ04430,SUP0248,Drone,Drone,HAL,2014,13,Operational
EQ04431,SUP0268,Armored Vehicle,Armored Vehicle,L&T Defence,2015,16,Operational
EQ04432,SUP0093,Missile Launcher,Missile Launcher,Mahindra Defence,2007,18,Out of Service
EQ04433,SUP0186,Truck,Truck,HAL,2024,28,Operational
EQ04434,SUP0058,Communication System,Communication System,Tata Advanced Systems,2009,30,Maintenance
EQ04435,SUP0259,Missile Launcher,Missile Launcher,BEL,2015,30,Operational
EQ04436,SUP0292,Armored Vehicle,Armored Vehicle,DRDO,2017,19,Operational
EQ04437,SUP0182,Missile Launcher,Missile Launcher,Tata Advanced Systems,2022,15,Operational
EQ04438,SUP0084,Tank,Tank,Mahindra Defence,2020,18,Out of Service
EQ04439,SUP0004,Armored Vehicle,Armored Vehicle,L&T Defence,2018,11,Operational
EQ04440,SUP0283,Communication System,Communication System,Tata Advanced Systems,2025,10,Operational
EQ04441,SUP0233,Missile Launcher,Missile Launcher,DRDO,2019,20,Operational
EQ04442,SUP0022,Missile Launcher,Missile Launcher,L&T Defence,2013,30,Operational
EQ04443,SUP0106,Communication System,Communication System,Bharat Dynamics,2018,30,Operational
EQ04444,SUP0299,Tank,Tank,L&T Defence,2019,24,Operational
EQ04445,SUP0174,Truck,Truck,Bharat Dynamics,2024,19,Out of Service
EQ04446,SUP0192,Communication System,Communication System,L&T Defence,2005,19,Operational
EQ04447,SUP0036,Tank,Tank,Bharat Dynamics,2011,20,Operational
EQ04448,SUP0059,Drone,Drone,Tata Advanced Systems,2024,22,Operational
EQ04449,SUP0066,Radar,Radar,Bharat Dynamics,2019,13,Operational
EQ04450,SUP0263,Generator,Generator,DRDO,2010,16,Maintenance
EQ04451,SUP0086,Tank,Tank,DRDO,2025,26,Operational
EQ04452,SUP0262,Drone,Drone,Mahindra Defence,2009,12,Operational
EQ04453,SUP0162,Missile Launcher,Missile Launcher,BEL,2016,20,Operational
EQ04454,SUP0143,Radar,Radar,BEL,2025,17,Operational
EQ04455,SUP0179,Generator,Generator,Bharat Dynamics,2005,16,Operational
EQ04456,SUP0259,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2005,27,Out of Service
EQ04457,SUP0100,Armored Vehicle,Armored Vehicle,HAL,2012,28,Operational
EQ04458,SUP0064,Armored Vehicle,Armored Vehicle,HAL,2018,29,Operational
EQ04459,SUP0021,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2010,22,Out of Service
EQ04460,SUP0108,Armored Vehicle,Armored Vehicle,BEL,2024,17,Operational
EQ04461,SUP0172,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2025,23,Maintenance
EQ04462,SUP0027,Tank,Tank,L&T Defence,2018,28,Operational
EQ04463,SUP0268,Tank,Tank,DRDO,2010,26,Out of Service
EQ04464,SUP0228,Radar,Radar,HAL,2015,12,Operational
EQ04465,SUP0088,Drone,Drone,DRDO,2006,25,Out of Service
EQ04466,SUP0012,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2013,12,Operational
EQ04467,SUP0073,Drone,Drone,DRDO,2025,20,Operational
EQ04468,SUP0231,Truck,Truck,Tata Advanced Systems,2024,14,Operational
EQ04469,SUP0290,Drone,Drone,Ashok Leyland Defence,2016,26,Operational
EQ04470,SUP0164,Missile Launcher,Missile Launcher,Tata Advanced Systems,2023,12,Operational
EQ04471,SUP0228,Generator,Generator,Bharat Dynamics,2014,10,Operational
EQ04472,SUP0077,Drone,Drone,L&T Defence,2018,26,Out of Service
EQ04473,SUP0023,Armored Vehicle,Armored Vehicle,Mahindra Defence,2014,30,Operational
EQ04474,SUP0079,Communication System,Communication System,Bharat Dynamics,2011,24,Operational
EQ04475,SUP0105,Armored Vehicle,Armored Vehicle,Tata Advanced Systems,2006,11,Operational
EQ04476,SUP0139,Communication System,Communication System,HAL,2015,27,Operational
EQ04477,SUP0081,Drone,Drone,BEL,2025,17,Operational
EQ04478,SUP0092,Armored Vehicle,Armored Vehicle,DRDO,2019,27,Operational
EQ04479,SUP0112,Truck,Truck,Tata Advanced Systems,2005,30,Operational
EQ04480,SUP0081,Missile Launcher,Missile Launcher,Tata Advanced Systems,2016,21,Operational
EQ04481,SUP0289,Generator,Generator,Mahindra Defence,2015,18,Operational
EQ04482,SUP0238,Communication System,Communication System,L&T Defence,2025,24,Operational
EQ04483,SUP0227,Radar,Radar,Tata Advanced Systems,2009,22,Maintenance
EQ04484,SUP0196,Communication System,Communication System,L&T Defence,2007,13,Operational
EQ04485,SUP0174,Generator,Generator,BEL,2021,16,Operational
EQ04486,SUP0239,Tank,Tank,HAL,2005,12,Maintenance
EQ04487,SUP0105,Truck,Truck,Mahindra Defence,2012,14,Operational
EQ04488,SUP0162,Generator,Generator,Mahindra Defence,2017,13,Operational
EQ04489,SUP0267,Generator,Generator,Tata Advanced Systems,2007,23,Out of Service
EQ04490,SUP0263,Communication System,Communication System,BEL,2019,19,Maintenance
EQ04491,SUP0062,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2015,14,Operational
EQ04492,SUP0026,Generator,Generator,BEL,2005,11,Out of Service
EQ04493,SUP0165,Missile Launcher,Missile Launcher,BEL,2019,10,Operational
EQ04494,SUP0241,Communication System,Communication System,L&T Defence,2010,26,Operational
EQ04495,SUP0200,Generator,Generator,Tata Advanced Systems,2025,23,Operational
EQ04496,SUP0232,Communication System,Communication System,BEL,2015,16,Operational
EQ04497,SUP0154,Generator,Generator,Ashok Leyland Defence,2017,26,Operational
EQ04498,SUP0300,Communication System,Communication System,L&T Defence,2005,19,Maintenance
EQ04499,SUP0211,Armored Vehicle,Armored Vehicle,DRDO,2023,29,Operational
EQ04500,SUP0072,Generator,Generator,Mahindra Defence,2017,23,Maintenance
EQ04501,SUP0110,Drone,Drone,BEL,2013,12,Operational
EQ04502,SUP0049,Radar,Radar,Ashok Leyland Defence,2017,18,Maintenance
EQ04503,SUP0048,Missile Launcher,Missile Launcher,DRDO,2017,16,Operational
EQ04504,SUP0095,Communication System,Communication System,HAL,2010,19,Maintenance
EQ04505,SUP0129,Generator,Generator,HAL,2009,29,Operational
EQ04506,SUP0061,Truck,Truck,Tata Advanced Systems,2011,23,Operational
EQ04507,SUP0010,Tank,Tank,Tata Advanced Systems,2022,21,Out of Service
EQ04508,SUP0243,Generator,Generator,Mahindra Defence,2025,20,Operational
EQ04509,SUP0173,Drone,Drone,Tata Advanced Systems,2006,13,Maintenance
EQ04510,SUP0207,Truck,Truck,Ashok Leyland Defence,2022,26,Maintenance
EQ04511,SUP0011,Generator,Generator,Bharat Dynamics,2009,27,Operational
EQ04512,SUP0208,Tank,Tank,Ashok Leyland Defence,2020,19,Operational
EQ04513,SUP0154,Truck,Truck,Bharat Dynamics,2023,27,Operational
EQ04514,SUP0047,Missile Launcher,Missile Launcher,Ashok Leyland Defence,2013,13,Operational
EQ04515,SUP0179,Tank,Tank,HAL,2012,14,Operational
EQ04516,SUP0282,Generator,Generator,Ashok Leyland Defence,2012,25,Operational
EQ04517,SUP0091,Drone,Drone,L&T Defence,2007,17,Operational
EQ04518,SUP0191,Armored Vehicle,Armored Vehicle,BEL,2013,13,Operational
EQ04519,SUP0016,Missile Launcher,Missile Launcher,Mahindra Defence,2013,14,Out of Service
EQ04520,SUP0149,Missile Launcher,Missile Launcher,L&T Defence,2012,13,Operational
EQ04521,SUP0181,Armored Vehicle,Armored Vehicle,Bharat Dynamics,2020,12,Operational
EQ04522,SUP0043,Communication System,Communication System,DRDO,2008,29,Maintenance
EQ04523,SUP0032,Radar,Radar,BEL,2023,21,Operational
EQ04524,SUP0153,Armored Vehicle,Armored Vehicle,Ashok Leyland Defence,2023,22,Operational
