Mission_ID,Mission_Date,Base_ID,Region,Mission_Type,Priority,Weather,Duration_Hours,Personnel_Deployed,Budget_INR,Mission_Status
MIS016609,2025-02-26,B022,Central,Border Patrol,Medium,Rain,39,32,4473786.82,Delayed
MIS016610,2026-08-12,B011,Central,Equipment Transport,Medium,Snow,60,26,1996413.9,Cancelled
MIS016611,2026-03-06,B018,East,Equipment Transport,High,Fog,70,217,3690206.53,Completed
MIS016612,2025-02-01,B005,East,Disaster Relief,Medium,Storm,21,381,4778256.41,Completed
MIS016613,2025-05-05,B011,Central,Medical Support,Low,Fog,51,80,2151834.87,Delayed
MIS016614,2025-04-08,B007,Central,Disaster Relief,Critical,Fog,22,89,3475754.63,Completed
MIS016615,2026-02-27,B005,East,Medical Support,Medium,Storm,69,137,191230.63,Completed
MIS016616,2026-01-29,B002,North,Reconnaissance,Medium,Snow,48,51,4981299.07,Completed
MIS016617,2026-02-22,B030,East,Equipment Transport,Critical,Clear,57,333,2366003.18,Completed
MIS016618,2025-10-09,B008,East,Surveillance,High,Storm,55,46,4930191.69,Delayed
MIS016619,2026-12-22,B006,West,Equipment Transport,Medium,Clear,10,150,3002878.87,Completed
MIS016620,2025-07-08,B026,South,Supply Delivery,Medium,Clear,38,206,1345006.37,Completed
MIS016621,2026-03-19,B017,East,Equipment Transport,Medium,Clear,39,337,3861098.06,Cancelled
MIS016622,2025-03-21,B021,South,Surveillance,High,Snow,54,70,4590792.99,Delayed
MIS016623,2026-09-26,B002,North,Surveillance,High,Clear,64,37,3708346.69,Completed
MIS016624,2026-10-05,B015,South,Reconnaissance,Critical,Storm,42,30,3323577.81,Completed
MIS016625,2026-03-29,B015,South,Supply Delivery,Medium,Storm,11,255,3954965.86,Completed
MIS016626,2026-07-01,B006,West,Border Patrol,Low,Rain,64,275,3789269.35,Completed
MIS016627,2026-10-10,B005,East,Medical Support,High,Fog,21,217,1114123.74,Completed
MIS016628,2025-05-15,B010,North,Training Exercise,Medium,Fog,28,120,1528327.73,Completed
MIS016629,2026-01-27,B018,East,Supply Delivery,Medium,Snow,40,155,367879.52,Completed
MIS016630,2026-05-29,B008,East,Disaster Relief,Medium,Storm,36,161,971801.77,Completed
MIS016631,2025-03-27,B028,West,Equipment Transport,Low,Rain,7,287,381347.25,Completed
MIS016632,2025-10-03,B013,South,Medical Support,High,Snow,38,151,3573693.26,Delayed
MIS016633,2025-06-26,B005,East,Reconnaissance,High,Rain,12,202,3844876.74,Completed
MIS016634,2025-07-13,B002,North,Training Exercise,Low,Fog,32,40,2108791.57,Completed
MIS016635,2026-11-18,B017,East,Border Patrol,Low,Rain,47,264,1002915.16,Completed
MIS016636,2025-04-26,B007,Central,Border Patrol,High,Snow,71,77,3552306.29,Delayed
MIS016637,2025-09-08,B002,North,Supply Delivery,Low,Storm,63,386,3079611.16,Delayed
MIS016638,2025-01-26,B016,West,Equipment Transport,Medium,Rain,6,150,2098010.66,Completed
MIS016639,2026-01-15,B023,North,Disaster Relief,Low,Snow,8,203,2344192.34,Completed
MIS016640,2026-06-20,B025,West,Surveillance,Medium,Snow,17,208,294824.68,Delayed
MIS016641,2026-06-26,B009,South,Equipment Transport,Low,Snow,34,49,4774790.15,Completed
MIS016642,2026-06-19,B030,East,Training Exercise,High,Storm,57,23,1197710.24,Completed
MIS016643,2025-02-25,B013,South,Disaster Relief,Critical,Clear,10,47,1074521.3,Completed
MIS016644,2026-03-24,B004,East,Surveillance,Low,Storm,8,90,702460.49,Completed
MIS016645,2025-02-05,B027,West,Supply Delivery,Low,Fog,60,322,3670877.25,Completed
MIS016646,2025-09-30,B007,Central,Surveillance,Critical,Rain,23,127,4492187.13,Completed
MIS016647,2025-05-18,B020,East,Border Patrol,High,Clear,34,180,4366007.5,Completed
MIS016648,2026-11-18,B012,South,Reconnaissance,Medium,Clear,63,369,3950220.52,Completed
MIS016649,2025-04-21,B006,West,Surveillance,Medium,Snow,49,271,1352314.39,Completed
MIS016650,2026-04-25,B021,South,Surveillance,Medium,Storm,6,380,2130011.51,Completed
MIS016651,2025-11-26,B010,North,Reconnaissance,Critical,Storm,72,65,2644244.83,Completed
MIS016652,2025-11-05,B015,South,Border Patrol,Low,Rain,20,44,2020110.51,Completed
MIS016653,2026-11-15,B017,East,Disaster Relief,Medium,Rain,44,31,2335238.03,Completed
MIS016654,2025-05-18,B019,Central,Reconnaissance,Medium,Storm,57,384,4065479.01,Completed
MIS016655,2025-11-27,B022,Central,Surveillance,Medium,Rain,31,69,4285075.85,Completed
MIS016656,2025-04-07,B012,South,Training Exercise,High,Storm,39,106,1513605.29,Completed
MIS016657,2025-08-24,B026,South,Training Exercise,Low,Storm,47,32,4503429.53,Delayed
MIS016658,2025-10-07,B013,South,Medical Support,High,Fog,9,117,3877220.16,Completed
MIS016659,2026-05-28,B030,East,Supply Delivery,Medium,Rain,25,154,4825251.76,Completed
MIS016660,2026-07-21,B008,East,Medical Support,High,Storm,31,68,1609845.02,Completed
MIS016661,2025-08-08,B010,North,Training Exercise,Critical,Clear,26,320,1538891.3,Completed
MIS016662,2026-05-06,B014,Central,Surveillance,High,Snow,15,214,3607438.73,Completed
MIS016663,2025-01-04,B001,Central,Medical Support,Medium,Snow,64,144,2256063.68,Delayed
MIS016664,2026-09-14,B005,East,Reconnaissance,Critical,Clear,25,262,977836.36,Completed
MIS016665,2025-04-27,B021,South,Medical Support,Critical,Snow,37,272,1448002.14,Completed
MIS016666,2026-11-23,B027,West,Supply Delivery,Medium,Fog,71,378,288246.69,Completed
MIS016667,2026-07-12,B002,North,Supply Delivery,High,Clear,18,164,3504828.84,Cancelled
MIS016668,2026-01-24,B027,West,Equipment Transport,High,Snow,19,268,3501998.42,Completed
MIS016669,2026-04-20,B021,South,Supply Delivery,Low,Snow,17,121,1736282.47,Completed
MIS016670,2026-01-23,B019,Central,Disaster Relief,Critical,Fog,8,159,4403599.97,Completed
MIS016671,2025-07-02,B023,North,Disaster Relief,Medium,Clear,26,330,632424.65,Completed
MIS016672,2025-05-07,B016,West,Equipment Transport,Low,Fog,67,366,645118.94,Cancelled
MIS016673,2026-08-18,B020,East,Surveillance,High,Clear,47,217,2624774.88,Completed
MIS016674,2025-08-23,B002,North,Equipment Transport,Low,Fog,40,253,2441448.07,Completed
MIS016675,2026-06-17,B008,East,Supply Delivery,Medium,Rain,51,151,1252322.28,Completed
MIS016676,2025-03-05,B027,West,Training Exercise,Low,Fog,37,106,358146.85,Completed
MIS016677,2025-05-24,B004,East,Supply Delivery,Low,Fog,58,266,4294806.25,Completed
MIS016678,2025-10-04,B012,South,Disaster Relief,Medium,Rain,50,96,2680343.58,Completed
MIS016679,2025-12-09,B006,West,Surveillance,Medium,Clear,42,186,4294555.95,Delayed
MIS016680,2025-11-17,B024,East,Supply Delivery,Critical,Snow,8,240,1457209.43,Completed
MIS016681,2026-08-04,B018,East,Border Patrol,Critical,Snow,62,181,1540399.31,Completed
MIS016682,2026-03-31,B029,South,Surveillance,Low,Clear,42,182,3656813.27,Completed
MIS016683,2026-02-19,B028,West,Medical Support,Low,Snow,69,56,1954507.23,Delayed
MIS016684,2026-02-08,B001,Central,Surveillance,Low,Rain,8,229,2343762.65,Completed
MIS016685,2026-01-20,B016,West,Medical Support,High,Fog,11,50,2296079.98,Completed
MIS016686,2026-08-15,B027,West,Training Exercise,High,Snow,9,342,1990896.41,Cancelled
MIS016687,2025-08-11,B016,West,Equipment Transport,Low,Rain,56,341,120294.06,Completed
MIS016688,2026-03-04,B004,East,Surveillance,High,Rain,14,230,2806039.04,Completed
MIS016689,2026-09-12,B003,East,Supply Delivery,Medium,Clear,63,133,1509296.85,Completed
MIS016690,2025-04-25,B001,Central,Supply Delivery,Medium,Storm,72,368,3609301.14,Delayed
MIS016691,2025-08-18,B020,East,Training Exercise,Medium,Storm,15,196,996561.9,Completed
MIS016692,2025-05-16,B012,South,Reconnaissance,Medium,Fog,69,355,2075201.08,Completed
MIS016693,2025-11-27,B001,Central,Equipment Transport,Medium,Clear,43,268,4513104.16,Completed
MIS016694,2026-08-23,B007,Central,Border Patrol,Low,Snow,26,246,1397080.26,Delayed
MIS016695,2025-12-26,B005,East,Disaster Relief,Medium,Storm,17,395,2189071.61,Completed
MIS016696,2026-03-20,B019,Central,Medical Support,High,Rain,44,192,427930.7,Completed
MIS016697,2025-07-28,B012,South,Disaster Relief,Medium,Clear,64,154,1481728.43,Delayed
MIS016698,2026-12-05,B024,East,Reconnaissance,High,Rain,44,28,868552.59,Completed
MIS016699,2026-05-01,B026,South,Reconnaissance,Low,Storm,47,92,2627740.67,Completed
MIS016700,2026-02-19,B013,South,Training Exercise,High,Clear,16,231,4798002.17,Completed
MIS016701,2025-09-18,B005,East,Border Patrol,Medium,Snow,49,290,3344392.93,Completed
MIS016702,2026-07-27,B005,East,Border Patrol,Low,Snow,23,388,4612553.43,Delayed
MIS016703,2026-05-14,B004,East,Surveillance,High,Storm,58,261,3168385.45,Completed
MIS016704,2026-03-10,B011,Central,Medical Support,Medium,Clear,34,117,2685612.09,Delayed
MIS016705,2025-07-25,B008,East,Disaster Relief,Medium,Clear,61,336,1410097.36,Completed
MIS016706,2026-10-17,B005,East,Reconnaissance,Medium,Snow,36,141,1344485.2,Delayed
MIS016707,2026-09-18,B003,East,Reconnaissance,High,Clear,15,21,2469663.8,Completed
MIS016708,2026-11-04,B026,South,Border Patrol,Critical,Snow,47,142,1155132.5,Completed
MIS016709,2025-07-17,B001,Central,Training Exercise,Medium,Fog,30,331,2861398.19,Completed
MIS016710,2025-10-05,B029,South,Training Exercise,Medium,Clear,68,33,2951176.59,Completed
MIS016711,2025-03-05,B019,Central,Reconnaissance,High,Fog,53,140,1144195.74,Completed
MIS016712,2026-02-14,B010,North,Border Patrol,Low,Storm,52,298,4493808.36,Cancelled
MIS016713,2026-03-19,B019,Central,Medical Support,High,Rain,33,250,346589.98,Delayed
MIS016714,2026-06-19,B016,West,Medical Support,High,Fog,42,346,1103299.07,Completed
MIS016715,2025-10-03,B016,West,Surveillance,High,Fog,54,97,758910.43,Cancelled
MIS016716,2025-04-20,B028,West,Surveillance,Medium,Clear,57,261,1701926.3,Completed
MIS016717,2026-05-05,B025,West,Surveillance,Low,Snow,49,22,1755345.69,Completed
MIS016718,2025-05-24,B003,East,Reconnaissance,Medium,Rain,29,64,2499487.44,Completed
MIS016719,2026-01-04,B014,Central,Border Patrol,High,Clear,8,381,2145820.9,Completed
MIS016720,2025-01-18,B024,East,Equipment Transport,High,Rain,35,304,727957.65,Completed
MIS016721,2026-06-26,B023,North,Border Patrol,High,Clear,16,21,2425802.27,Completed
MIS016722,2025-08-12,B020,East,Training Exercise,Critical,Snow,28,244,2892991.7,Cancelled
MIS016723,2026-11-20,B021,South,Disaster Relief,Medium,Storm,14,141,775793.16,Completed
MIS016724,2025-01-03,B007,Central,Surveillance,Medium,Rain,65,36,3104044.42,Completed
MIS016725,2025-04-03,B011,Central,Reconnaissance,High,Fog,56,269,269858.9,Completed
MIS016726,2026-07-23,B030,East,Surveillance,High,Clear,35,375,2718456.15,Completed
MIS016727,2025-08-20,B024,East,Medical Support,Medium,Fog,72,32,3141219.2,Completed
MIS016728,2026-02-18,B014,Central,Reconnaissance,Medium,Fog,33,367,4419930.91,Completed
MIS016729,2025-05-06,B023,North,Equipment Transport,Critical,Clear,48,123,855557.94,Completed
MIS016730,2026-11-09,B004,East,Medical Support,Critical,Snow,5,313,1438379.19,Completed
MIS016731,2026-04-13,B025,West,Training Exercise,High,Clear,72,141,1699806.98,Cancelled
MIS016732,2025-04-06,B020,East,Supply Delivery,Medium,Storm,14,316,4501933.74,Completed
MIS016733,2025-06-01,B017,East,Border Patrol,Critical,Fog,4,78,2734694.08,Completed
MIS016734,2026-05-16,B007,Central,Supply Delivery,Critical,Snow,69,387,1481824.19,Completed
MIS016735,2025-11-20,B017,East,Training Exercise,Medium,Storm,6,156,1403700.28,Completed
MIS016736,2026-01-22,B026,South,Training Exercise,Low,Clear,71,105,1122382.93,Completed
MIS016737,2025-02-09,B001,Central,Disaster Relief,Medium,Snow,24,155,1493001.54,Delayed
MIS016738,2026-03-24,B014,Central,Reconnaissance,Medium,Snow,58,338,657248.96,Completed
MIS016739,2026-01-29,B001,Central,Equipment Transport,Medium,Fog,68,150,2015785.44,Completed
MIS016740,2026-10-07,B002,North,Training Exercise,High,Clear,61,20,1685743.47,Completed
MIS016741,2025-09-29,B022,Central,Equipment Transport,Medium,Clear,65,364,2784692.85,Completed
MIS016742,2026-09-20,B003,East,Supply Delivery,Medium,Snow,19,320,342146.12,Completed
MIS016743,2025-07-13,B008,East,Border Patrol,High,Storm,54,326,2279068.44,Completed
MIS016744,2025-06-23,B010,North,Surveillance,High,Clear,38,234,1918269.65,Completed
MIS016745,2026-12-08,B012,South,Surveillance,Low,Snow,59,204,3730871.67,Completed
MIS016746,2026-11-06,B022,Central,Training Exercise,Medium,Storm,29,336,781509.38,Delayed
MIS016747,2026-04-25,B008,East,Surveillance,Low,Snow,13,281,1237486.73,Completed
MIS016748,2026-02-07,B008,East,Reconnaissance,Low,Storm,65,312,229972.16,Completed
MIS016749,2026-03-04,B015,South,Training Exercise,Medium,Snow,45,201,847445.83,Cancelled
MIS016750,2026-06-21,B012,South,Training Exercise,Low,Storm,8,33,1581058.06,Completed
MIS016751,2025-08-27,B024,East,Training Exercise,Critical,Clear,25,273,2766130.83,Completed
MIS016752,2025-07-12,B021,South,Disaster Relief,Critical,Snow,11,286,2265191.72,Completed
MIS016753,2026-08-25,B019,Central,Border Patrol,High,Snow,41,346,1522368.88,Delayed
MIS016754,2025-08-21,B016,West,Supply Delivery,Critical,Rain,50,78,1833487.82,Completed
MIS016755,2025-08-05,B027,West,Surveillance,Critical,Rain,25,261,350772.26,Delayed
MIS016756,2025-11-11,B004,East,Supply Delivery,Low,Fog,44,289,3055922.09,Completed
MIS016757,2026-01-29,B023,North,Reconnaissance,Critical,Fog,22,213,3115052.91,Delayed
MIS016758,2025-07-31,B024,East,Training Exercise,Medium,Snow,61,106,223608.41,Completed
MIS016759,2025-04-16,B010,North,Medical Support,Medium,Rain,30,170,3098963.77,Completed
MIS016760,2026-07-10,B008,East,Surveillance,Critical,Fog,50,265,524819.16,Completed
MIS016761,2026-03-15,B025,West,Surveillance,Critical,Storm,30,153,735322.68,Completed
MIS016762,2026-08-20,B004,East,Equipment Transport,Low,Clear,54,270,743269.05,Completed
MIS016763,2025-12-31,B004,East,Border Patrol,High,Clear,70,377,3811695.66,Completed
MIS016764,2025-07-20,B007,Central,Disaster Relief,Medium,Storm,29,343,1674923.47,Completed
MIS016765,2026-05-07,B006,West,Training Exercise,Medium,Rain,37,320,3598420.44,Completed
MIS016766,2025-05-26,B030,East,Border Patrol,High,Fog,72,33,4554183.41,Completed
MIS016767,2025-06-08,B026,South,Training Exercise,Medium,Fog,54,85,2380667.64,Completed
MIS016768,2026-12-30,B011,Central,Surveillance,High,Snow,29,135,2661307.96,Completed
MIS016769,2025-06-22,B024,East,Border Patrol,Medium,Snow,48,384,3716117.05,Completed
MIS016770,2025-09-12,B008,East,Reconnaissance,High,Snow,45,237,3501583.99,Completed
MIS016771,2026-08-21,B025,West,Medical Support,Critical,Storm,40,236,2789913.94,Delayed
MIS016772,2025-06-18,B012,South,Medical Support,High,Clear,63,97,1434688.46,Completed
MIS016773,2026-04-03,B007,Central,Surveillance,High,Snow,55,245,1177764.21,Delayed
MIS016774,2026-07-31,B005,East,Equipment Transport,High,Fog,29,317,4189052.28,Completed
MIS016775,2025-09-10,B001,Central,Reconnaissance,Critical,Snow,25,237,4168695.34,Completed
MIS016776,2025-03-02,B026,South,Reconnaissance,Medium,Fog,32,103,4422105.47,Completed
MIS016777,2026-06-09,B003,East,Disaster Relief,Low,Storm,53,184,1507299.54,Delayed
MIS016778,2026-10-02,B012,South,Border Patrol,Medium,Clear,66,110,3410172.54,Completed
MIS016779,2026-08-01,B003,East,Supply Delivery,Low,Clear,23,82,3346052.03,Cancelled
MIS016780,2025-05-07,B018,East,Training Exercise,Low,Storm,29,180,644099.58,Completed
MIS016781,2025-07-30,B008,East,Surveillance,Critical,Snow,67,34,4651806.0,Delayed
MIS016782,2026-03-21,B017,East,Equipment Transport,Critical,Storm,9,178,2657317.71,Delayed
MIS016783,2025-07-07,B027,West,Training Exercise,Low,Rain,22,239,1367191.28,Completed
MIS016784,2026-06-12,B008,East,Reconnaissance,Medium,Rain,15,342,2103759.65,Completed
MIS016785,2025-02-27,B006,West,Disaster Relief,Medium,Storm,42,335,333138.48,Completed
MIS016786,2025-03-22,B014,Central,Equipment Transport,Medium,Clear,42,248,706200.08,Completed
MIS016787,2025-10-31,B022,Central,Disaster Relief,Medium,Snow,8,342,4001411.54,Delayed
MIS016788,2025-01-26,B029,South,Supply Delivery,Critical,Snow,26,292,2906768.37,Completed
MIS016789,2025-07-28,B014,Central,Reconnaissance,Medium,Rain,31,200,1002042.68,Completed
MIS016790,2025-05-01,B003,East,Equipment Transport,High,Rain,8,137,2338531.58,Completed
MIS016791,2026-12-24,B012,South,Supply Delivery,Critical,Rain,12,26,4011251.97,Completed
MIS016792,2026-12-03,B017,East,Reconnaissance,Critical,Storm,39,311,3778829.12,Completed
MIS016793,2026-08-24,B014,Central,Disaster Relief,Low,Fog,13,240,4266305.75,Completed
MIS016794,2025-12-03,B021,South,Equipment Transport,High,Fog,72,32,4215755.76,Completed
MIS016795,2026-10-30,B025,West,Supply Delivery,Low,Clear,29,296,760085.07,Completed
MIS016796,2026-07-23,B019,Central,Equipment Transport,High,Rain,72,326,2205959.46,Completed
MIS016797,2025-05-15,B012,South,Equipment Transport,Critical,Rain,54,265,1971488.99,Completed
MIS016798,2025-10-08,B015,South,Medical Support,High,Rain,20,97,4673898.77,Completed
MIS016799,2026-06-30,B008,East,Medical Support,Medium,Storm,61,217,4499080.81,Completed
MIS016800,2025-02-25,B022,Central,Reconnaissance,Medium,Snow,39,240,3585613.48,Completed
MIS016801,2026-07-02,B002,North,Surveillance,Medium,Clear,28,251,4832933.29,Completed
MIS016802,2026-02-24,B029,South,Medical Support,High,Storm,65,56,3982224.87,Delayed
MIS016803,2025-05-03,B027,West,Disaster Relief,Low,Clear,51,71,1834113.79,Completed
MIS016804,2026-07-18,B010,North,Surveillance,Low,Fog,56,170,152925.82,Completed
MIS016805,2025-03-18,B011,Central,Disaster Relief,Medium,Snow,67,144,2550790.85,Completed
MIS016806,2025-09-14,B001,Central,Supply Delivery,High,Storm,55,240,3050793.04,Completed
MIS016807,2025-04-13,B007,Central,Medical Support,Low,Rain,61,346,3919811.37,Completed
MIS016808,2026-03-22,B027,West,Reconnaissance,High,Fog,32,200,2759236.75,Completed
MIS016809,2025-09-26,B028,West,Training Exercise,Medium,Fog,66,207,3808728.64,Completed
MIS016810,2025-06-03,B010,North,Medical Support,Low,Snow,5,89,3778961.93,Completed
MIS016811,2025-11-09,B016,West,Supply Delivery,Low,Storm,15,398,641756.75,Completed
MIS016812,2025-01-09,B022,Central,Reconnaissance,Medium,Snow,35,139,4523826.55,Completed
MIS016813,2026-03-04,B002,North,Border Patrol,High,Storm,38,365,3427177.9,Completed
MIS016814,2025-09-17,B001,Central,Surveillance,High,Storm,46,296,3614531.86,Cancelled
MIS016815,2025-10-11,B026,South,Border Patrol,Critical,Rain,8,224,2869093.8,Completed
MIS016816,2026-02-08,B004,East,Medical Support,High,Storm,57,162,1154006.35,Completed
MIS016817,2025-02-28,B011,Central,Surveillance,Low,Snow,19,286,4139502.41,Completed
MIS016818,2026-10-31,B007,Central,Reconnaissance,Low,Rain,29,245,1483840.49,Completed
MIS016819,2026-06-10,B023,North,Border Patrol,Medium,Fog,65,339,3985073.59,Completed
MIS016820,2025-05-31,B013,South,Supply Delivery,High,Clear,11,76,3068785.47,Completed
MIS016821,2026-05-26,B007,Central,Border Patrol,Low,Fog,27,117,597982.85,Completed
MIS016822,2026-12-10,B008,East,Reconnaissance,High,Snow,10,237,917792.29,Delayed
MIS016823,2026-01-03,B026,South,Surveillance,Critical,Fog,8,328,3784888.97,Delayed
MIS016824,2026-02-11,B023,North,Medical Support,Low,Fog,4,307,1254527.49,Completed
MIS016825,2026-06-26,B030,East,Training Exercise,High,Rain,27,177,3001649.94,Completed
MIS016826,2025-01-11,B025,West,Border Patrol,High,Fog,62,362,2160940.23,Completed
MIS016827,2026-11-07,B016,West,Reconnaissance,High,Storm,49,287,3836072.62,Delayed
MIS016828,2025-07-16,B009,South,Supply Delivery,High,Fog,50,237,4884473.28,Completed
MIS016829,2026-10-09,B029,South,Training Exercise,Critical,Clear,27,154,3369331.88,Completed
MIS016830,2025-02-21,B015,South,Surveillance,High,Fog,17,349,901075.81,Completed
MIS016831,2026-10-11,B012,South,Surveillance,Critical,Storm,12,211,773834.19,Completed
MIS016832,2025-10-20,B013,South,Equipment Transport,Medium,Storm,12,208,4346890.7,Cancelled
