Inventory_ID,Base_ID,Equipment_ID,Quantity,Available,Reorder_Level,Inventory_Status
INV083308,B001,EQ01751,90,32,14,Medium Stock
INV083309,B030,EQ04540,39,24,22,Healthy
INV083310,B004,EQ03805,34,9,21,Low Stock
INV083311,B025,EQ01542,52,3,21,Low Stock
INV083312,B027,EQ01292,63,19,8,Medium Stock
INV083313,B018,EQ01156,31,22,14,Healthy
INV083314,B004,EQ04006,13,5,9,Low Stock
INV083315,B004,EQ01564,69,22,27,Low Stock
INV083316,B001,EQ04462,6,2,5,Low Stock
INV083317,B030,EQ04636,28,12,9,Medium Stock
INV083318,B030,EQ03381,7,7,18,Low Stock
INV083319,B023,EQ04080,67,23,21,Medium Stock
INV083320,B025,EQ02514,45,42,27,Healthy
INV083321,B012,EQ00590,38,18,26,Low Stock
INV083322,B005,EQ03003,59,55,11,Healthy
INV083323,B029,EQ00210,94,90,23,Healthy
INV083324,B028,EQ02791,7,1,27,Low Stock
INV083325,B022,EQ02698,33,2,20,Low Stock
INV083326,B030,EQ01030,10,2,13,Low Stock
INV083327,B029,EQ01547,51,12,6,Medium Stock
INV083328,B008,EQ02107,32,26,16,Healthy
INV083329,B027,EQ03156,84,26,27,Low Stock
INV083330,B006,EQ00424,67,32,12,Medium Stock
INV083331,B018,EQ00520,100,50,8,Medium Stock
INV083332,B005,EQ02554,67,49,11,Healthy
INV083333,B015,EQ04451,17,17,7,Healthy
INV083334,B019,EQ01204,76,30,9,Medium Stock
INV083335,B016,EQ03542,66,5,14,Low Stock
INV083336,B004,EQ00389,5,5,8,Low Stock
INV083337,B022,EQ02072,48,0,21,Low Stock
INV083338,B012,EQ04544,88,40,9,Medium Stock
INV083339,B006,EQ00813,89,38,21,Medium Stock
INV083340,B013,EQ02160,10,9,14,Low Stock
INV083341,B019,EQ04609,25,25,25,Low Stock
INV083342,B011,EQ01243,93,25,19,Medium Stock
INV083343,B021,EQ03391,65,63,28,Healthy
INV083344,B014,EQ04053,99,19,5,Medium Stock
INV083345,B025,EQ04343,52,22,25,Low Stock
INV083346,B018,EQ02631,93,89,19,Healthy
INV083347,B001,EQ01299,26,11,22,Low Stock
INV083348,B025,EQ04132,13,1,26,Low Stock
INV083349,B012,EQ00254,36,24,12,Healthy
INV083350,B013,EQ03779,50,23,14,Medium Stock
INV083351,B013,EQ03128,84,56,7,Healthy
INV083352,B019,EQ03039,76,23,25,Low Stock
INV083353,B004,EQ01832,75,29,12,Medium Stock
INV083354,B009,EQ00170,24,15,24,Low Stock
INV083355,B021,EQ01643,26,7,15,Low Stock
INV083356,B026,EQ01887,22,10,27,Low Stock
INV083357,B019,EQ04289,25,0,25,Low Stock
INV083358,B012,EQ04533,79,38,30,Medium Stock
INV083359,B009,EQ00160,98,85,26,Healthy
INV083360,B002,EQ04956,33,19,15,Healthy
INV083361,B010,EQ00005,100,87,7,Healthy
INV083362,B030,EQ00832,62,41,23,Healthy
INV083363,B023,EQ01936,83,32,14,Medium Stock
INV083364,B011,EQ03603,39,19,13,Medium Stock
INV083365,B029,EQ00820,19,1,22,Low Stock
INV083366,B008,EQ02723,90,51,23,Healthy
INV083367,B022,EQ01081,25,3,11,Low Stock
INV083368,B008,EQ04348,38,0,5,Low Stock
INV083369,B020,EQ00264,75,36,8,Medium Stock
INV083370,B027,EQ04263,37,29,15,Healthy
INV083371,B027,EQ00696,68,66,17,Healthy
INV083372,B007,EQ04251,11,8,17,Low Stock
INV083373,B016,EQ00647,45,38,10,Healthy
INV083374,B029,EQ00509,25,6,21,Low Stock
INV083375,B020,EQ02476,68,52,29,Healthy
INV083376,B011,EQ03303,92,0,25,Low Stock
INV083377,B024,EQ01030,84,8,13,Low Stock
INV083378,B017,EQ04159,98,84,25,Healthy
INV083379,B015,EQ02386,10,6,8,Low Stock
INV083380,B009,EQ00477,55,6,7,Low Stock
INV083381,B001,EQ02138,71,27,21,Medium Stock
INV083382,B009,EQ01019,97,16,19,Low Stock
INV083383,B030,EQ03575,53,32,7,Healthy
INV083384,B009,EQ00331,35,2,30,Low Stock
INV083385,B009,EQ02963,86,39,13,Medium Stock
INV083386,B018,EQ02501,67,39,13,Healthy
INV083387,B021,EQ02629,91,46,25,Healthy
INV083388,B019,EQ04494,40,3,5,Low Stock
INV083389,B014,EQ01044,15,0,7,Low Stock
INV083390,B010,EQ04504,98,34,5,Medium Stock
INV083391,B022,EQ04340,25,10,21,Low Stock
INV083392,B002,EQ03506,56,50,23,Healthy
INV083393,B029,EQ04142,48,44,16,Healthy
INV083394,B029,EQ02064,82,59,5,Healthy
INV083395,B010,EQ04816,72,68,16,Healthy
INV083396,B019,EQ01682,52,42,28,Healthy
INV083397,B001,EQ01165,35,14,15,Low Stock
INV083398,B024,EQ03358,14,2,27,Low Stock
INV083399,B022,EQ04527,83,19,15,Medium Stock
INV083400,B015,EQ03132,69,32,11,Medium Stock
INV083401,B019,EQ01522,5,0,8,Low Stock
INV083402,B022,EQ00209,72,68,19,Healthy
INV083403,B011,EQ02107,49,13,9,Medium Stock
INV083404,B011,EQ02493,55,36,9,Healthy
INV083405,B008,EQ02515,47,41,18,Healthy
INV083406,B009,EQ04169,63,60,21,Healthy
INV083407,B027,EQ04077,45,27,30,Low Stock
INV083408,B014,EQ04202,62,58,30,Healthy
INV083409,B027,EQ02161,50,10,17,Low Stock
INV083410,B022,EQ01841,75,22,11,Medium Stock
INV083411,B015,EQ03021,75,33,21,Medium Stock
INV083412,B018,EQ04741,75,63,15,Healthy
INV083413,B022,EQ00734,63,32,21,Healthy
INV083414,B015,EQ02477,55,46,9,Healthy
INV083415,B020,EQ00619,74,12,20,Low Stock
INV083416,B022,EQ04926,25,23,24,Low Stock
INV083417,B001,EQ02749,97,57,7,Healthy
INV083418,B018,EQ04772,40,14,28,Low Stock
INV083419,B030,EQ00443,31,3,23,Low Stock
INV083420,B011,EQ00895,87,85,6,Healthy
INV083421,B020,EQ01793,78,5,19,Low Stock
INV083422,B019,EQ02764,51,14,26,Low Stock
INV083423,B010,EQ04026,16,2,13,Low Stock
INV083424,B004,EQ01733,51,51,20,Healthy
INV083425,B022,EQ02609,29,24,16,Healthy
INV083426,B021,EQ01550,55,40,23,Healthy
INV083427,B009,EQ00089,90,84,9,Healthy
INV083428,B026,EQ01607,8,6,17,Low Stock
INV083429,B029,EQ02050,12,4,7,Low Stock
INV083430,B004,EQ04751,75,63,15,Healthy
INV083431,B004,EQ03501,55,15,18,Low Stock
INV083432,B008,EQ00487,6,4,13,Low Stock
INV083433,B001,EQ03518,37,22,10,Healthy
INV083434,B004,EQ01921,54,28,20,Healthy
INV083435,B015,EQ03661,37,29,30,Low Stock
INV083436,B009,EQ01577,9,2,9,Low Stock
INV083437,B011,EQ02320,29,1,14,Low Stock
INV083438,B016,EQ04021,55,54,17,Healthy
INV083439,B029,EQ03912,7,2,13,Low Stock
INV083440,B018,EQ02108,94,1,14,Low Stock
INV083441,B022,EQ02465,52,2,23,Low Stock
INV083442,B017,EQ04381,41,3,26,Low Stock
INV083443,B007,EQ04431,40,16,8,Medium Stock
INV083444,B028,EQ03007,52,33,25,Healthy
INV083445,B017,EQ00182,23,7,16,Low Stock
INV083446,B008,EQ00070,11,3,16,Low Stock
INV083447,B025,EQ01300,84,34,19,Medium Stock
INV083448,B018,EQ01835,25,8,24,Low Stock
INV083449,B002,EQ02652,35,26,17,Healthy
INV083450,B004,EQ03881,50,9,20,Low Stock
INV083451,B013,EQ01897,83,25,15,Medium Stock
INV083452,B005,EQ04074,95,93,25,Healthy
INV083453,B004,EQ02577,43,7,7,Low Stock
INV083454,B027,EQ01822,50,28,23,Healthy
INV083455,B009,EQ04056,81,78,26,Healthy
INV083456,B002,EQ00755,90,84,8,Healthy
INV083457,B023,EQ02900,54,39,24,Healthy
INV083458,B021,EQ04845,16,13,7,Healthy
INV083459,B011,EQ02280,9,6,8,Low Stock
INV083460,B011,EQ02530,64,29,23,Medium Stock
INV083461,B011,EQ03563,9,7,22,Low Stock
INV083462,B018,EQ00761,87,57,22,Healthy
INV083463,B024,EQ01541,40,9,19,Low Stock
INV083464,B024,EQ00452,96,89,13,Healthy
INV083465,B004,EQ01324,74,26,7,Medium Stock
INV083466,B010,EQ04695,49,35,28,Healthy
INV083467,B011,EQ00690,47,42,26,Healthy
INV083468,B001,EQ01322,55,21,22,Low Stock
INV083469,B018,EQ01606,73,53,10,Healthy
INV083470,B009,EQ02058,66,57,8,Healthy
INV083471,B012,EQ02165,93,77,8,Healthy
INV083472,B020,EQ01563,65,17,8,Medium Stock
INV083473,B030,EQ02741,71,1,28,Low Stock
INV083474,B006,EQ03148,95,87,13,Healthy
INV083475,B021,EQ03965,54,34,18,Healthy
INV083476,B030,EQ01535,61,61,16,Healthy
INV083477,B003,EQ03079,6,1,23,Low Stock
INV083478,B022,EQ03107,65,56,5,Healthy
INV083479,B023,EQ03409,23,11,16,Low Stock
INV083480,B003,EQ02363,45,32,9,Healthy
INV083481,B020,EQ02826,13,6,24,Low Stock
INV083482,B021,EQ01485,84,16,11,Medium Stock
INV083483,B009,EQ03788,97,76,12,Healthy
INV083484,B014,EQ02230,78,78,24,Healthy
INV083485,B001,EQ02277,71,33,23,Medium Stock
INV083486,B013,EQ00892,34,22,12,Healthy
INV083487,B026,EQ00412,76,63,13,Healthy
INV083488,B028,EQ03198,88,60,29,Healthy
INV083489,B016,EQ00892,100,45,26,Medium Stock
INV083490,B007,EQ03214,33,8,8,Low Stock
INV083491,B002,EQ01054,46,42,26,Healthy
INV083492,B007,EQ02213,12,1,20,Low Stock
INV083493,B018,EQ04557,31,27,19,Healthy
INV083494,B018,EQ03493,91,65,5,Healthy
INV083495,B012,EQ03128,68,29,11,Medium Stock
INV083496,B023,EQ01424,36,9,15,Low Stock
INV083497,B009,EQ02091,43,35,8,Healthy
INV083498,B024,EQ03540,23,11,15,Low Stock
INV083499,B006,EQ02437,66,11,26,Low Stock
INV083500,B022,EQ02548,64,6,21,Low Stock
INV083501,B025,EQ02153,100,65,6,Healthy
INV083502,B020,EQ02965,31,31,16,Healthy
INV083503,B014,EQ02289,20,0,8,Low Stock
INV083504,B009,EQ01611,53,48,8,Healthy
INV083505,B016,EQ01215,70,31,29,Medium Stock
INV083506,B012,EQ00853,18,13,27,Low Stock
INV083507,B025,EQ01303,61,9,18,Low Stock
INV083508,B028,EQ02108,17,12,17,Low Stock
INV083509,B028,EQ03675,24,5,12,Low Stock
INV083510,B015,EQ01646,92,92,26,Healthy
INV083511,B021,EQ03848,30,17,15,Healthy
INV083512,B008,EQ03134,90,68,25,Healthy
INV083513,B005,EQ00432,75,42,23,Healthy
INV083514,B001,EQ01864,48,9,18,Low Stock
INV083515,B009,EQ04332,73,1,27,Low Stock
INV083516,B009,EQ02454,7,5,6,Low Stock
INV083517,B010,EQ00515,48,32,9,Healthy
INV083518,B007,EQ00689,12,3,11,Low Stock
INV083519,B014,EQ00055,97,39,10,Medium Stock
INV083520,B014,EQ04032,40,33,13,Healthy
INV083521,B023,EQ04725,53,18,17,Medium Stock
INV083522,B022,EQ04459,52,38,5,Healthy
INV083523,B013,EQ00103,24,7,10,Low Stock
INV083524,B001,EQ02197,11,2,18,Low Stock
INV083525,B005,EQ00507,71,5,29,Low Stock
INV083526,B028,EQ04287,9,5,12,Low Stock
INV083527,B005,EQ03057,5,2,10,Low Stock
INV083528,B007,EQ03855,43,6,28,Low Stock
INV083529,B029,EQ03489,42,29,20,Healthy
INV083530,B022,EQ02386,49,45,25,Healthy
INV083531,B026,EQ03047,15,10,25,Low Stock
INV083532,B012,EQ03082,79,57,9,Healthy
INV083533,B026,EQ02701,30,24,14,Healthy
INV083534,B024,EQ03104,66,25,10,Medium Stock
INV083535,B009,EQ01402,34,1,26,Low Stock
INV083536,B019,EQ01564,57,10,10,Low Stock
INV083537,B007,EQ03199,55,1,30,Low Stock
INV083538,B022,EQ04671,13,5,23,Low Stock
INV083539,B001,EQ01906,78,10,25,Low Stock
INV083540,B026,EQ02383,93,66,22,Healthy
INV083541,B016,EQ04470,14,5,11,Low Stock
INV083542,B027,EQ00805,28,14,30,Low Stock
INV083543,B019,EQ02162,75,55,10,Healthy
INV083544,B020,EQ01662,47,4,16,Low Stock
INV083545,B018,EQ00423,37,7,18,Low Stock
INV083546,B023,EQ01110,90,8,27,Low Stock
INV083547,B003,EQ00051,84,8,13,Low Stock
INV083548,B018,EQ00951,74,68,20,Healthy
INV083549,B021,EQ01762,39,16,17,Low Stock
INV083550,B030,EQ02312,24,21,13,Healthy
INV083551,B012,EQ02703,17,12,6,Healthy
INV083552,B007,EQ01000,97,65,27,Healthy
INV083553,B026,EQ01929,65,49,15,Healthy
INV083554,B008,EQ02624,59,20,27,Low Stock
INV083555,B005,EQ01017,75,73,21,Healthy
INV083556,B021,EQ00879,10,10,8,Healthy
INV083557,B026,EQ04779,75,34,6,Medium Stock
INV083558,B021,EQ04847,59,34,13,Healthy
INV083559,B028,EQ03977,84,71,13,Healthy
INV083560,B024,EQ04024,68,31,11,Medium Stock
INV083561,B025,EQ00643,27,21,14,Healthy
INV083562,B016,EQ01148,29,28,23,Healthy
INV083563,B020,EQ04742,49,13,11,Medium Stock
INV083564,B025,EQ03606,85,22,13,Medium Stock
INV083565,B015,EQ01881,82,56,11,Healthy
INV083566,B004,EQ03597,37,14,13,Medium Stock
INV083567,B007,EQ00474,27,17,16,Healthy
INV083568,B023,EQ02227,18,17,29,Low Stock
INV083569,B013,EQ00592,63,31,30,Medium Stock
INV083570,B001,EQ00004,77,18,5,Medium Stock
INV083571,B024,EQ02681,71,25,23,Medium Stock
INV083572,B012,EQ02130,56,2,15,Low Stock
INV083573,B023,EQ03993,8,3,26,Low Stock
INV083574,B018,EQ04033,36,3,10,Low Stock
INV083575,B028,EQ00130,57,54,29,Healthy
INV083576,B003,EQ01362,57,12,15,Low Stock
INV083577,B017,EQ02740,16,8,10,Low Stock
INV083578,B009,EQ04494,29,10,13,Low Stock
INV083579,B013,EQ03671,61,56,15,Healthy
INV083580,B009,EQ01072,36,23,8,Healthy
INV083581,B006,EQ01701,71,59,14,Healthy
INV083582,B021,EQ00910,50,25,9,Medium Stock
INV083583,B008,EQ01604,64,25,18,Medium Stock
INV083584,B002,EQ00904,21,8,23,Low Stock
INV083585,B022,EQ02507,32,21,18,Healthy
INV083586,B010,EQ02084,7,1,23,Low Stock
INV083587,B004,EQ04674,68,44,13,Healthy
INV083588,B004,EQ00086,85,40,20,Medium Stock
INV083589,B027,EQ01990,76,5,23,Low Stock
INV083590,B012,EQ00298,91,0,27,Low Stock
INV083591,B011,EQ02146,72,10,7,Medium Stock
INV083592,B006,EQ04902,73,45,14,Healthy
INV083593,B013,EQ04600,65,30,17,Medium Stock
INV083594,B022,EQ03975,19,7,20,Low Stock
INV083595,B018,EQ02676,84,59,10,Healthy
INV083596,B026,EQ02552,44,9,8,Medium Stock
INV083597,B002,EQ04209,23,19,10,Healthy
INV083598,B028,EQ02648,59,58,23,Healthy
INV083599,B026,EQ04031,89,69,23,Healthy
INV083600,B023,EQ04897,84,39,18,Medium Stock
INV083601,B022,EQ03768,83,18,29,Low Stock
INV083602,B010,EQ04054,25,5,5,Low Stock
INV083603,B018,EQ03792,31,29,7,Healthy
INV083604,B007,EQ00542,76,14,15,Low Stock
INV083605,B017,EQ02292,7,6,12,Low Stock
INV083606,B016,EQ01083,27,16,23,Low Stock
INV083607,B008,EQ02708,94,69,12,Healthy
INV083608,B017,EQ04490,38,0,30,Low Stock
INV083609,B017,EQ01510,62,54,22,Healthy
INV083610,B012,EQ03773,51,26,8,Healthy
INV083611,B020,EQ04337,93,9,25,Low Stock
INV083612,B017,EQ03981,23,19,13,Healthy
INV083613,B030,EQ04365,64,8,16,Low Stock
INV083614,B029,EQ04253,63,6,8,Low Stock
INV083615,B027,EQ04484,75,32,13,Medium Stock
INV083616,B004,EQ03159,35,26,7,Healthy
INV083617,B028,EQ03000,17,14,9,Healthy
INV083618,B014,EQ02265,79,24,29,Low Stock
INV083619,B007,EQ01925,27,16,20,Low Stock
INV083620,B012,EQ01482,11,1,23,Low Stock
INV083621,B024,EQ01090,57,50,21,Healthy
INV083622,B008,EQ00389,53,12,9,Medium Stock
INV083623,B018,EQ03212,19,8,25,Low Stock
INV083624,B012,EQ02193,10,10,16,Low Stock
INV083625,B019,EQ03285,96,25,26,Low Stock
INV083626,B026,EQ04298,30,1,18,Low Stock
INV083627,B008,EQ03522,67,57,9,Healthy
INV083628,B019,EQ02668,95,49,9,Healthy
INV083629,B019,EQ04836,47,12,26,Low Stock
INV083630,B006,EQ03981,93,49,23,Healthy
INV083631,B030,EQ00989,81,38,29,Medium Stock
INV083632,B013,EQ03286,28,16,23,Low Stock
INV083633,B022,EQ03418,23,14,10,Healthy
INV083634,B030,EQ02434,56,16,30,Low Stock
INV083635,B021,EQ04093,46,5,27,Low Stock
INV083636,B024,EQ00275,100,77,13,Healthy
INV083637,B028,EQ01006,67,59,10,Healthy
INV083638,B015,EQ01610,97,40,15,Medium Stock
INV083639,B009,EQ01394,38,26,23,Healthy
INV083640,B016,EQ01293,83,80,14,Healthy
INV083641,B006,EQ02844,31,8,16,Low Stock
INV083642,B013,EQ02406,56,40,16,Healthy
INV083643,B005,EQ02225,92,74,22,Healthy
INV083644,B027,EQ01136,93,30,21,Medium Stock
INV083645,B004,EQ01358,91,42,24,Medium Stock
INV083646,B012,EQ00980,73,4,10,Low Stock
INV083647,B014,EQ02477,6,1,14,Low Stock
INV083648,B001,EQ03881,14,6,13,Low Stock
INV083649,B006,EQ01533,50,8,30,Low Stock
INV083650,B014,EQ04627,82,74,12,Healthy
INV083651,B016,EQ00066,51,32,7,Healthy
INV083652,B022,EQ03669,59,45,24,Healthy
INV083653,B020,EQ02186,68,7,27,Low Stock
INV083654,B022,EQ04596,34,13,15,Low Stock
INV083655,B013,EQ04456,70,68,27,Healthy
INV083656,B003,EQ00821,67,15,10,Medium Stock
INV083657,B007,EQ03565,92,19,23,Low Stock
INV083658,B013,EQ02995,93,14,12,Medium Stock
INV083659,B016,EQ04924,79,48,11,Healthy
INV083660,B003,EQ02407,96,16,24,Low Stock
INV083661,B009,EQ00233,50,21,20,Medium Stock
INV083662,B020,EQ04756,41,32,26,Healthy
INV083663,B025,EQ03108,94,14,11,Medium Stock
INV083664,B001,EQ03450,23,5,25,Low Stock
INV083665,B003,EQ04282,10,8,28,Low Stock
INV083666,B004,EQ04361,60,1,12,Low Stock
INV083667,B015,EQ01541,71,53,22,Healthy
INV083668,B015,EQ00465,32,17,28,Low Stock
INV083669,B013,EQ01259,61,5,21,Low Stock
INV083670,B018,EQ03490,75,15,12,Medium Stock
INV083671,B005,EQ04207,10,5,10,Low Stock
INV083672,B017,EQ04481,58,12,28,Low Stock
INV083673,B004,EQ03819,32,4,7,Low Stock
INV083674,B021,EQ01474,58,8,27,Low Stock
INV083675,B001,EQ03878,55,54,25,Healthy
INV083676,B026,EQ00913,71,36,8,Healthy
INV083677,B006,EQ00186,9,4,13,Low Stock
INV083678,B030,EQ00772,77,8,19,Low Stock
INV083679,B025,EQ02806,90,5,12,Low Stock
INV083680,B024,EQ04362,62,46,26,Healthy
INV083681,B026,EQ00802,76,71,8,Healthy
INV083682,B006,EQ01115,32,2,13,Low Stock
INV083683,B019,EQ00055,67,57,20,Healthy
INV083684,B026,EQ02105,78,33,6,Medium Stock
INV083685,B003,EQ02051,47,33,18,Healthy
INV083686,B020,EQ00204,92,24,21,Medium Stock
INV083687,B023,EQ03683,90,23,30,Low Stock
INV083688,B026,EQ00318,80,17,13,Medium Stock
INV083689,B018,EQ02931,69,22,20,Medium Stock
INV083690,B010,EQ02334,75,2,8,Low Stock
INV083691,B014,EQ02829,76,65,14,Healthy
INV083692,B013,EQ03462,10,9,7,Healthy
INV083693,B030,EQ02877,57,53,26,Healthy
INV083694,B027,EQ03936,83,77,8,Healthy
INV083695,B007,EQ03803,77,40,9,Healthy
INV083696,B026,EQ02609,24,5,20,Low Stock
INV083697,B020,EQ04980,67,28,7,Medium Stock
INV083698,B010,EQ00686,76,66,6,Healthy
INV083699,B001,EQ00738,13,11,21,Low Stock
INV083700,B004,EQ03838,58,55,12,Healthy
INV083701,B009,EQ04432,79,45,14,Healthy
INV083702,B002,EQ02634,80,1,9,Low Stock
INV083703,B014,EQ01198,95,61,29,Healthy
INV083704,B003,EQ01347,11,2,19,Low Stock
INV083705,B027,EQ03459,54,28,16,Healthy
INV083706,B004,EQ03324,42,17,23,Low Stock
INV083707,B014,EQ02299,85,33,13,Medium Stock
INV083708,B013,EQ04117,68,30,9,Medium Stock
INV083709,B017,EQ01308,10,2,24,Low Stock
INV083710,B008,EQ04041,70,66,13,Healthy
INV083711,B024,EQ04965,82,20,10,Medium Stock
INV083712,B005,EQ02119,42,28,23,Healthy
INV083713,B021,EQ01130,20,18,21,Low Stock
INV083714,B020,EQ02652,30,16,9,Healthy
INV083715,B020,EQ03684,44,25,15,Healthy
INV083716,B015,EQ04295,81,57,25,Healthy
INV083717,B011,EQ03102,24,13,16,Low Stock
INV083718,B016,EQ01757,54,54,11,Healthy
INV083719,B023,EQ04296,99,71,15,Healthy
INV083720,B029,EQ02189,70,57,10,Healthy
INV083721,B009,EQ01872,42,28,16,Healthy
INV083722,B022,EQ03593,78,36,30,Medium Stock
INV083723,B001,EQ01872,42,13,20,Low Stock
INV083724,B004,EQ03970,34,26,20,Healthy
INV083725,B022,EQ00092,87,16,5,Medium Stock
INV083726,B021,EQ02534,58,9,5,Medium Stock
INV083727,B010,EQ03542,28,13,28,Low Stock
INV083728,B012,EQ04595,34,4,19,Low Stock
INV083729,B014,EQ01292,81,59,29,Healthy
INV083730,B007,EQ00262,23,16,24,Low Stock
INV083731,B024,EQ03300,38,24,28,Low Stock
INV083732,B008,EQ02089,69,20,7,Medium Stock
INV083733,B005,EQ02117,98,37,8,Medium Stock
INV083734,B022,EQ02801,31,29,17,Healthy
INV083735,B026,EQ01033,54,43,19,Healthy
INV083736,B017,EQ02141,42,11,8,Medium Stock
INV083737,B030,EQ02702,49,14,17,Low Stock
INV083738,B019,EQ01451,96,15,16,Low Stock
INV083739,B018,EQ03795,53,17,11,Medium Stock
INV083740,B009,EQ00621,84,9,7,Medium Stock
INV083741,B027,EQ00623,45,18,12,Medium Stock
INV083742,B018,EQ04589,43,13,15,Low Stock
INV083743,B002,EQ04944,83,72,23,Healthy
INV083744,B022,EQ00515,61,7,30,Low Stock
INV083745,B016,EQ04065,81,55,27,Healthy
INV083746,B007,EQ00734,48,6,15,Low Stock
INV083747,B008,EQ04811,28,27,28,Low Stock
INV083748,B009,EQ04698,84,31,26,Medium Stock
INV083749,B019,EQ03580,80,14,26,Low Stock
INV083750,B027,EQ00289,44,19,28,Low Stock
INV083751,B020,EQ04514,59,48,10,Healthy
INV083752,B017,EQ00726,7,2,30,Low Stock
INV083753,B005,EQ02457,54,29,27,Healthy
INV083754,B008,EQ03662,71,42,19,Healthy
INV083755,B008,EQ01038,40,20,18,Medium Stock
INV083756,B029,EQ02338,100,15,30,Low Stock
INV083757,B018,EQ02787,42,4,5,Low Stock
INV083758,B012,EQ04773,82,4,16,Low Stock
INV083759,B024,EQ04586,85,70,6,Healthy
INV083760,B023,EQ00319,79,65,14,Healthy
INV083761,B026,EQ02990,53,47,8,Healthy
INV083762,B003,EQ04596,84,40,12,Medium Stock
INV083763,B021,EQ01010,97,29,28,Medium Stock
INV083764,B021,EQ03955,26,12,30,Low Stock
INV083765,B023,EQ02443,83,55,14,Healthy
INV083766,B003,EQ01268,19,10,5,Healthy
INV083767,B024,EQ04997,11,8,8,Low Stock
INV083768,B030,EQ03075,8,2,24,Low Stock
INV083769,B025,EQ04936,83,20,28,Low Stock
INV083770,B030,EQ01192,80,23,21,Medium Stock
INV083771,B016,EQ00061,46,19,29,Low Stock
INV083772,B024,EQ01812,5,2,17,Low Stock
INV083773,B014,EQ03207,51,13,24,Low Stock
INV083774,B025,EQ03341,68,52,25,Healthy
INV083775,B001,EQ02992,90,52,13,Healthy
INV083776,B005,EQ02566,99,32,29,Medium Stock
INV083777,B005,EQ00326,27,5,29,Low Stock
INV083778,B026,EQ03899,34,3,19,Low Stock
INV083779,B026,EQ01428,47,25,26,Low Stock
INV083780,B017,EQ01106,43,30,8,Healthy
INV083781,B012,EQ02025,97,68,13,Healthy
INV083782,B007,EQ04325,43,9,9,Low Stock
INV083783,B014,EQ00658,80,25,23,Medium Stock
INV083784,B010,EQ03051,90,13,29,Low Stock
INV083785,B020,EQ01093,63,59,21,Healthy
INV083786,B002,EQ02888,30,15,15,Low Stock
INV083787,B006,EQ01724,13,8,9,Low Stock
INV083788,B028,EQ02874,74,35,7,Medium Stock
INV083789,B027,EQ01638,70,47,20,Healthy
INV083790,B003,EQ02259,55,6,21,Low Stock
INV083791,B012,EQ02198,93,11,12,Low Stock
INV083792,B009,EQ03428,99,69,11,Healthy
INV083793,B002,EQ02762,59,54,13,Healthy
INV083794,B013,EQ03237,29,3,6,Low Stock
INV083795,B021,EQ00132,14,7,15,Low Stock
INV083796,B012,EQ02562,44,36,16,Healthy
INV083797,B027,EQ01904,73,49,19,Healthy
INV083798,B026,EQ03037,78,47,12,Healthy
INV083799,B028,EQ04442,76,32,9,Medium Stock
INV083800,B021,EQ03033,64,47,20,Healthy
INV083801,B023,EQ03648,43,37,19,Healthy
INV083802,B012,EQ04611,47,18,20,Low Stock
INV083803,B012,EQ02343,18,13,8,Healthy
INV083804,B029,EQ02219,17,1,26,Low Stock
INV083805,B030,EQ02693,88,79,10,Healthy
INV083806,B028,EQ03632,88,77,16,Healthy
INV083807,B006,EQ00008,46,18,9,Medium Stock
INV083808,B020,EQ02510,45,37,15,Healthy
INV083809,B001,EQ03390,71,27,19,Medium Stock
INV083810,B022,EQ02013,6,2,18,Low Stock
INV083811,B018,EQ01381,49,15,23,Low Stock
INV083812,B014,EQ01959,95,92,16,Healthy
INV083813,B024,EQ04024,71,63,16,Healthy
INV083814,B014,EQ01754,39,28,26,Healthy
INV083815,B021,EQ00798,40,16,25,Low Stock
INV083816,B011,EQ00732,83,25,28,Low Stock
INV083817,B004,EQ01967,75,22,5,Medium Stock
INV083818,B015,EQ04810,14,5,19,Low Stock
INV083819,B022,EQ02256,67,36,22,Healthy
INV083820,B002,EQ00627,48,4,6,Low Stock
INV083821,B023,EQ00913,72,51,27,Healthy
INV083822,B018,EQ02742,55,50,15,Healthy
INV083823,B011,EQ02552,59,25,20,Medium Stock
INV083824,B009,EQ03622,17,13,16,Low Stock
INV083825,B024,EQ04074,51,51,23,Healthy
INV083826,B021,EQ01326,55,15,22,Low Stock
INV083827,B001,EQ00375,66,19,29,Low Stock
INV083828,B016,EQ03624,95,64,5,Healthy
INV083829,B027,EQ03248,75,7,13,Low Stock
INV083830,B026,EQ04018,94,77,8,Healthy
INV083831,B023,EQ03165,94,80,26,Healthy
INV083832,B017,EQ01623,48,6,15,Low Stock
INV083833,B009,EQ02881,67,34,16,Healthy
INV083834,B021,EQ00651,44,37,12,Healthy
INV083835,B015,EQ00153,97,91,16,Healthy
INV083836,B017,EQ01145,98,81,26,Healthy
INV083837,B030,EQ01122,19,3,26,Low Stock
INV083838,B022,EQ03445,68,34,6,Medium Stock
INV083839,B002,EQ01333,23,9,6,Medium Stock
INV083840,B029,EQ02134,9,5,17,Low Stock
INV083841,B017,EQ02181,46,31,7,Healthy
INV083842,B005,EQ00147,6,4,25,Low Stock
INV083843,B004,EQ03975,96,86,5,Healthy
INV083844,B003,EQ01238,29,28,28,Low Stock
INV083845,B006,EQ00560,79,39,25,Medium Stock
INV083846,B003,EQ03266,69,18,14,Medium Stock
INV083847,B006,EQ00731,19,0,18,Low Stock
INV083848,B003,EQ02890,5,5,27,Low Stock
